trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-line,5,60,1702,69735,9735
2,adaptive-prasle-line,5,60,1638,61317,1317
3,adaptive-prasle-line,5,60,2136,63795,3795
4,adaptive-prasle-line,5,60,2097,68304,8304
5,adaptive-prasle-line,5,60,2752,69004,9004
6,adaptive-prasle-line,5,60,2150,64404,4404
7,adaptive-prasle-line,5,60,1730,61177,1177
8,adaptive-prasle-line,5,60,1960,71972,11972
9,adaptive-prasle-line,5,60,1994,61860,1860
10,adaptive-prasle-line,5,60,2026,62279,2279
11,adaptive-prasle-line,5,60,2496,63070,3070
12,adaptive-prasle-line,5,60,1656,60966,966
13,adaptive-prasle-line,5,60,1851,63001,3001
14,adaptive-prasle-line,5,60,2098,60987,987
15,adaptive-prasle-line,5,60,1862,60494,494
16,adaptive-prasle-line,5,60,1895,61141,1141
17,adaptive-prasle-line,5,60,2078,68259,8259
18,adaptive-prasle-line,5,60,1816,61752,1752
19,adaptive-prasle-line,5,60,2118,65380,5380
20,adaptive-prasle-line,5,60,2107,62177,2177
21,adaptive-prasle-line,5,60,2054,65350,5350
22,adaptive-prasle-line,5,60,1820,72728,12728
23,adaptive-prasle-line,5,60,1584,60024,24
24,adaptive-prasle-line,5,60,1992,63098,3098
25,adaptive-prasle-line,5,60,1721,64276,4276
26,adaptive-prasle-line,5,60,1706,68008,8008
27,adaptive-prasle-line,5,60,2042,62314,2314
28,adaptive-prasle-line,5,60,1739,61967,1967
29,adaptive-prasle-line,5,60,2114,81621,21621
30,adaptive-prasle-line,5,60,2265,64500,4500
31,adaptive-prasle-line,5,60,1638,60230,230
32,adaptive-prasle-line,5,60,2406,68338,8338
33,adaptive-prasle-line,5,60,1884,63475,3475
34,adaptive-prasle-line,5,60,2064,67042,7042
35,adaptive-prasle-line,5,60,1955,61297,1297
36,adaptive-prasle-line,5,60,2269,68120,8120
37,adaptive-prasle-line,5,60,1788,65968,5968
38,adaptive-prasle-line,5,60,2094,64136,4136
39,adaptive-prasle-line,5,60,1539,61547,1547
40,adaptive-prasle-line,5,60,2139,61704,1704
41,adaptive-prasle-line,5,60,2424,72094,12094
42,adaptive-prasle-line,5,60,2151,70594,10594
43,adaptive-prasle-line,5,60,1910,64699,4699
44,adaptive-prasle-line,5,60,2456,61398,1398
45,adaptive-prasle-line,5,60,2445,60063,63
46,adaptive-prasle-line,5,60,1853,73021,13021
47,adaptive-prasle-line,5,60,1619,62136,2136
48,adaptive-prasle-line,5,60,1620,61136,1136
49,adaptive-prasle-line,5,60,1663,63286,3286
50,adaptive-prasle-line,5,60,1482,73375,13375
51,adaptive-prasle-line,5,60,1786,66665,6665
52,adaptive-prasle-line,5,60,2024,65122,5122
53,adaptive-prasle-line,5,60,1919,68449,8449
54,adaptive-prasle-line,5,60,2141,64970,4970
55,adaptive-prasle-line,5,60,2358,67005,7005
56,adaptive-prasle-line,5,60,1755,60267,267
57,adaptive-prasle-line,5,60,1738,68791,8791
58,adaptive-prasle-line,5,60,2023,64363,4363
59,adaptive-prasle-line,5,60,2477,77622,17622
60,adaptive-prasle-line,5,60,1974,63917,3917
61,adaptive-prasle-line,5,60,1780,66408,6408
62,adaptive-prasle-line,5,60,2309,62646,2646
63,adaptive-prasle-line,5,60,1970,65499,5499
64,adaptive-prasle-line,5,60,2482,66616,6616
65,adaptive-prasle-line,5,60,1885,70960,10960
66,adaptive-prasle-line,5,60,1948,63897,3897
67,adaptive-prasle-line,5,60,2099,61506,1506
68,adaptive-prasle-line,5,60,2039,79518,19518
69,adaptive-prasle-line,5,60,2278,61845,1845
70,adaptive-prasle-line,5,60,2211,68477,8477
71,adaptive-prasle-line,5,60,1886,63581,3581
72,adaptive-prasle-line,5,60,1950,64736,4736
73,adaptive-prasle-line,5,60,1544,60104,104
74,adaptive-prasle-line,5,60,2339,61367,1367
75,adaptive-prasle-line,5,60,2334,67276,7276
76,adaptive-prasle-line,5,60,2067,63699,3699
77,adaptive-prasle-line,5,60,1643,67676,7676
78,adaptive-prasle-line,5,60,1920,67288,7288
79,adaptive-prasle-line,5,60,2099,69823,9823
80,adaptive-prasle-line,5,60,1913,67488,7488
81,adaptive-prasle-line,5,60,2189,72728,12728
82,adaptive-prasle-line,5,60,1515,66076,6076
83,adaptive-prasle-line,5,60,2461,84744,24744
84,adaptive-prasle-line,5,60,1937,62778,2778
85,adaptive-prasle-line,5,60,2417,61754,1754
86,adaptive-prasle-line,5,60,1545,68146,8146
87,adaptive-prasle-line,5,60,1887,66587,6587
88,adaptive-prasle-line,5,60,2405,65087,5087
89,adaptive-prasle-line,5,60,2309,64831,4831
90,adaptive-prasle-line,5,60,2421,65919,5919
91,adaptive-prasle-line,5,60,2184,66989,6989
92,adaptive-prasle-line,5,60,2208,65919,5919
93,adaptive-prasle-line,5,60,1982,62285,2285
94,adaptive-prasle-line,5,60,1861,73520,13520
95,adaptive-prasle-line,5,60,1777,69845,9845
96,adaptive-prasle-line,5,60,1660,73841,13841
97,adaptive-prasle-line,5,60,1934,60323,323
98,adaptive-prasle-line,5,60,2609,60272,272
99,adaptive-prasle-line,5,60,1759,61537,1537
100,adaptive-prasle-line,5,60,1994,66168,6168
