trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-ring,50,90,2741,NA
2,prasle-ring,50,90,2790,NA
3,prasle-ring,50,90,2803,NA
4,prasle-ring,50,90,2948,NA
5,prasle-ring,50,90,2998,NA
6,prasle-ring,50,90,2853,NA
7,prasle-ring,50,90,2812,NA
8,prasle-ring,50,90,2772,NA
9,prasle-ring,50,90,2881,NA
10,prasle-ring,50,90,2960,NA
11,prasle-ring,50,90,2881,NA
12,prasle-ring,50,90,2810,NA
13,prasle-ring,50,90,2988,NA
14,prasle-ring,50,90,2922,NA
15,prasle-ring,50,90,2868,NA
16,prasle-ring,50,90,2987,NA
17,prasle-ring,50,90,2863,NA
18,prasle-ring,50,90,2795,NA
19,prasle-ring,50,90,3036,NA
20,prasle-ring,50,90,2792,NA
21,prasle-ring,50,90,2961,NA
22,prasle-ring,50,90,2938,NA
23,prasle-ring,50,90,2844,NA
24,prasle-ring,50,90,2804,NA
25,prasle-ring,50,90,2916,NA
26,prasle-ring,50,90,2777,NA
27,prasle-ring,50,90,2953,NA
28,prasle-ring,50,90,2919,NA
29,prasle-ring,50,90,2763,NA
30,prasle-ring,50,90,2797,NA
31,prasle-ring,50,90,2841,NA
32,prasle-ring,50,90,2773,NA
33,prasle-ring,50,90,2942,NA
34,prasle-ring,50,90,2879,NA
35,prasle-ring,50,90,2941,NA
36,prasle-ring,50,90,2823,NA
37,prasle-ring,50,90,2997,NA
38,prasle-ring,50,90,2878,NA
39,prasle-ring,50,90,2943,NA
40,prasle-ring,50,90,2737,NA
41,prasle-ring,50,90,2954,NA
42,prasle-ring,50,90,2819,NA
43,prasle-ring,50,90,2911,NA
44,prasle-ring,50,90,2772,NA
45,prasle-ring,50,90,2804,NA
46,prasle-ring,50,90,2821,NA
47,prasle-ring,50,90,2789,NA
48,prasle-ring,50,90,2952,NA
49,prasle-ring,50,90,2802,NA
50,prasle-ring,50,90,2827,NA
51,prasle-ring,50,90,2832,NA
52,prasle-ring,50,90,2891,NA
53,prasle-ring,50,90,2836,NA
54,prasle-ring,50,90,2933,NA
55,prasle-ring,50,90,2873,NA
56,prasle-ring,50,90,2872,NA
57,prasle-ring,50,90,3135,NA
58,prasle-ring,50,90,2776,NA
59,prasle-ring,50,90,2850,NA
60,prasle-ring,50,90,2770,NA
61,prasle-ring,50,90,2864,NA
62,prasle-ring,50,90,2916,NA
63,prasle-ring,50,90,2741,NA
64,prasle-ring,50,90,2775,NA
65,prasle-ring,50,90,2897,NA
66,prasle-ring,50,90,2787,NA
67,prasle-ring,50,90,3001,NA
68,prasle-ring,50,90,2966,NA
69,prasle-ring,50,90,2734,NA
70,prasle-ring,50,90,2872,NA
71,prasle-ring,50,90,2955,NA
72,prasle-ring,50,90,2839,NA
73,prasle-ring,50,90,3031,NA
74,prasle-ring,50,90,2957,NA
75,prasle-ring,50,90,2898,NA
76,prasle-ring,50,90,2844,NA
77,prasle-ring,50,90,2729,NA
78,prasle-ring,50,90,2886,NA
79,prasle-ring,50,90,2829,NA
80,prasle-ring,50,90,2798,NA
81,prasle-ring,50,90,2827,NA
82,prasle-ring,50,90,2849,NA
83,prasle-ring,50,90,2816,NA
84,prasle-ring,50,90,2812,NA
85,prasle-ring,50,90,2742,NA
86,prasle-ring,50,90,2812,NA
87,prasle-ring,50,90,2922,NA
88,prasle-ring,50,90,2833,NA
89,prasle-ring,50,90,2879,NA
90,prasle-ring,50,90,2817,NA
91,prasle-ring,50,90,2944,NA
92,prasle-ring,50,90,2891,NA
93,prasle-ring,50,90,2884,NA
94,prasle-ring,50,90,2886,NA
95,prasle-ring,50,90,2931,NA
96,prasle-ring,50,90,2853,NA
97,prasle-ring,50,90,2967,NA
98,prasle-ring,50,90,2814,NA
99,prasle-ring,50,90,2882,NA
100,prasle-ring,50,90,2762,NA
