trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-line,50,2932,2935,17,33,true
2,prasle-line,50,2962,3031,15,34,true
3,prasle-line,50,3256,2833,1,38,true
4,prasle-line,50,3071,2943,17,27,true
5,prasle-line,50,2944,2781,19,41,true
6,prasle-line,50,2888,2760,1,26,true
7,prasle-line,50,3183,2785,1,47,true
8,prasle-line,50,2795,2803,1,39,true
9,prasle-line,50,2845,3129,1,39,true
10,prasle-line,50,2779,2897,15,27,true
11,prasle-line,50,2880,2933,1,29,true
12,prasle-line,50,3027,2957,1,30,true
13,prasle-line,50,2823,3039,15,50,true
14,prasle-line,50,3184,2910,17,39,true
15,prasle-line,50,2918,2842,18,28,true
16,prasle-line,50,2977,2943,20,27,true
17,prasle-line,50,2873,3166,1,28,true
18,prasle-line,50,2971,2882,1,39,true
19,prasle-line,50,3202,2958,1,46,true
20,prasle-line,50,2906,2859,1,33,true
21,prasle-line,50,2845,2886,1,37,true
22,prasle-line,50,2772,3007,1,48,true
23,prasle-line,50,2843,2822,1,30,true
24,prasle-line,50,3024,2782,1,28,true
25,prasle-line,50,2813,2905,1,32,true
26,prasle-line,50,2863,2883,15,42,true
27,prasle-line,50,2795,3012,25,34,true
28,prasle-line,50,2897,3153,1,32,true
29,prasle-line,50,2768,3107,1,39,true
30,prasle-line,50,2805,2911,1,35,true
31,prasle-line,50,2893,2983,21,29,true
32,prasle-line,50,2871,2864,20,42,true
33,prasle-line,50,3013,2834,1,49,true
34,prasle-line,50,2880,2771,19,47,true
35,prasle-line,50,2872,2938,1,34,true
36,prasle-line,50,2917,3004,23,33,true
37,prasle-line,50,3073,3025,1,43,true
38,prasle-line,50,3010,3124,1,42,true
39,prasle-line,50,3003,3108,1,44,true
40,prasle-line,50,2715,2990,23,39,true
41,prasle-line,50,2911,2910,1,49,true
42,prasle-line,50,3215,2842,1,42,true
43,prasle-line,50,2883,2832,15,44,true
44,prasle-line,50,3037,2878,15,37,true
45,prasle-line,50,2770,2815,18,48,true
46,prasle-line,50,2736,2965,1,39,true
47,prasle-line,50,2887,2979,15,33,true
48,prasle-line,50,3026,3049,1,43,true
49,prasle-line,50,3007,2883,21,31,true
50,prasle-line,50,2895,2805,1,28,true
51,prasle-line,50,3077,3098,21,50,true
52,prasle-line,50,2893,2882,1,50,true
53,prasle-line,50,3028,3081,25,45,true
54,prasle-line,50,2860,2988,16,49,true
55,prasle-line,50,2908,2919,15,30,true
56,prasle-line,50,2905,3018,19,42,true
57,prasle-line,50,2952,2931,17,34,true
58,prasle-line,50,2781,2831,1,29,true
59,prasle-line,50,2874,3045,1,36,true
60,prasle-line,50,2922,3055,18,47,true
61,prasle-line,50,3057,3096,16,50,true
62,prasle-line,50,2808,2893,21,37,true
63,prasle-line,50,2792,3020,18,50,true
64,prasle-line,50,3042,2986,1,40,true
65,prasle-line,50,2916,2908,1,38,true
66,prasle-line,50,2868,2941,1,37,true
67,prasle-line,50,2887,3062,25,26,true
68,prasle-line,50,2882,2945,1,45,true
69,prasle-line,50,3000,3174,1,37,true
70,prasle-line,50,2883,3031,1,32,true
71,prasle-line,50,2919,2995,1,31,true
72,prasle-line,50,2961,2918,20,27,true
73,prasle-line,50,2866,2834,22,32,true
74,prasle-line,50,2902,2867,1,36,true
75,prasle-line,50,2965,2804,1,42,true
76,prasle-line,50,3032,2822,1,28,true
77,prasle-line,50,2982,2880,17,30,true
78,prasle-line,50,2888,3027,17,37,true
79,prasle-line,50,2935,3124,1,42,true
80,prasle-line,50,2904,2914,1,33,true
81,prasle-line,50,2792,2906,1,37,true
82,prasle-line,50,2915,2978,21,50,true
83,prasle-line,50,2968,2980,25,48,true
84,prasle-line,50,2908,2849,22,45,true
85,prasle-line,50,2787,3088,18,30,true
86,prasle-line,50,2718,3122,18,36,true
87,prasle-line,50,3067,3098,23,42,true
88,prasle-line,50,2880,2963,18,50,true
89,prasle-line,50,3007,2860,1,48,true
90,prasle-line,50,2758,2909,1,41,true
91,prasle-line,50,2992,3000,21,50,true
92,prasle-line,50,2897,2847,1,30,true
93,prasle-line,50,2799,2991,19,38,true
94,prasle-line,50,2861,2938,22,45,true
95,prasle-line,50,3110,2937,21,49,true
96,prasle-line,50,2897,3077,19,50,true
97,prasle-line,50,2867,3189,1,27,true
98,prasle-line,50,2967,2814,1,35,true
99,prasle-line,50,2797,2839,16,38,true
100,prasle-line,50,2793,3165,20,46,true
