trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,10,2468,1846,5,10,true
2,adaptive-prasle,10,2141,2062,5,10,true
3,adaptive-prasle,10,2328,2007,5,10,true
4,adaptive-prasle,10,1583,2212,5,10,true
5,adaptive-prasle,10,1874,2319,5,10,true
6,adaptive-prasle,10,1952,1877,5,10,true
7,adaptive-prasle,10,2227,2385,5,10,true
8,adaptive-prasle,10,1629,2161,5,10,true
9,adaptive-prasle,10,1969,2228,5,10,true
10,adaptive-prasle,10,2115,2178,5,10,true
