trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-line,5,60,1653,62085,2085
2,adaptive-prasle-line,5,60,2677,60734,734
3,adaptive-prasle-line,5,60,1983,60819,819
4,adaptive-prasle-line,5,60,1821,61587,1587
5,adaptive-prasle-line,5,60,2131,60022,22
6,adaptive-prasle-line,5,60,1979,60432,432
7,adaptive-prasle-line,5,60,1935,60405,405
8,adaptive-prasle-line,5,60,1875,60036,36
9,adaptive-prasle-line,5,60,1745,61729,1729
10,adaptive-prasle-line,5,60,2158,62323,2323
