trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,50,75,1809,75073,73
2,adaptive-prasle,50,75,1666,75719,719
3,adaptive-prasle,50,75,1639,75340,340
4,adaptive-prasle,50,75,1455,76426,1426
5,adaptive-prasle,50,75,1699,75620,620
6,adaptive-prasle,50,75,1648,75108,108
7,adaptive-prasle,50,75,1511,75585,585
8,adaptive-prasle,50,75,1623,75394,394
9,adaptive-prasle,50,75,1501,75419,419
10,adaptive-prasle,50,75,1635,75676,676
