trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,bully,100,120,4669,128016,8016
2,bully,100,120,4696,127535,7535
3,bully,100,120,4718,126804,6804
4,bully,100,120,4648,127176,7176
5,bully,100,120,4362,126890,6890
6,bully,100,120,4564,127650,7650
7,bully,100,120,4490,126609,6609
8,bully,100,120,4461,126475,6475
9,bully,100,120,4437,126771,6771
10,bully,100,120,4645,127754,7754
