trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-line,5,60,3175,63190,3190
2,prasle-line,5,60,3545,63808,3808
3,prasle-line,5,60,3224,63642,3642
4,prasle-line,5,60,3032,62910,2910
5,prasle-line,5,60,3365,63565,3565
6,prasle-line,5,60,3306,63184,3184
7,prasle-line,5,60,3302,63180,3180
8,prasle-line,5,60,3031,62909,2909
9,prasle-line,5,60,3116,63389,3389
10,prasle-line,5,60,3532,63409,3409
11,prasle-line,5,60,3361,63239,3239
12,prasle-line,5,60,3181,63058,3058
13,prasle-line,5,60,3275,63153,3153
14,prasle-line,5,60,3345,63223,3223
15,prasle-line,5,60,3324,63202,3202
16,prasle-line,5,60,3078,62956,2956
17,prasle-line,5,60,3024,62902,2902
18,prasle-line,5,60,3345,63223,3223
19,prasle-line,5,60,3222,63267,3267
20,prasle-line,5,60,3168,63342,3342
21,prasle-line,5,60,3277,63472,3472
22,prasle-line,5,60,2841,62719,2719
23,prasle-line,5,60,3265,63143,3143
24,prasle-line,5,60,3193,63270,3270
25,prasle-line,5,60,3316,63194,3194
26,prasle-line,5,60,3443,63321,3321
27,prasle-line,5,60,3946,63824,3824
28,prasle-line,5,60,3519,63397,3397
29,prasle-line,5,60,3006,63295,3295
30,prasle-line,5,60,3437,63315,3315
31,prasle-line,5,60,2848,62726,2726
32,prasle-line,5,60,3577,63802,3802
33,prasle-line,5,60,3362,63240,3240
34,prasle-line,5,60,2906,62946,2946
35,prasle-line,5,60,3294,63172,3172
36,prasle-line,5,60,3130,63008,3008
37,prasle-line,5,60,3632,63510,3510
38,prasle-line,5,60,3019,63009,3009
39,prasle-line,5,60,2959,62837,2837
40,prasle-line,5,60,3607,63485,3485
41,prasle-line,5,60,3061,62939,2939
42,prasle-line,5,60,3060,63662,3662
43,prasle-line,5,60,2904,63032,3032
44,prasle-line,5,60,3342,63220,3220
45,prasle-line,5,60,3046,62923,2923
46,prasle-line,5,60,3143,63201,3201
47,prasle-line,5,60,3021,62899,2899
48,prasle-line,5,60,2879,63377,3377
49,prasle-line,5,60,3272,63150,3150
50,prasle-line,5,60,2948,62826,2826
51,prasle-line,5,60,3252,63130,3130
52,prasle-line,5,60,2930,62808,2808
53,prasle-line,5,60,3357,63235,3235
54,prasle-line,5,60,3365,63243,3243
55,prasle-line,5,60,3220,63098,3098
56,prasle-line,5,60,3379,63257,3257
57,prasle-line,5,60,3264,63142,3142
58,prasle-line,5,60,3045,62923,2923
59,prasle-line,5,60,3660,63538,3538
60,prasle-line,5,60,3326,63263,3263
61,prasle-line,5,60,3623,63501,3501
62,prasle-line,5,60,3067,63213,3213
63,prasle-line,5,60,2921,63543,3543
64,prasle-line,5,60,3076,62954,2954
65,prasle-line,5,60,3191,63275,3275
66,prasle-line,5,60,2735,62613,2613
67,prasle-line,5,60,3730,63608,3608
68,prasle-line,5,60,3321,63199,3199
69,prasle-line,5,60,3230,63358,3358
70,prasle-line,5,60,3406,63284,3284
71,prasle-line,5,60,3211,63089,3089
72,prasle-line,5,60,2829,62707,2707
73,prasle-line,5,60,3329,63217,3217
74,prasle-line,5,60,3360,63238,3238
75,prasle-line,5,60,2931,62809,2809
76,prasle-line,5,60,3114,62992,2992
77,prasle-line,5,60,3141,63019,3019
78,prasle-line,5,60,3491,63580,3580
79,prasle-line,5,60,3372,63445,3445
80,prasle-line,5,60,3136,63014,3014
81,prasle-line,5,60,3400,63278,3278
82,prasle-line,5,60,2755,62816,2816
83,prasle-line,5,60,3358,63236,3236
84,prasle-line,5,60,3256,63446,3446
85,prasle-line,5,60,2989,62867,2867
86,prasle-line,5,60,3615,63493,3493
87,prasle-line,5,60,3190,63578,3578
88,prasle-line,5,60,3550,63428,3428
89,prasle-line,5,60,3035,62913,2913
90,prasle-line,5,60,3351,63229,3229
91,prasle-line,5,60,3411,63289,3289
92,prasle-line,5,60,3046,62924,2924
93,prasle-line,5,60,3142,63020,3020
94,prasle-line,5,60,2951,63321,3321
95,prasle-line,5,60,3130,63010,3010
96,prasle-line,5,60,3059,63214,3214
97,prasle-line,5,60,3870,63748,3748
98,prasle-line,5,60,2994,63463,3463
99,prasle-line,5,60,3079,63375,3375
100,prasle-line,5,60,3568,63446,3446
