trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,bully,5,4756,4564,2,5,true
2,bully,5,5242,4875,2,5,true
3,bully,5,5179,5777,2,5,true
4,bully,5,5108,4189,2,5,true
5,bully,5,6087,5112,2,5,true
6,bully,5,4980,4785,2,5,true
7,bully,5,4414,6720,2,5,true
8,bully,5,6352,5533,2,5,true
9,bully,5,5362,4862,2,5,true
10,bully,5,4199,4931,2,5,true
11,bully,5,5121,4999,2,5,true
12,bully,5,5805,5781,2,5,true
13,bully,5,5528,5111,2,5,true
14,bully,5,6180,6359,2,5,true
15,bully,5,5492,5867,2,5,true
16,bully,5,6481,5634,2,5,true
17,bully,5,5858,6064,2,5,true
18,bully,5,4697,4587,2,5,true
19,bully,5,5403,5746,2,5,true
20,bully,5,6153,5582,2,5,true
21,bully,5,5704,5435,2,5,true
22,bully,5,6677,4314,2,5,true
23,bully,5,5393,5343,2,5,true
24,bully,5,5021,4099,2,5,true
25,bully,5,5411,5720,2,5,true
26,bully,5,4876,6039,2,5,true
27,bully,5,4281,6058,2,5,true
28,bully,5,4851,4634,2,5,true
29,bully,5,5783,5200,2,5,true
30,bully,5,4960,6237,2,5,true
31,bully,5,4851,5558,2,5,true
32,bully,5,4792,5101,2,5,true
33,bully,5,5372,5101,2,5,true
34,bully,5,5203,5353,2,5,true
35,bully,5,5487,5665,2,5,true
36,bully,5,5374,5732,2,5,true
37,bully,5,4327,4404,2,5,true
38,bully,5,4682,4782,2,5,true
39,bully,5,6476,5957,2,5,true
40,bully,5,5622,5908,2,5,true
41,bully,5,6638,6048,2,5,true
42,bully,5,4656,6271,2,5,true
43,bully,5,4523,6216,2,5,true
44,bully,5,6404,5759,2,5,true
45,bully,5,5946,4272,2,5,true
46,bully,5,5849,5934,2,5,true
47,bully,5,6136,6560,2,5,true
48,bully,5,6047,6385,2,5,true
49,bully,5,5978,5071,2,5,true
50,bully,5,4834,4606,2,5,true
51,bully,5,5566,5735,2,5,true
52,bully,5,5223,5099,2,5,true
53,bully,5,5924,6097,2,5,true
54,bully,5,5061,5373,2,5,true
55,bully,5,6154,5661,2,5,true
56,bully,5,5345,5359,2,5,true
57,bully,5,6221,5666,2,5,true
58,bully,5,5662,5578,2,5,true
59,bully,5,5780,5624,2,5,true
60,bully,5,5904,5142,2,5,true
61,bully,5,5878,5528,2,5,true
62,bully,5,4822,6602,2,5,true
63,bully,5,5187,4847,2,5,true
64,bully,5,5825,6181,2,5,true
65,bully,5,5667,5202,2,5,true
66,bully,5,5457,5783,2,5,true
67,bully,5,6034,5865,2,5,true
68,bully,5,5974,6558,2,5,true
69,bully,5,5481,5439,2,5,true
70,bully,5,4837,6811,2,5,true
71,bully,5,6226,6428,2,5,true
72,bully,5,6490,5942,2,5,true
73,bully,5,5718,5809,2,5,true
74,bully,5,4875,4914,2,5,true
75,bully,5,5339,5583,2,5,true
76,bully,5,4874,4707,2,5,true
77,bully,5,5401,4687,2,5,true
78,bully,5,6666,6187,2,5,true
79,bully,5,4853,6410,2,5,true
80,bully,5,6132,5604,2,5,true
81,bully,5,6036,6055,2,5,true
82,bully,5,6486,6109,2,5,true
83,bully,5,5073,5239,2,5,true
84,bully,5,5071,4801,2,5,true
85,bully,5,5944,5919,2,5,true
86,bully,5,6430,6129,2,5,true
87,bully,5,5509,4771,2,5,true
88,bully,5,5237,5612,2,5,true
89,bully,5,6894,6400,2,5,true
90,bully,5,5122,5259,2,5,true
91,bully,5,6456,6956,2,5,true
92,bully,5,4163,6872,2,5,true
93,bully,5,5018,5632,2,5,true
94,bully,5,4789,4450,2,5,true
95,bully,5,5439,5543,2,5,true
96,bully,5,6478,6048,2,5,true
97,bully,5,5829,5950,2,5,true
98,bully,5,4807,5034,2,5,true
99,bully,5,5097,5937,2,5,true
100,bully,5,5140,5110,2,5,true
