trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-ring,50,80,1628,80021,21
2,adaptive-prasle-ring,50,80,1620,80001,1
3,adaptive-prasle-ring,50,80,1694,80026,26
4,adaptive-prasle-ring,50,80,1620,80122,122
5,adaptive-prasle-ring,50,80,1506,80041,41
6,adaptive-prasle-ring,50,80,1505,80068,68
7,adaptive-prasle-ring,50,80,1463,80044,44
8,adaptive-prasle-ring,50,80,1656,80021,21
9,adaptive-prasle-ring,50,80,1642,80025,25
10,adaptive-prasle-ring,50,80,1614,80003,3
