trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle,50,75,3089,76782,1782
2,prasle,50,75,3064,76756,1756
3,prasle,50,75,2780,76468,1468
4,prasle,50,75,2915,76603,1603
5,prasle,50,75,2847,76534,1534
6,prasle,50,75,2734,76424,1424
7,prasle,50,75,2828,76518,1518
8,prasle,50,75,2787,76475,1475
9,prasle,50,75,3070,76763,1763
10,prasle,50,75,2773,76470,1470
11,prasle,50,75,2865,76558,1558
12,prasle,50,75,2725,76414,1414
13,prasle,50,75,2870,76566,1566
14,prasle,50,75,3051,76808,1808
15,prasle,50,75,2889,76597,1597
16,prasle,50,75,2866,76559,1559
17,prasle,50,75,2806,76496,1496
18,prasle,50,75,2837,76526,1526
19,prasle,50,75,2809,76502,1502
20,prasle,50,75,2986,76673,1673
21,prasle,50,75,2891,76576,1576
22,prasle,50,75,2778,76471,1471
23,prasle,50,75,2816,76502,1502
24,prasle,50,75,2915,76609,1609
25,prasle,50,75,2988,76678,1678
26,prasle,50,75,2731,76425,1425
27,prasle,50,75,2937,76628,1628
28,prasle,50,75,2845,76537,1537
29,prasle,50,75,2842,76538,1538
30,prasle,50,75,2875,76562,1562
31,prasle,50,75,2889,76577,1577
32,prasle,50,75,2801,76497,1497
33,prasle,50,75,2950,76645,1645
34,prasle,50,75,2877,76571,1571
35,prasle,50,75,2833,76524,1524
36,prasle,50,75,2968,76663,1663
37,prasle,50,75,2936,76626,1626
38,prasle,50,75,2780,76528,1528
39,prasle,50,75,2863,76558,1558
40,prasle,50,75,2913,76601,1601
41,prasle,50,75,2821,76513,1513
42,prasle,50,75,2820,76512,1512
43,prasle,50,75,2917,76615,1615
44,prasle,50,75,2829,76556,1556
45,prasle,50,75,2881,76575,1575
46,prasle,50,75,2807,76502,1502
47,prasle,50,75,2904,76593,1593
48,prasle,50,75,3035,76750,1750
49,prasle,50,75,2840,76534,1534
50,prasle,50,75,2887,76578,1578
51,prasle,50,75,2880,76574,1574
52,prasle,50,75,2788,76482,1482
53,prasle,50,75,2819,76510,1510
54,prasle,50,75,2964,76654,1654
55,prasle,50,75,2890,76585,1585
56,prasle,50,75,3038,76728,1728
57,prasle,50,75,2816,76503,1503
58,prasle,50,75,2907,76590,1590
59,prasle,50,75,2839,76530,1530
60,prasle,50,75,2793,76485,1485
61,prasle,50,75,2820,76509,1509
62,prasle,50,75,2848,76538,1538
63,prasle,50,75,2897,76586,1586
64,prasle,50,75,3023,76717,1717
65,prasle,50,75,2754,76586,1586
66,prasle,50,75,2894,76587,1587
67,prasle,50,75,2991,76680,1680
68,prasle,50,75,2873,76565,1565
69,prasle,50,75,2998,76688,1688
70,prasle,50,75,2760,76454,1454
71,prasle,50,75,2758,76454,1454
72,prasle,50,75,2843,76536,1536
73,prasle,50,75,3008,76699,1699
74,prasle,50,75,2862,76555,1555
75,prasle,50,75,2825,76519,1519
76,prasle,50,75,2868,76561,1561
77,prasle,50,75,2770,76458,1458
78,prasle,50,75,2855,76546,1546
79,prasle,50,75,3029,76719,1719
80,prasle,50,75,2727,76425,1425
81,prasle,50,75,2815,76504,1504
82,prasle,50,75,2783,76473,1473
83,prasle,50,75,2884,76569,1569
84,prasle,50,75,2773,76460,1460
85,prasle,50,75,2776,76462,1462
86,prasle,50,75,2868,76559,1559
87,prasle,50,75,3057,76749,1749
88,prasle,50,75,2783,76476,1476
89,prasle,50,75,2886,76572,1572
90,prasle,50,75,2834,76528,1528
91,prasle,50,75,2927,76623,1623
92,prasle,50,75,2860,76555,1555
93,prasle,50,75,3023,76713,1713
94,prasle,50,75,2861,76549,1549
95,prasle,50,75,2852,76546,1546
96,prasle,50,75,2863,76546,1546
97,prasle,50,75,2792,76480,1480
98,prasle,50,75,2931,76625,1625
99,prasle,50,75,2825,76515,1515
100,prasle,50,75,2919,76605,1605
