trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,ring,50,70,54667,NA
2,ring,50,70,53863,NA
3,ring,50,70,53361,NA
4,ring,50,70,53976,NA
5,ring,50,70,53529,NA
6,ring,50,70,53902,NA
7,ring,50,70,53914,NA
8,ring,50,70,51448,NA
9,ring,50,70,53660,NA
10,ring,50,70,51245,NA
11,ring,50,70,53666,NA
12,ring,50,70,53905,NA
13,ring,50,70,53527,NA
14,ring,50,70,54213,NA
15,ring,50,70,53467,NA
16,ring,50,70,53865,NA
17,ring,50,70,53314,NA
18,ring,50,70,53671,NA
19,ring,50,70,53880,NA
20,ring,50,70,53892,NA
21,ring,50,70,53571,NA
22,ring,50,70,53741,NA
23,ring,50,70,53520,NA
24,ring,50,70,53940,NA
25,ring,50,70,51540,NA
26,ring,50,70,53460,NA
27,ring,50,70,54096,NA
28,ring,50,70,52007,NA
29,ring,50,70,51334,NA
30,ring,50,70,52157,NA
31,ring,50,70,54038,NA
32,ring,50,70,51289,NA
33,ring,50,70,52340,NA
34,ring,50,70,53736,NA
35,ring,50,70,53535,NA
36,ring,50,70,50432,NA
37,ring,50,70,52154,NA
38,ring,50,70,53728,NA
39,ring,50,70,53738,NA
40,ring,50,70,53503,NA
41,ring,50,70,54099,NA
42,ring,50,70,53687,NA
43,ring,50,70,53567,NA
44,ring,50,70,53312,NA
45,ring,50,70,53948,NA
46,ring,50,70,53613,NA
47,ring,50,70,53414,NA
48,ring,50,70,54000,NA
49,ring,50,70,53686,NA
50,ring,50,70,54384,NA
51,ring,50,70,52053,NA
52,ring,50,70,50307,NA
53,ring,50,70,53793,NA
54,ring,50,70,53561,NA
55,ring,50,70,54548,NA
56,ring,50,70,53706,NA
57,ring,50,70,50705,NA
58,ring,50,70,50160,NA
59,ring,50,70,54102,NA
60,ring,50,70,52477,NA
61,ring,50,70,53799,NA
62,ring,50,70,53456,NA
63,ring,50,70,51549,NA
64,ring,50,70,53761,NA
65,ring,50,70,53978,NA
66,ring,50,70,53606,NA
67,ring,50,70,53818,NA
68,ring,50,70,53841,NA
69,ring,50,70,53550,NA
70,ring,50,70,53941,NA
71,ring,50,70,54783,NA
72,ring,50,70,53670,NA
73,ring,50,70,53468,NA
74,ring,50,70,54392,NA
75,ring,50,70,53523,NA
76,ring,50,70,53987,NA
77,ring,50,70,53648,NA
78,ring,50,70,51679,NA
79,ring,50,70,51992,NA
80,ring,50,70,53579,NA
81,ring,50,70,54253,NA
82,ring,50,70,50931,NA
83,ring,50,70,53614,NA
84,ring,50,70,53715,NA
85,ring,50,70,52286,NA
86,ring,50,70,51324,NA
87,ring,50,70,54421,NA
88,ring,50,70,53309,NA
89,ring,50,70,53646,NA
90,ring,50,70,53461,NA
91,ring,50,70,50344,NA
92,ring,50,70,53401,NA
93,ring,50,70,53525,NA
94,ring,50,70,50816,NA
95,ring,50,70,53925,NA
96,ring,50,70,50534,NA
97,ring,50,70,53246,NA
98,ring,50,70,53978,NA
99,ring,50,70,53409,NA
100,ring,50,70,53955,NA
