trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-ring,5,60,3002,63190,3190
2,prasle-ring,5,60,3355,63479,3479
3,prasle-ring,5,60,3560,63438,3438
4,prasle-ring,5,60,3003,62880,2880
5,prasle-ring,5,60,3338,63216,3216
6,prasle-ring,5,60,3004,62882,2882
7,prasle-ring,5,60,2883,63113,3113
8,prasle-ring,5,60,3260,63292,3292
9,prasle-ring,5,60,3494,63372,3372
10,prasle-ring,5,60,3401,63279,3279
11,prasle-ring,5,60,3303,63603,3603
12,prasle-ring,5,60,3007,62933,2933
13,prasle-ring,5,60,3408,63286,3286
14,prasle-ring,5,60,3057,63063,3063
15,prasle-ring,5,60,3394,63272,3272
16,prasle-ring,5,60,3846,63724,3724
17,prasle-ring,5,60,3537,63604,3604
18,prasle-ring,5,60,3299,63177,3177
19,prasle-ring,5,60,3218,63096,3096
20,prasle-ring,5,60,3026,62904,2904
21,prasle-ring,5,60,3143,63385,3385
22,prasle-ring,5,60,3153,63031,3031
23,prasle-ring,5,60,3525,63403,3403
24,prasle-ring,5,60,2990,62868,2868
25,prasle-ring,5,60,3646,63579,3579
26,prasle-ring,5,60,3387,63285,3285
27,prasle-ring,5,60,3184,63062,3062
28,prasle-ring,5,60,2863,63080,3080
29,prasle-ring,5,60,3129,63007,3007
30,prasle-ring,5,60,3197,63795,3795
31,prasle-ring,5,60,3462,63829,3829
32,prasle-ring,5,60,3284,63503,3503
33,prasle-ring,5,60,3597,63475,3475
34,prasle-ring,5,60,3046,63106,3106
35,prasle-ring,5,60,3462,63340,3340
36,prasle-ring,5,60,3417,63295,3295
37,prasle-ring,5,60,2906,63560,3560
38,prasle-ring,5,60,3727,63605,3605
39,prasle-ring,5,60,3220,63510,3510
40,prasle-ring,5,60,3225,63376,3376
41,prasle-ring,5,60,2947,62824,2824
42,prasle-ring,5,60,3664,63569,3569
43,prasle-ring,5,60,3108,62986,2986
44,prasle-ring,5,60,3124,63002,3002
45,prasle-ring,5,60,3752,63630,3630
46,prasle-ring,5,60,3220,63098,3098
47,prasle-ring,5,60,3248,63126,3126
48,prasle-ring,5,60,2945,63605,3605
49,prasle-ring,5,60,2931,63112,3112
50,prasle-ring,5,60,3186,63064,3064
51,prasle-ring,5,60,3181,63414,3414
52,prasle-ring,5,60,3124,63402,3402
53,prasle-ring,5,60,2934,62809,2809
54,prasle-ring,5,60,3268,63146,3146
55,prasle-ring,5,60,3194,63071,3071
56,prasle-ring,5,60,3012,62890,2890
57,prasle-ring,5,60,3149,63402,3402
58,prasle-ring,5,60,3293,63513,3513
59,prasle-ring,5,60,3126,63004,3004
60,prasle-ring,5,60,3392,63270,3270
61,prasle-ring,5,60,3424,63724,3724
62,prasle-ring,5,60,3765,63770,3770
63,prasle-ring,5,60,3545,63423,3423
64,prasle-ring,5,60,3205,63083,3083
65,prasle-ring,5,60,3014,62892,2892
66,prasle-ring,5,60,3305,63183,3183
67,prasle-ring,5,60,3626,63504,3504
68,prasle-ring,5,60,3344,63479,3479
69,prasle-ring,5,60,3321,63199,3199
70,prasle-ring,5,60,2894,62772,2772
71,prasle-ring,5,60,2819,62697,2697
72,prasle-ring,5,60,3110,62988,2988
73,prasle-ring,5,60,3212,63090,3090
74,prasle-ring,5,60,3439,63317,3317
75,prasle-ring,5,60,3338,63230,3230
76,prasle-ring,5,60,3214,63860,3860
77,prasle-ring,5,60,3087,62965,2965
78,prasle-ring,5,60,3100,63378,3378
79,prasle-ring,5,60,3397,63275,3275
80,prasle-ring,5,60,2933,63442,3442
81,prasle-ring,5,60,3585,63523,3523
82,prasle-ring,5,60,3073,62999,2999
83,prasle-ring,5,60,3436,63314,3314
84,prasle-ring,5,60,3601,63479,3479
85,prasle-ring,5,60,3314,63192,3192
86,prasle-ring,5,60,3038,62916,2916
87,prasle-ring,5,60,3525,63444,3444
88,prasle-ring,5,60,3323,63201,3201
89,prasle-ring,5,60,3178,63056,3056
90,prasle-ring,5,60,3159,63035,3035
91,prasle-ring,5,60,3353,63267,3267
92,prasle-ring,5,60,3160,63095,3095
93,prasle-ring,5,60,3552,63430,3430
94,prasle-ring,5,60,3351,63787,3787
95,prasle-ring,5,60,3265,63250,3250
96,prasle-ring,5,60,3027,62905,2905
97,prasle-ring,5,60,3286,63164,3164
98,prasle-ring,5,60,3418,63296,3296
99,prasle-ring,5,60,3212,63090,3090
100,prasle-ring,5,60,3105,63595,3595
