trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,5,2353,2699,2,5,true
2,adaptive-prasle-line,5,1433,2421,2,5,true
3,adaptive-prasle-line,5,1754,2358,2,5,true
4,adaptive-prasle-line,5,1903,1781,2,5,true
5,adaptive-prasle-line,5,1899,2513,2,5,true
6,adaptive-prasle-line,5,2222,2397,2,5,true
7,adaptive-prasle-line,5,2810,1839,2,5,true
8,adaptive-prasle-line,5,2018,1687,2,5,true
9,adaptive-prasle-line,5,1786,2632,2,5,true
10,adaptive-prasle-line,5,2484,1719,2,5,true
