trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-ring,100,90,2803,NA
2,prasle-ring,100,90,2821,NA
3,prasle-ring,100,90,2924,NA
4,prasle-ring,100,90,2824,NA
5,prasle-ring,100,90,2853,NA
6,prasle-ring,100,90,2888,NA
7,prasle-ring,100,90,2763,NA
8,prasle-ring,100,90,2883,NA
9,prasle-ring,100,90,2854,NA
10,prasle-ring,100,90,2782,NA
11,prasle-ring,100,90,2739,NA
12,prasle-ring,100,90,2749,NA
13,prasle-ring,100,90,2879,NA
14,prasle-ring,100,90,2875,NA
15,prasle-ring,100,90,2775,NA
16,prasle-ring,100,90,2913,NA
17,prasle-ring,100,90,2977,NA
18,prasle-ring,100,90,2906,NA
19,prasle-ring,100,90,2816,NA
20,prasle-ring,100,90,2781,NA
21,prasle-ring,100,90,2974,NA
22,prasle-ring,100,90,2809,NA
23,prasle-ring,100,90,2961,NA
24,prasle-ring,100,90,2823,NA
25,prasle-ring,100,90,2889,NA
26,prasle-ring,100,90,2810,NA
27,prasle-ring,100,90,2802,NA
28,prasle-ring,100,90,2920,NA
29,prasle-ring,100,90,2900,NA
30,prasle-ring,100,90,2860,NA
31,prasle-ring,100,90,2926,NA
32,prasle-ring,100,90,2877,NA
33,prasle-ring,100,90,2799,NA
34,prasle-ring,100,90,2834,NA
35,prasle-ring,100,90,2740,NA
36,prasle-ring,100,90,2783,NA
37,prasle-ring,100,90,2859,NA
38,prasle-ring,100,90,2721,NA
39,prasle-ring,100,90,2859,NA
40,prasle-ring,100,90,2826,NA
41,prasle-ring,100,90,2804,NA
42,prasle-ring,100,90,2836,NA
43,prasle-ring,100,90,2853,NA
44,prasle-ring,100,90,2891,NA
45,prasle-ring,100,90,2826,NA
46,prasle-ring,100,90,2854,NA
47,prasle-ring,100,90,2843,NA
48,prasle-ring,100,90,2821,NA
49,prasle-ring,100,90,2825,NA
50,prasle-ring,100,90,2748,NA
51,prasle-ring,100,90,2780,NA
52,prasle-ring,100,90,2925,NA
53,prasle-ring,100,90,2742,NA
54,prasle-ring,100,90,2759,NA
55,prasle-ring,100,90,2775,NA
56,prasle-ring,100,90,2818,NA
57,prasle-ring,100,90,2769,NA
58,prasle-ring,100,90,2922,NA
59,prasle-ring,100,90,2869,NA
60,prasle-ring,100,90,2770,NA
61,prasle-ring,100,90,2779,NA
62,prasle-ring,100,90,2958,NA
63,prasle-ring,100,90,2764,NA
64,prasle-ring,100,90,2766,NA
65,prasle-ring,100,90,2800,NA
66,prasle-ring,100,90,3000,NA
67,prasle-ring,100,90,2783,NA
68,prasle-ring,100,90,2773,NA
69,prasle-ring,100,90,2780,NA
70,prasle-ring,100,90,2762,NA
71,prasle-ring,100,90,2893,NA
72,prasle-ring,100,90,2863,NA
73,prasle-ring,100,90,2877,NA
74,prasle-ring,100,90,2813,NA
75,prasle-ring,100,90,2855,NA
76,prasle-ring,100,90,2767,NA
77,prasle-ring,100,90,2888,NA
78,prasle-ring,100,90,2812,NA
79,prasle-ring,100,90,2910,NA
80,prasle-ring,100,90,2816,NA
81,prasle-ring,100,90,2940,NA
82,prasle-ring,100,90,2823,NA
83,prasle-ring,100,90,2879,NA
84,prasle-ring,100,90,2835,NA
85,prasle-ring,100,90,2853,NA
86,prasle-ring,100,90,2936,NA
87,prasle-ring,100,90,2847,NA
88,prasle-ring,100,90,2944,NA
89,prasle-ring,100,90,2883,NA
90,prasle-ring,100,90,2956,NA
91,prasle-ring,100,90,2802,NA
92,prasle-ring,100,90,2825,NA
93,prasle-ring,100,90,2815,NA
94,prasle-ring,100,90,2804,NA
95,prasle-ring,100,90,2809,NA
96,prasle-ring,100,90,2810,NA
97,prasle-ring,100,90,2824,NA
98,prasle-ring,100,90,2927,NA
99,prasle-ring,100,90,2756,NA
100,prasle-ring,100,90,2777,NA
