timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
2743,1,bully,2743,1,1,2743,3,8,18,48,1,1,0,2743,0,2,0,0,0,LEADER,1,2743000,0,5984,2737016,4,1,4,1,3,0,8,0,0,0,0,0,0,0
3049,5,bully,3049,1,1,3049,3,9,18,54,1,1,0,3049,0,2,0,0,0,NORMAL,0,3049000,0,5984,3043016,3,2,4,2,3,0,9,0,0,0,0,0,0,0
3607,4,bully,3607,1,1,3607,3,12,18,72,1,1,0,3607,0,2,0,0,0,NORMAL,0,3607000,0,5984,3601016,3,2,4,2,3,0,12,0,0,0,0,0,0,0
3628,3,bully,3628,1,1,3628,3,13,18,78,1,1,0,3628,0,2,0,0,0,NORMAL,0,3628000,0,5984,3622016,3,2,4,2,3,0,13,0,0,0,0,0,0,0
3186,2,bully,3186,1,1,3186,3,16,18,96,1,1,0,3186,0,2,0,0,0,NORMAL,0,3186000,0,5984,3180016,3,2,4,2,3,0,16,0,0,0,0,0,0,0
5046,1,bully,2743,1,1,2743,6,20,36,120,1,1,2303,2743,0,2,0,0,0,LEADER,1,5046000,0,14960,5031040,4,1,7,1,6,0,20,0,0,0,0,0,0,0
5352,5,bully,3049,1,1,3049,6,21,36,126,1,1,2303,3049,0,2,0,0,0,NORMAL,0,5352000,0,14960,5337040,3,1,7,2,6,0,21,0,0,0,0,0,0,0
5910,4,bully,3607,1,1,3607,6,24,36,144,1,1,2303,3607,0,2,0,0,0,NORMAL,0,5910000,0,14960,5895040,3,1,7,2,6,0,24,0,0,0,0,0,0,0
5931,3,bully,3628,1,1,3628,6,25,36,150,1,1,2303,3628,0,2,0,0,0,NORMAL,0,5931000,0,14960,5916040,3,1,7,2,6,0,25,0,0,0,0,0,0,0
5489,2,bully,3186,1,1,3186,6,28,36,168,1,1,2303,3186,0,2,0,0,0,NORMAL,0,5489000,0,14960,5474040,3,1,7,2,6,0,28,0,0,0,0,0,0,0
7349,1,bully,2743,1,1,2743,9,32,54,192,1,1,4606,2743,0,2,0,0,0,LEADER,1,7349000,0,23936,7325064,4,1,10,1,9,0,32,0,0,0,0,0,0,0
7655,5,bully,3049,1,1,3049,9,33,54,198,1,1,4606,3049,0,2,0,0,0,NORMAL,0,7655000,0,23936,7631064,3,1,10,2,9,0,33,0,0,0,0,0,0,0
8213,4,bully,3607,1,1,3607,9,36,54,216,1,1,4606,3607,0,2,0,0,0,NORMAL,0,8213000,0,23936,8189064,3,1,10,2,9,0,36,0,0,0,0,0,0,0
8234,3,bully,3628,1,1,3628,9,37,54,222,1,1,4606,3628,0,2,0,0,0,NORMAL,0,8234000,0,23936,8210064,3,1,10,2,9,0,37,0,0,0,0,0,0,0
7792,2,bully,3186,1,1,3186,9,40,54,240,1,1,4606,3186,0,2,0,0,0,NORMAL,0,7792000,0,23936,7768064,3,1,10,2,9,0,40,0,0,0,0,0,0,0
9652,1,bully,2743,1,2,12395,12,44,72,264,1,1,6909,2743,0,3,0,0,0,LEADER,1,9652000,0,32912,9619088,4,1,4,2,12,0,44,0,0,0,0,0,0,0
9958,5,bully,3049,1,2,13007,12,45,72,270,1,1,6909,3049,0,3,0,0,0,NORMAL,0,9958000,0,32912,9925088,3,2,4,4,12,0,45,0,0,0,0,0,0,0
10516,4,bully,3607,1,2,14123,12,48,72,288,1,1,6909,3607,0,3,0,0,0,NORMAL,0,10516000,0,32912,10483088,3,2,3,5,12,0,48,0,0,0,0,0,0,0
10537,3,bully,3628,1,2,14165,12,49,72,294,1,1,6909,3628,0,3,0,0,0,NORMAL,0,10537000,0,32912,10504088,3,2,3,5,12,0,49,0,0,0,0,0,0,0
10095,2,bully,3186,1,2,13281,12,52,72,312,1,1,6909,3186,0,3,0,0,0,NORMAL,0,10095000,0,32912,10062088,3,2,3,5,12,0,52,0,0,0,0,0,0,0
11955,1,bully,2743,1,2,12395,15,56,90,336,1,1,9212,2743,0,3,0,0,0,LEADER,1,11955000,0,41888,11913112,4,1,7,2,15,0,56,0,0,0,0,0,0,0
12261,5,bully,3049,1,2,13007,15,57,90,342,1,1,9212,3049,0,3,0,0,0,NORMAL,0,12261000,0,41888,12219112,3,1,7,4,15,0,57,0,0,0,0,0,0,0
12819,4,bully,3607,1,2,14123,15,60,90,360,1,1,9212,3607,0,3,0,0,0,NORMAL,0,12819000,0,41888,12777112,3,1,6,5,15,0,60,0,0,0,0,0,0,0
12840,3,bully,3628,1,2,14165,15,61,90,366,1,1,9212,3628,0,3,0,0,0,NORMAL,0,12840000,0,41888,12798112,3,1,6,5,15,0,61,0,0,0,0,0,0,0
12398,2,bully,3186,1,2,13281,15,64,90,384,1,1,9212,3186,0,3,0,0,0,NORMAL,0,12398000,0,41888,12356112,3,1,6,5,15,0,64,0,0,0,0,0,0,0
14258,1,bully,2743,1,2,12395,18,68,108,408,1,1,11515,2743,0,3,0,0,0,LEADER,1,14258000,0,50864,14207136,4,1,10,2,18,0,68,0,0,0,0,0,0,0
14564,5,bully,3049,1,2,13007,18,69,108,414,1,1,11515,3049,0,3,0,0,0,NORMAL,0,14564000,0,50864,14513136,3,1,10,4,18,0,69,0,0,0,0,0,0,0
15122,4,bully,3607,1,2,14123,18,72,108,432,1,1,11515,3607,0,3,0,0,0,NORMAL,0,15122000,0,50864,15071136,3,1,9,5,18,0,72,0,0,0,0,0,0,0
15143,3,bully,3628,1,2,14165,18,73,108,438,1,1,11515,3628,0,3,0,0,0,NORMAL,0,15143000,0,50864,15092136,3,1,9,5,18,0,73,0,0,0,0,0,0,0
14701,2,bully,3186,1,2,13281,18,76,108,456,1,1,11515,3186,0,3,0,0,0,NORMAL,0,14701000,0,50864,14650136,3,1,9,5,18,0,76,0,0,0,0,0,0,0
16561,1,bully,2743,1,3,28956,21,80,126,480,1,1,13818,2743,0,4,0,0,0,LEADER,1,16561000,0,59840,16501160,4,1,4,3,21,0,80,0,0,0,0,0,0,0
16867,5,bully,3049,1,3,29874,21,81,126,486,1,1,13818,3049,0,4,0,0,0,NORMAL,0,16867000,0,59840,16807160,3,2,4,6,21,0,81,0,0,0,0,0,0,0
17425,4,bully,3607,1,3,31548,21,84,126,504,1,1,13818,3607,0,4,0,0,0,NORMAL,0,17425000,0,59840,17365160,3,2,3,8,21,0,84,0,0,0,0,0,0,0
