trial,algorithm,node_count,convergence_time_ms
2,prasle-mesh,10,3124
7,prasle-mesh,10,3203
8,prasle-mesh,10,3156
13,prasle-mesh,10,2858
4,prasle-mesh,10,3036
1,prasle-mesh,10,3171
14,prasle-mesh,10,3018
5,prasle-mesh,10,3003
3,prasle-mesh,10,2970
10,prasle-mesh,10,2964
6,prasle-mesh,10,3191
11,prasle-mesh,10,3346
9,prasle-mesh,10,3130
12,prasle-mesh,10,2772
15,prasle-mesh,10,3102
17,prasle-mesh,10,3050
16,prasle-mesh,10,3051
22,prasle-mesh,10,3111
21,prasle-mesh,10,3114
19,prasle-mesh,10,2995
20,prasle-mesh,10,2995
23,prasle-mesh,10,2911
18,prasle-mesh,10,2933
24,prasle-mesh,10,2959
27,prasle-mesh,10,3032
26,prasle-mesh,10,2921
25,prasle-mesh,10,2759
28,prasle-mesh,10,2806
29,prasle-mesh,10,3008
36,prasle-mesh,10,2998
32,prasle-mesh,10,3154
33,prasle-mesh,10,2885
31,prasle-mesh,10,3306
34,prasle-mesh,10,2801
30,prasle-mesh,10,3145
35,prasle-mesh,10,2964
38,prasle-mesh,10,3163
37,prasle-mesh,10,3067
39,prasle-mesh,10,3211
41,prasle-mesh,10,3127
42,prasle-mesh,10,2964
40,prasle-mesh,10,2730
43,prasle-mesh,10,3059
45,prasle-mesh,10,2934
46,prasle-mesh,10,3013
48,prasle-mesh,10,3539
44,prasle-mesh,10,2966
49,prasle-mesh,10,3265
50,prasle-mesh,10,2843
52,prasle-mesh,10,3243
47,prasle-mesh,10,3018
51,prasle-mesh,10,3125
53,prasle-mesh,10,3167
54,prasle-mesh,10,3201
56,prasle-mesh,10,3269
55,prasle-mesh,10,3217
58,prasle-mesh,10,2810
57,prasle-mesh,10,2874
59,prasle-mesh,10,3197
63,prasle-mesh,10,2954
60,prasle-mesh,10,2769
61,prasle-mesh,10,3382
64,prasle-mesh,10,3198
66,prasle-mesh,10,3217
62,prasle-mesh,10,3108
67,prasle-mesh,10,2894
65,prasle-mesh,10,2802
68,prasle-mesh,10,2779
69,prasle-mesh,10,2791
70,prasle-mesh,10,2954
71,prasle-mesh,10,2943
73,prasle-mesh,10,2830
72,prasle-mesh,10,3124
74,prasle-mesh,10,3375
75,prasle-mesh,10,2820
81,prasle-mesh,10,3035
79,prasle-mesh,10,3203
77,prasle-mesh,10,3021
78,prasle-mesh,10,3231
76,prasle-mesh,10,3055
80,prasle-mesh,10,3030
82,prasle-mesh,10,3090
83,prasle-mesh,10,3182
84,prasle-mesh,10,3286
85,prasle-mesh,10,2837
86,prasle-mesh,10,3148
87,prasle-mesh,10,3118
88,prasle-mesh,10,3230
92,prasle-mesh,10,3118
91,prasle-mesh,10,3076
89,prasle-mesh,10,2903
90,prasle-mesh,10,3241
93,prasle-mesh,10,3436
94,prasle-mesh,10,3135
95,prasle-mesh,10,3019
96,prasle-mesh,10,3386
97,prasle-mesh,10,3124
98,prasle-mesh,10,3216
99,prasle-mesh,10,3072
100,prasle-mesh,10,2774
