trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,10,60,2250,61399,1399
2,adaptive-prasle-mesh,10,60,1504,62340,2340
3,adaptive-prasle-mesh,10,60,2098,60138,138
4,adaptive-prasle-mesh,10,60,1711,62179,2179
5,adaptive-prasle-mesh,10,60,2292,60080,80
6,adaptive-prasle-mesh,10,60,1696,65813,5813
7,adaptive-prasle-mesh,10,60,1567,62057,2057
8,adaptive-prasle-mesh,10,60,2110,63243,3243
9,adaptive-prasle-mesh,10,60,1668,60449,449
10,adaptive-prasle-mesh,10,60,1913,60679,679
