trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-ring,50,80,2880,80018,18
2,prasle-ring,50,80,2876,80079,79
3,prasle-ring,50,80,2870,80069,69
4,prasle-ring,50,80,2783,80037,37
5,prasle-ring,50,80,2970,80029,29
6,prasle-ring,50,80,2761,80027,27
7,prasle-ring,50,80,2949,80012,12
8,prasle-ring,50,80,2791,80044,44
9,prasle-ring,50,80,2814,80052,52
10,prasle-ring,50,80,2839,80003,3
11,prasle-ring,50,80,2896,80015,15
12,prasle-ring,50,80,2911,80024,24
13,prasle-ring,50,80,3118,80005,5
14,prasle-ring,50,80,2872,80060,60
15,prasle-ring,50,80,2743,80063,63
16,prasle-ring,50,80,2814,80005,5
17,prasle-ring,50,80,2816,80002,2
18,prasle-ring,50,80,2959,80012,12
19,prasle-ring,50,80,2873,80021,21
20,prasle-ring,50,80,2752,80048,48
21,prasle-ring,50,80,2802,80008,8
22,prasle-ring,50,80,2806,80003,3
23,prasle-ring,50,80,3012,80055,55
24,prasle-ring,50,80,2844,80001,1
25,prasle-ring,50,80,2829,80064,64
26,prasle-ring,50,80,2802,80012,12
27,prasle-ring,50,80,2921,80009,9
28,prasle-ring,50,80,2792,80004,4
29,prasle-ring,50,80,2744,80010,10
30,prasle-ring,50,80,2977,80057,57
31,prasle-ring,50,80,2837,80003,3
32,prasle-ring,50,80,3020,80005,5
33,prasle-ring,50,80,2896,80020,20
34,prasle-ring,50,80,2980,80078,78
35,prasle-ring,50,80,2768,80013,13
36,prasle-ring,50,80,2827,80003,3
37,prasle-ring,50,80,3022,80059,59
38,prasle-ring,50,80,2837,80079,79
39,prasle-ring,50,80,2760,80080,80
40,prasle-ring,50,80,2829,80007,7
41,prasle-ring,50,80,2951,80031,31
42,prasle-ring,50,80,2930,80022,22
43,prasle-ring,50,80,2845,80007,7
44,prasle-ring,50,80,2902,80076,76
45,prasle-ring,50,80,2877,80002,2
46,prasle-ring,50,80,2830,80032,32
47,prasle-ring,50,80,2885,80036,36
48,prasle-ring,50,80,2905,80001,1
49,prasle-ring,50,80,2733,80047,47
50,prasle-ring,50,80,2960,80023,23
51,prasle-ring,50,80,2817,80098,98
52,prasle-ring,50,80,2792,80008,8
53,prasle-ring,50,80,2991,80076,76
54,prasle-ring,50,80,3019,80006,6
55,prasle-ring,50,80,2874,80042,42
56,prasle-ring,50,80,2786,80001,1
57,prasle-ring,50,80,2837,80072,72
58,prasle-ring,50,80,2889,80017,17
59,prasle-ring,50,80,2914,80045,45
60,prasle-ring,50,80,2806,80022,22
61,prasle-ring,50,80,3049,80010,10
62,prasle-ring,50,80,2904,80014,14
63,prasle-ring,50,80,2895,80020,20
64,prasle-ring,50,80,2931,80067,67
65,prasle-ring,50,80,2944,80071,71
66,prasle-ring,50,80,3021,80026,26
67,prasle-ring,50,80,2766,80014,14
68,prasle-ring,50,80,2924,80034,34
69,prasle-ring,50,80,3131,80026,26
70,prasle-ring,50,80,2919,80039,39
71,prasle-ring,50,80,2777,80005,5
72,prasle-ring,50,80,2821,80035,35
73,prasle-ring,50,80,2837,80007,7
74,prasle-ring,50,80,2838,80094,94
75,prasle-ring,50,80,2845,80057,57
76,prasle-ring,50,80,2734,80094,94
77,prasle-ring,50,80,2876,80010,10
78,prasle-ring,50,80,2904,80042,42
79,prasle-ring,50,80,2947,80026,26
80,prasle-ring,50,80,2763,80045,45
81,prasle-ring,50,80,2821,80013,13
82,prasle-ring,50,80,2875,80011,11
83,prasle-ring,50,80,3086,80051,51
84,prasle-ring,50,80,3007,80007,7
85,prasle-ring,50,80,2888,80009,9
86,prasle-ring,50,80,2921,80005,5
87,prasle-ring,50,80,2801,80022,22
88,prasle-ring,50,80,2888,80007,7
89,prasle-ring,50,80,2817,80015,15
90,prasle-ring,50,80,2817,80015,15
91,prasle-ring,50,80,2784,80090,90
92,prasle-ring,50,80,2987,80004,4
93,prasle-ring,50,80,2823,80045,45
94,prasle-ring,50,80,2922,80003,3
95,prasle-ring,50,80,2977,80008,8
96,prasle-ring,50,80,2812,80006,6
97,prasle-ring,50,80,2913,80040,40
98,prasle-ring,50,80,2767,80015,15
99,prasle-ring,50,80,2757,80005,5
100,prasle-ring,50,80,2906,80023,23
