trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,50,1692,1783,25,50,true
2,adaptive-prasle-line,50,1530,1699,25,50,true
3,adaptive-prasle-line,50,1692,1750,25,50,true
4,adaptive-prasle-line,50,1846,1529,25,50,true
5,adaptive-prasle-line,50,1604,1764,25,50,true
6,adaptive-prasle-line,50,1767,1574,25,50,true
7,adaptive-prasle-line,50,1570,1707,25,50,true
8,adaptive-prasle-line,50,1683,1689,25,50,true
9,adaptive-prasle-line,50,1430,1765,25,50,true
10,adaptive-prasle-line,50,1616,1605,25,50,true
