trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-ring,100,2949,2728,43,74,true
2,prasle-ring,100,2824,3016,28,71,true
3,prasle-ring,100,2864,2866,1,82,true
4,prasle-ring,100,2770,2809,47,98,true
5,prasle-ring,100,2951,2931,1,55,true
6,prasle-ring,100,3086,2923,1,82,true
7,prasle-ring,100,2720,2996,19,80,true
8,prasle-ring,100,2868,2998,18,71,true
9,prasle-ring,100,2828,2832,34,64,true
10,prasle-ring,100,2824,2809,45,67,true
