trial,algorithm,node_count,convergence_time_ms
5,adaptive-prasle,5,1769
2,adaptive-prasle,5,1985
1,adaptive-prasle,5,1525
3,adaptive-prasle,5,1832
6,adaptive-prasle,5,2294
9,adaptive-prasle,5,2292
13,adaptive-prasle,5,2204
4,adaptive-prasle,5,2106
8,adaptive-prasle,5,1858
10,adaptive-prasle,5,1645
7,adaptive-prasle,5,1897
12,adaptive-prasle,5,2517
11,adaptive-prasle,5,1860
15,adaptive-prasle,5,2336
16,adaptive-prasle,5,2671
18,adaptive-prasle,5,2418
14,adaptive-prasle,5,2190
19,adaptive-prasle,5,1755
22,adaptive-prasle,5,1582
17,adaptive-prasle,5,2283
20,adaptive-prasle,5,1913
21,adaptive-prasle,5,2439
24,adaptive-prasle,5,2519
25,adaptive-prasle,5,2069
23,adaptive-prasle,5,1906
27,adaptive-prasle,5,1913
26,adaptive-prasle,5,1972
28,adaptive-prasle,5,2100
31,adaptive-prasle,5,1911
29,adaptive-prasle,5,1940
30,adaptive-prasle,5,1642
32,adaptive-prasle,5,1907
33,adaptive-prasle,5,1818
35,adaptive-prasle,5,2393
34,adaptive-prasle,5,1773
37,adaptive-prasle,5,2257
36,adaptive-prasle,5,1915
38,adaptive-prasle,5,2015
39,adaptive-prasle,5,2262
41,adaptive-prasle,5,2140
40,adaptive-prasle,5,2283
42,adaptive-prasle,5,2284
44,adaptive-prasle,5,1895
43,adaptive-prasle,5,2069
45,adaptive-prasle,5,1825
47,adaptive-prasle,5,1727
46,adaptive-prasle,5,2008
49,adaptive-prasle,5,2299
48,adaptive-prasle,5,2394
50,adaptive-prasle,5,1934
51,adaptive-prasle,5,1982
52,adaptive-prasle,5,1697
54,adaptive-prasle,5,2052
53,adaptive-prasle,5,2399
55,adaptive-prasle,5,2360
61,adaptive-prasle,5,1983
58,adaptive-prasle,5,1992
56,adaptive-prasle,5,1761
57,adaptive-prasle,5,2218
60,adaptive-prasle,5,1939
59,adaptive-prasle,5,1946
64,adaptive-prasle,5,2023
66,adaptive-prasle,5,1881
63,adaptive-prasle,5,2316
65,adaptive-prasle,5,2220
62,adaptive-prasle,5,2317
68,adaptive-prasle,5,2018
67,adaptive-prasle,5,1766
69,adaptive-prasle,5,2434
71,adaptive-prasle,5,2355
70,adaptive-prasle,5,1730
73,adaptive-prasle,5,1816
75,adaptive-prasle,5,1483
77,adaptive-prasle,5,1758
72,adaptive-prasle,5,1989
74,adaptive-prasle,5,1787
79,adaptive-prasle,5,1943
78,adaptive-prasle,5,1990
76,adaptive-prasle,5,1709
82,adaptive-prasle,5,1814
85,adaptive-prasle,5,2517
80,adaptive-prasle,5,1802
84,adaptive-prasle,5,2080
83,adaptive-prasle,5,1975
81,adaptive-prasle,5,1493
86,adaptive-prasle,5,1813
87,adaptive-prasle,5,1690
93,adaptive-prasle,5,2057
90,adaptive-prasle,5,1909
89,adaptive-prasle,5,1971
92,adaptive-prasle,5,1577
91,adaptive-prasle,5,1933
88,adaptive-prasle,5,2100
94,adaptive-prasle,5,2132
95,adaptive-prasle,5,2064
98,adaptive-prasle,5,1500
96,adaptive-prasle,5,2448
100,adaptive-prasle,5,2210
97,adaptive-prasle,5,1804
99,adaptive-prasle,5,2085
