timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1448,1,bully,1448,1,0,0,1,0,14,0,1,1,0,1448,0,2,0,0,0,LEADER,1,1448000,0,3248,1444752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1882,5,bully,1882,1,0,0,2,2,28,28,1,3,0,1882,0,2,0,0,0,NORMAL,0,1882000,0,3248,1878752,0,0,2,0,0,0,2,0,0,0,0,0,0,0
1734,6,bully,1734,1,0,0,2,2,28,28,1,3,0,1734,0,2,0,0,0,NORMAL,0,1734000,0,3248,1730752,0,0,2,0,0,0,2,0,0,0,0,0,0,0
1426,2,bully,1426,1,0,0,1,2,14,28,1,1,0,1426,0,2,0,0,0,NORMAL,0,1426000,0,3248,1422752,0,0,1,0,0,0,2,0,0,0,0,0,0,0
2213,3,bully,2213,1,0,0,2,2,28,28,1,1,0,2213,0,2,0,0,0,NORMAL,0,2213000,0,3248,2209752,0,0,2,0,0,0,2,0,0,0,0,0,0,0
1850,9,bully,1850,1,0,0,3,2,42,28,1,3,0,1850,0,2,0,0,0,NORMAL,0,1850000,0,6496,1843504,0,0,3,0,0,0,2,0,0,0,0,0,0,0
1619,8,bully,1619,1,0,0,2,3,28,42,1,3,0,1619,0,2,0,0,0,NORMAL,0,1619000,0,6496,1612504,0,0,2,0,0,0,3,0,0,0,0,0,0,0
2313,4,bully,2313,1,0,0,2,4,28,56,1,1,0,2313,0,2,0,0,0,NORMAL,0,2313000,0,3248,2309752,0,0,2,0,0,0,4,0,0,0,0,0,0,0
2221,7,bully,2221,1,0,0,1,4,14,56,1,3,0,2221,0,2,0,0,0,NORMAL,0,2221000,0,3248,2217752,0,0,1,0,0,0,4,0,0,0,0,0,0,0
2039,10,bully,2039,1,0,0,1,1,14,14,1,1,0,2039,0,2,0,0,0,NORMAL,0,2039000,0,3248,2035752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3194,5,bully,1882,1,0,0,3,5,42,70,1,3,1312,1882,0,2,0,0,0,NORMAL,0,3194000,0,9744,3184256,0,0,3,0,0,0,5,0,0,0,0,0,0,0
2959,10,bully,2039,1,0,0,1,1,14,14,1,1,920,2039,0,2,0,0,0,NORMAL,0,2959000,0,3248,2955752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3521,4,bully,2313,1,0,0,2,5,28,70,1,1,1208,2313,0,2,0,0,0,NORMAL,0,3521000,0,6496,3514504,0,0,2,0,0,0,5,0,0,0,0,0,0,0
3152,8,bully,1619,1,0,0,3,6,42,84,1,3,1533,1619,0,2,0,0,0,NORMAL,0,3152000,0,9744,3142256,0,0,3,0,0,0,6,0,0,0,0,0,0,0
3598,7,bully,2221,1,0,0,2,6,28,84,1,3,1377,2221,0,2,0,0,0,NORMAL,0,3598000,0,6496,3591504,0,0,2,0,0,0,6,0,0,0,0,0,0,0
4198,1,bully,1448,1,0,0,1,1,14,14,1,1,2750,1448,0,2,0,0,0,LEADER,1,4198000,0,3248,4194752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4534,3,bully,2213,1,0,0,2,3,28,42,1,1,2321,2213,0,2,0,0,0,NORMAL,0,4534000,0,6496,4527504,0,0,2,0,0,0,3,0,0,0,0,0,0,0
3879,10,bully,2039,1,0,0,1,1,14,14,1,1,1840,2039,0,2,0,0,0,NORMAL,0,3879000,0,3248,3875752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4482,6,bully,1734,1,0,0,3,5,42,70,1,3,2748,1734,0,2,0,0,0,NORMAL,0,4482000,0,9744,4472256,0,0,3,0,0,0,5,0,0,0,0,0,0,0
3950,2,bully,1426,1,0,0,1,3,14,42,1,1,2524,1426,0,2,0,0,0,NORMAL,0,3950000,0,3248,3946752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
4726,5,bully,1882,1,0,0,3,5,42,70,1,3,2844,1882,0,2,0,0,0,NORMAL,0,4726000,0,9744,4716256,0,0,3,0,0,0,5,0,0,0,0,0,0,0
4873,4,bully,2313,1,0,0,2,5,28,70,1,1,2560,2313,0,2,0,0,0,NORMAL,0,4873000,0,6496,4866504,0,0,2,0,0,0,5,0,0,0,0,0,0,0
4800,10,bully,2039,1,0,0,2,1,28,14,2,10,2761,2039,0,3,0,0,0,LEADER,1,4800000,0,6496,4793504,0,0,2,0,0,0,1,0,0,0,0,0,0,0
4920,9,bully,1850,1,0,0,4,3,56,42,1,3,3070,1850,0,2,0,0,0,NORMAL,0,4920000,0,12992,4907008,0,0,4,0,0,0,3,0,0,0,0,0,0,0
5610,7,bully,2221,1,0,0,2,6,28,84,1,3,3389,2221,0,2,0,0,0,NORMAL,0,5610000,0,6496,5603504,0,0,2,0,0,0,6,0,0,0,0,0,0,0
5720,10,bully,2039,1,0,0,2,1,28,14,2,10,3681,2039,0,3,0,0,0,LEADER,1,5720000,0,6496,5713504,0,0,2,0,0,0,1,0,0,0,0,0,0,0
6447,5,bully,1882,1,0,0,5,6,70,84,2,4,4565,1882,0,3,0,0,0,NORMAL,0,6447000,0,16240,6430760,0,0,5,0,0,0,6,0,0,0,0,0,0,0
6401,4,bully,2313,1,0,0,3,7,42,98,2,4,4088,2313,0,3,0,0,0,LEADER,1,6401000,0,9744,6391256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
7041,3,bully,2213,1,0,0,2,4,28,56,1,1,4828,2213,0,2,0,0,0,NORMAL,0,7041000,0,6496,7034504,0,0,2,0,0,0,4,0,0,0,0,0,0,0
6172,8,bully,1619,1,0,0,3,7,42,98,1,3,4553,1619,0,2,0,0,0,NORMAL,0,6172000,0,9744,6162256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
6860,6,bully,1734,1,0,0,3,8,42,112,1,3,5126,1734,0,2,0,0,0,NORMAL,0,6860000,0,9744,6850256,0,0,3,0,0,0,8,0,0,0,0,0,0,0
6640,10,bully,2039,1,0,0,2,1,28,14,2,10,4601,2039,0,3,0,0,0,LEADER,1,6640000,0,6496,6633504,0,0,2,0,0,0,1,0,0,0,0,0,0,0
7863,1,bully,1448,1,0,0,1,1,14,14,1,1,6415,1448,0,2,0,0,0,LEADER,1,7863000,0,3248,7859752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7276,2,bully,1426,1,0,0,1,4,14,56,1,1,5850,1426,0,2,0,0,0,NORMAL,0,7276000,0,3248,7272752,0,0,1,0,0,0,4,0,0,0,0,0,0,0
7624,7,bully,2221,1,0,0,4,8,56,112,2,6,5403,2221,0,3,0,0,0,NORMAL,0,7624000,0,9744,7614256,0,0,4,0,0,0,8,0,0,0,0,0,0,0
7561,10,bully,2039,1,0,0,3,1,42,14,2,10,5522,2039,0,4,0,0,0,LEADER,1,7561000,0,9744,7551256,0,0,3,0,0,0,1,0,0,0,0,0,0,0
8279,4,bully,2313,1,0,0,4,8,56,112,2,4,5966,2313,0,3,0,0,0,LEADER,1,8279000,0,12992,8266008,0,0,4,0,0,0,8,0,0,0,0,0,0,0
8482,10,bully,2039,1,0,0,4,2,56,28,2,10,6443,2039,0,4,0,0,0,LEADER,1,8482000,0,9744,8472256,0,0,4,0,0,0,2,0,0,0,0,0,0,0
9470,3,bully,2213,1,0,0,4,6,56,84,2,2,7257,2213,0,3,0,0,0,NORMAL,0,9470000,0,9744,9460256,0,0,4,0,0,0,6,0,0,0,0,0,0,0
9379,6,bully,1734,1,0,0,4,9,56,126,2,6,7645,1734,0,3,0,0,0,LEADER,1,9379000,0,12992,9366008,0,0,4,0,0,0,9,0,0,0,0,0,0,0
9017,8,bully,1619,1,0,0,5,8,70,112,2,6,7398,1619,0,3,0,0,0,NORMAL,0,9017000,0,16240,9000760,0,0,5,0,0,0,8,0,0,0,0,0,0,0
11076,5,bully,1882,1,0,0,6,9,84,126,2,4,9194,1882,0,3,0,0,0,NORMAL,0,11076000,0,16240,11059760,0,0,6,0,0,0,9,0,0,0,0,0,0,0
11383,1,bully,1448,1,0,0,3,2,42,28,2,2,9935,1448,0,3,0,0,0,NORMAL,0,11383000,0,9744,11373256,0,0,3,0,0,0,2,0,0,0,0,0,0,0
10704,2,bully,1426,1,0,0,2,7,28,98,2,2,9278,1426,0,3,0,0,0,LEADER,1,10704000,0,6496,10697504,0,0,2,0,0,0,7,0,0,0,0,0,0,0
11869,3,bully,2213,1,0,0,4,7,56,98,2,2,9656,2213,0,3,0,0,0,NORMAL,0,11869000,0,12992,11856008,0,0,4,0,0,0,7,0,0,0,0,0,0,0
12134,4,bully,2313,1,0,0,5,10,70,140,2,4,9821,2313,0,3,0,0,0,LEADER,1,12134000,0,16240,12117760,0,0,5,0,0,0,10,0,0,0,0,0,0,0
11506,8,bully,1619,1,0,0,5,8,70,112,2,6,9887,1619,0,3,0,0,0,NORMAL,0,11506000,0,16240,11489760,0,0,5,0,0,0,8,0,0,0,0,0,0,0
12178,6,bully,1734,1,0,0,5,11,70,154,2,6,10444,1734,0,3,0,0,0,LEADER,1,12178000,0,16240,12161760,0,0,5,0,0,0,11,0,0,0,0,0,0,0
13290,9,bully,1850,1,0,0,4,6,56,84,1,3,11440,1850,0,2,0,0,0,NORMAL,0,13290000,0,12992,13277008,0,0,4,0,0,0,6,0,0,0,0,0,0,0
14274,3,bully,2213,1,0,0,4,7,56,98,2,2,12061,2213,0,3,0,0,0,NORMAL,0,14274000,0,12992,14261008,0,0,4,0,0,0,7,0,0,0,0,0,0,0
14607,1,bully,1448,1,0,0,3,2,42,28,2,2,13159,1448,0,3,0,0,0,NORMAL,0,14607000,0,9744,14597256,0,0,3,0,0,0,2,0,0,0,0,0,0,0
14277,7,bully,2221,1,0,0,5,11,70,154,2,6,12056,2221,0,3,0,0,0,NORMAL,0,14277000,0,16240,14260760,0,0,5,0,0,0,11,0,0,0,0,0,0,0
14333,2,bully,1426,1,0,0,2,8,28,112,2,2,12907,1426,0,3,0,0,0,LEADER,1,14333000,0,6496,14326504,0,0,2,0,0,0,8,0,0,0,0,0,0,0
15995,10,bully,2039,1,0,0,5,3,70,42,2,10,13956,2039,0,4,0,0,0,LEADER,1,15995000,0,16240,15978760,0,0,5,0,0,0,3,0,0,0,0,0,0,0
17421,3,bully,2213,1,0,0,5,8,70,112,3,3,15208,2213,0,4,0,0,0,LEADER,1,17421000,0,16240,17404760,0,0,5,0,0,0,8,0,0,0,0,0,0,0
