trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-ring,100,90,1554,NA
2,adaptive-prasle-ring,100,90,1436,NA
3,adaptive-prasle-ring,100,90,1575,NA
4,adaptive-prasle-ring,100,90,1699,NA
5,adaptive-prasle-ring,100,90,1639,NA
6,adaptive-prasle-ring,100,90,1594,NA
7,adaptive-prasle-ring,100,90,1567,NA
8,adaptive-prasle-ring,100,90,1686,NA
9,adaptive-prasle-ring,100,90,1753,NA
10,adaptive-prasle-ring,100,90,1562,NA
11,adaptive-prasle-ring,100,90,1497,NA
12,adaptive-prasle-ring,100,90,1569,NA
13,adaptive-prasle-ring,100,90,1546,NA
14,adaptive-prasle-ring,100,90,1504,NA
15,adaptive-prasle-ring,100,90,1533,NA
16,adaptive-prasle-ring,100,90,1599,NA
17,adaptive-prasle-ring,100,90,1465,NA
18,adaptive-prasle-ring,100,90,1666,NA
19,adaptive-prasle-ring,100,90,1488,NA
20,adaptive-prasle-ring,100,90,1604,NA
21,adaptive-prasle-ring,100,90,1568,NA
22,adaptive-prasle-ring,100,90,1554,NA
23,adaptive-prasle-ring,100,90,1459,NA
24,adaptive-prasle-ring,100,90,1550,NA
25,adaptive-prasle-ring,100,90,1523,NA
26,adaptive-prasle-ring,100,90,1668,NA
27,adaptive-prasle-ring,100,90,1537,NA
28,adaptive-prasle-ring,100,90,1493,NA
29,adaptive-prasle-ring,100,90,1566,NA
30,adaptive-prasle-ring,100,90,1508,NA
31,adaptive-prasle-ring,100,90,1512,NA
32,adaptive-prasle-ring,100,90,1622,NA
33,adaptive-prasle-ring,100,90,1479,NA
34,adaptive-prasle-ring,100,90,1689,NA
35,adaptive-prasle-ring,100,90,1537,NA
36,adaptive-prasle-ring,100,90,1535,NA
37,adaptive-prasle-ring,100,90,1565,NA
38,adaptive-prasle-ring,100,90,1543,NA
39,adaptive-prasle-ring,100,90,1577,NA
40,adaptive-prasle-ring,100,90,1635,NA
41,adaptive-prasle-ring,100,90,1524,NA
42,adaptive-prasle-ring,100,90,1461,NA
43,adaptive-prasle-ring,100,90,1520,NA
44,adaptive-prasle-ring,100,90,1662,NA
45,adaptive-prasle-ring,100,90,1611,NA
46,adaptive-prasle-ring,100,90,1606,NA
47,adaptive-prasle-ring,100,90,1521,NA
48,adaptive-prasle-ring,100,90,1461,NA
49,adaptive-prasle-ring,100,90,1526,NA
50,adaptive-prasle-ring,100,90,1486,NA
51,adaptive-prasle-ring,100,90,1609,NA
52,adaptive-prasle-ring,100,90,1530,NA
53,adaptive-prasle-ring,100,90,1624,NA
54,adaptive-prasle-ring,100,90,1608,NA
55,adaptive-prasle-ring,100,90,1636,NA
56,adaptive-prasle-ring,100,90,1578,NA
57,adaptive-prasle-ring,100,90,1452,NA
58,adaptive-prasle-ring,100,90,1522,NA
59,adaptive-prasle-ring,100,90,1556,NA
60,adaptive-prasle-ring,100,90,1668,NA
61,adaptive-prasle-ring,100,90,1540,NA
62,adaptive-prasle-ring,100,90,1664,NA
63,adaptive-prasle-ring,100,90,1539,NA
64,adaptive-prasle-ring,100,90,1520,NA
65,adaptive-prasle-ring,100,90,1540,NA
66,adaptive-prasle-ring,100,90,1502,NA
67,adaptive-prasle-ring,100,90,1523,NA
68,adaptive-prasle-ring,100,90,1565,NA
69,adaptive-prasle-ring,100,90,1566,NA
70,adaptive-prasle-ring,100,90,1602,NA
71,adaptive-prasle-ring,100,90,1435,NA
72,adaptive-prasle-ring,100,90,1485,NA
73,adaptive-prasle-ring,100,90,1565,NA
74,adaptive-prasle-ring,100,90,1516,NA
75,adaptive-prasle-ring,100,90,1498,NA
76,adaptive-prasle-ring,100,90,1476,NA
77,adaptive-prasle-ring,100,90,1685,NA
78,adaptive-prasle-ring,100,90,1476,NA
79,adaptive-prasle-ring,100,90,1465,NA
80,adaptive-prasle-ring,100,90,1531,NA
81,adaptive-prasle-ring,100,90,1671,NA
82,adaptive-prasle-ring,100,90,1473,NA
83,adaptive-prasle-ring,100,90,1508,NA
84,adaptive-prasle-ring,100,90,1567,NA
85,adaptive-prasle-ring,100,90,1671,NA
86,adaptive-prasle-ring,100,90,1587,NA
87,adaptive-prasle-ring,100,90,1454,NA
88,adaptive-prasle-ring,100,90,1638,NA
89,adaptive-prasle-ring,100,90,1564,NA
90,adaptive-prasle-ring,100,90,1540,NA
91,adaptive-prasle-ring,100,90,1536,NA
92,adaptive-prasle-ring,100,90,1585,NA
93,adaptive-prasle-ring,100,90,1556,NA
94,adaptive-prasle-ring,100,90,1544,NA
95,adaptive-prasle-ring,100,90,1577,NA
96,adaptive-prasle-ring,100,90,1511,NA
97,adaptive-prasle-ring,100,90,1526,NA
98,adaptive-prasle-ring,100,90,1516,NA
99,adaptive-prasle-ring,100,90,1576,NA
100,adaptive-prasle-ring,100,90,1567,NA
