trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,100,120,1825,120038,38
2,adaptive-prasle,100,120,1697,120221,221
3,adaptive-prasle,100,120,1488,120136,136
4,adaptive-prasle,100,120,1773,120116,116
5,adaptive-prasle,100,120,1471,120075,75
6,adaptive-prasle,100,120,1727,120014,14
7,adaptive-prasle,100,120,1756,120552,552
8,adaptive-prasle,100,120,1619,120240,240
9,adaptive-prasle,100,120,1585,120069,69
10,adaptive-prasle,100,120,1682,120305,305
