trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-ring,100,90,2906,NA
2,prasle-ring,100,90,2856,NA
3,prasle-ring,100,90,2772,NA
4,prasle-ring,100,90,2744,NA
5,prasle-ring,100,90,2806,NA
6,prasle-ring,100,90,2879,NA
7,prasle-ring,100,90,2903,NA
8,prasle-ring,100,90,2740,NA
9,prasle-ring,100,90,2849,NA
10,prasle-ring,100,90,2851,NA
11,prasle-ring,100,90,2787,NA
12,prasle-ring,100,90,2743,NA
13,prasle-ring,100,90,2759,NA
14,prasle-ring,100,90,2859,NA
15,prasle-ring,100,90,2827,NA
16,prasle-ring,100,90,2884,NA
17,prasle-ring,100,90,2797,NA
18,prasle-ring,100,90,2828,NA
19,prasle-ring,100,90,2850,NA
20,prasle-ring,100,90,2878,NA
21,prasle-ring,100,90,2831,NA
22,prasle-ring,100,90,2877,NA
23,prasle-ring,100,90,2814,NA
24,prasle-ring,100,90,2765,NA
25,prasle-ring,100,90,2721,NA
26,prasle-ring,100,90,2855,NA
27,prasle-ring,100,90,2852,NA
28,prasle-ring,100,90,2930,NA
29,prasle-ring,100,90,2789,NA
30,prasle-ring,100,90,2894,NA
31,prasle-ring,100,90,2862,NA
32,prasle-ring,100,90,3023,NA
33,prasle-ring,100,90,2796,NA
34,prasle-ring,100,90,2933,NA
35,prasle-ring,100,90,2891,NA
36,prasle-ring,100,90,2832,NA
37,prasle-ring,100,90,2802,NA
38,prasle-ring,100,90,2907,NA
39,prasle-ring,100,90,2784,NA
40,prasle-ring,100,90,2794,NA
41,prasle-ring,100,90,2745,NA
42,prasle-ring,100,90,2802,NA
43,prasle-ring,100,90,2814,NA
44,prasle-ring,100,90,2783,NA
45,prasle-ring,100,90,2793,NA
46,prasle-ring,100,90,2884,NA
47,prasle-ring,100,90,3004,NA
48,prasle-ring,100,90,2794,NA
49,prasle-ring,100,90,2852,NA
50,prasle-ring,100,90,2830,NA
51,prasle-ring,100,90,2864,NA
52,prasle-ring,100,90,2765,NA
53,prasle-ring,100,90,2732,NA
54,prasle-ring,100,90,2785,NA
55,prasle-ring,100,90,2824,NA
56,prasle-ring,100,90,2902,NA
57,prasle-ring,100,90,2773,NA
58,prasle-ring,100,90,2892,NA
59,prasle-ring,100,90,2869,NA
60,prasle-ring,100,90,2798,NA
61,prasle-ring,100,90,2925,NA
62,prasle-ring,100,90,2850,NA
63,prasle-ring,100,90,2797,NA
64,prasle-ring,100,90,2741,NA
65,prasle-ring,100,90,2817,NA
66,prasle-ring,100,90,2728,NA
67,prasle-ring,100,90,2853,NA
68,prasle-ring,100,90,2867,NA
69,prasle-ring,100,90,2939,NA
70,prasle-ring,100,90,2800,NA
71,prasle-ring,100,90,2837,NA
72,prasle-ring,100,90,2879,NA
73,prasle-ring,100,90,2837,NA
74,prasle-ring,100,90,2762,NA
75,prasle-ring,100,90,2751,NA
76,prasle-ring,100,90,2975,NA
77,prasle-ring,100,90,2725,NA
78,prasle-ring,100,90,2860,NA
79,prasle-ring,100,90,2966,NA
80,prasle-ring,100,90,2836,NA
81,prasle-ring,100,90,2838,NA
82,prasle-ring,100,90,2903,NA
83,prasle-ring,100,90,2721,NA
84,prasle-ring,100,90,2754,NA
85,prasle-ring,100,90,2745,NA
86,prasle-ring,100,90,2846,NA
87,prasle-ring,100,90,2886,NA
88,prasle-ring,100,90,2879,NA
89,prasle-ring,100,90,2803,NA
90,prasle-ring,100,90,2714,NA
91,prasle-ring,100,90,2755,NA
92,prasle-ring,100,90,2759,NA
93,prasle-ring,100,90,2753,NA
94,prasle-ring,100,90,2829,NA
95,prasle-ring,100,90,2883,NA
96,prasle-ring,100,90,2921,NA
97,prasle-ring,100,90,2864,NA
98,prasle-ring,100,90,2749,NA
99,prasle-ring,100,90,2831,NA
100,prasle-ring,100,90,2757,NA
