trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,100,1553,1553,50,100,true
2,adaptive-prasle-ring,100,1618,1580,50,100,true
3,adaptive-prasle-ring,100,1798,1650,50,100,true
4,adaptive-prasle-ring,100,1636,1599,50,100,true
5,adaptive-prasle-ring,100,1721,1627,50,100,true
6,adaptive-prasle-ring,100,1454,1516,50,100,true
7,adaptive-prasle-ring,100,1695,1762,50,100,true
8,adaptive-prasle-ring,100,1560,1703,50,100,true
9,adaptive-prasle-ring,100,1594,1604,50,100,true
10,adaptive-prasle-ring,100,1622,1737,50,100,true
