trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,ring,100,150,7001,256637,106637
2,ring,100,150,5987,255780,105780
3,ring,100,150,6189,255698,105698
4,ring,100,150,9076,257277,107277
5,ring,100,150,8975,256373,106373
6,ring,100,150,6876,256464,106464
7,ring,100,150,5476,256911,106911
8,ring,100,150,6125,152936,2936
9,ring,100,150,9411,255772,105772
10,ring,100,150,6556,256288,106288
11,ring,100,150,9107,257388,107388
12,ring,100,150,8835,NA,NA
13,ring,100,150,9005,255942,105942
14,ring,100,150,6320,256034,106034
15,ring,100,150,6287,NA,NA
16,ring,100,150,6561,256245,106245
17,ring,100,150,6426,NA,NA
18,ring,100,150,9055,256420,106420
19,ring,100,150,8946,NA,NA
20,ring,100,150,6413,255974,105974
21,ring,100,150,5592,257071,107071
22,ring,100,150,7656,257406,107406
23,ring,100,150,8902,257326,107326
24,ring,100,150,9671,256830,106830
25,ring,100,150,6923,256602,106602
26,ring,100,150,6924,256843,106843
27,ring,100,150,9101,256772,106772
28,ring,100,150,6423,256174,106174
29,ring,100,150,6592,256218,106218
30,ring,100,150,8934,NA,NA
31,ring,100,150,9246,255763,105763
32,ring,100,150,5574,257207,107207
33,ring,100,150,8731,256054,106054
34,ring,100,150,5221,256692,106692
35,ring,100,150,9069,257110,107110
36,ring,100,150,9106,NA,NA
37,ring,100,150,6216,NA,NA
38,ring,100,150,6337,255916,105916
39,ring,100,150,9068,NA,NA
40,ring,100,150,8974,255972,105972
41,ring,100,150,7279,256799,106799
42,ring,100,150,9037,257097,107097
43,ring,100,150,6717,NA,NA
44,ring,100,150,6168,255624,105624
45,ring,100,150,7585,NA,NA
46,ring,100,150,5917,151039,1039
47,ring,100,150,6324,NA,NA
48,ring,100,150,6767,256423,106423
49,ring,100,150,9338,NA,NA
50,ring,100,150,8960,257158,107158
51,ring,100,150,6415,256111,106111
52,ring,100,150,8888,255747,105747
53,ring,100,150,7764,257139,107139
54,ring,100,150,5382,256933,106933
55,ring,100,150,35044,256828,106828
56,ring,100,150,9207,NA,NA
57,ring,100,150,8983,255639,105639
58,ring,100,150,9293,256491,106491
59,ring,100,150,9623,257229,107229
60,ring,100,150,5431,256961,106961
61,ring,100,150,7979,258004,108004
62,ring,100,150,6319,256068,106068
63,ring,100,150,6919,NA,NA
64,ring,100,150,8762,255789,105789
65,ring,100,150,8915,255694,105694
66,ring,100,150,9501,NA,NA
67,ring,100,150,6243,255663,105663
68,ring,100,150,9484,257223,107223
69,ring,100,150,5729,257724,107724
70,ring,100,150,9061,NA,NA
71,ring,100,150,5708,257315,107315
72,ring,100,150,8591,256396,106396
73,ring,100,150,6318,NA,NA
74,ring,100,150,6651,NA,NA
75,ring,100,150,5705,257298,107298
76,ring,100,150,9627,256109,106109
77,ring,100,150,6042,255434,105434
78,ring,100,150,5680,257334,107334
79,ring,100,150,8617,NA,NA
80,ring,100,150,5242,257282,107282
81,ring,100,150,5571,257276,107276
82,ring,100,150,8572,NA,NA
83,ring,100,150,6445,256268,106268
84,ring,100,150,6006,255453,105453
85,ring,100,150,5887,257456,107456
86,ring,100,150,7769,257437,107437
87,ring,100,150,6688,256364,106364
88,ring,100,150,9418,NA,NA
89,ring,100,150,6251,153685,3685
90,ring,100,150,5868,257359,107359
91,ring,100,150,5786,257457,107457
92,ring,100,150,6785,256286,106286
93,ring,100,150,5599,257223,107223
94,ring,100,150,34952,256567,106567
95,ring,100,150,5750,257538,107538
96,ring,100,150,6197,255754,105754
97,ring,100,150,5735,NA,NA
98,ring,100,150,8808,257058,107058
99,ring,100,150,7407,257003,107003
100,ring,100,150,7545,257307,107307
