trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,100,1627,1471,50,100,true
2,adaptive-prasle-line,100,1634,1618,50,100,true
3,adaptive-prasle-line,100,1720,1672,50,100,true
4,adaptive-prasle-line,100,1637,1809,50,100,true
5,adaptive-prasle-line,100,1645,1581,50,100,true
6,adaptive-prasle-line,100,1535,1540,50,100,true
7,adaptive-prasle-line,100,1709,1681,50,100,true
8,adaptive-prasle-line,100,1587,1482,50,100,true
9,adaptive-prasle-line,100,1801,1697,50,100,true
10,adaptive-prasle-line,100,1618,1589,50,100,true
