timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1492,4,bully,1492,1,0,0,2,1,28,14,1,1,0,1492,0,2,0,0,0,NORMAL,0,1492000,0,6496,1485504,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1869,1,bully,1869,1,0,0,1,3,14,42,1,1,0,1869,0,2,0,0,0,LEADER,1,1869000,0,3248,1865752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
2372,2,bully,2372,1,0,0,1,3,14,42,1,1,0,2372,0,2,0,0,0,NORMAL,0,2372000,0,3248,2368752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
1962,5,bully,1962,1,0,0,1,3,14,42,1,1,0,1962,0,2,0,0,0,NORMAL,0,1962000,0,3248,1958752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
2077,3,bully,2077,1,0,0,1,1,14,14,1,1,0,2077,0,2,0,0,0,NORMAL,0,2077000,0,3248,2073752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2882,5,bully,1962,1,0,0,1,3,14,42,1,1,920,1962,0,2,0,0,0,NORMAL,0,2882000,0,3248,2878752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
3428,1,bully,1869,1,0,0,1,3,14,42,1,1,1559,1869,0,2,0,0,0,LEADER,1,3428000,0,3248,3424752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
2997,3,bully,2077,1,0,0,1,1,14,14,1,1,920,2077,0,2,0,0,0,NORMAL,0,2997000,0,3248,2993752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3603,4,bully,1492,1,0,0,2,2,28,28,1,1,2111,1492,0,2,0,0,0,NORMAL,0,3603000,0,6496,3596504,0,0,2,0,0,0,2,0,0,0,0,0,0,0
4111,2,bully,2372,1,0,0,1,3,14,42,1,1,1739,2372,0,2,0,0,0,NORMAL,0,4111000,0,3248,4107752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
3802,5,bully,1962,1,0,0,1,3,14,42,1,1,1840,1962,0,2,0,0,0,NORMAL,0,3802000,0,3248,3798752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
3917,3,bully,2077,1,0,0,1,1,14,14,1,1,1840,2077,0,2,0,0,0,NORMAL,0,3917000,0,3248,3913752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4987,1,bully,1869,1,0,0,1,3,14,42,1,1,3118,1869,0,2,0,0,0,LEADER,1,4987000,0,3248,4983752,0,0,1,0,0,0,3,0,0,0,0,0,0,0
4723,5,bully,1962,1,0,0,2,3,28,42,2,5,2761,1962,0,3,0,0,0,LEADER,1,4723000,0,6496,4716504,0,0,2,0,0,0,3,0,0,0,0,0,0,0
4838,3,bully,2077,1,0,0,2,1,28,14,2,3,2761,2077,0,3,0,0,0,LEADER,1,4838000,0,6496,4831504,0,0,2,0,0,0,1,0,0,0,0,0,0,0
5850,2,bully,2372,1,0,0,1,6,14,84,1,1,3478,2372,0,2,0,0,0,NORMAL,0,5850000,0,3248,5846752,0,0,1,0,0,0,6,0,0,0,0,0,0,0
5643,5,bully,1962,1,0,0,2,3,28,42,2,5,3681,1962,0,3,0,0,0,LEADER,1,5643000,0,6496,5636504,0,0,2,0,0,0,3,0,0,0,0,0,0,0
5758,3,bully,2077,1,0,0,2,1,28,14,2,3,3681,2077,0,3,0,0,0,LEADER,1,5758000,0,6496,5751504,0,0,2,0,0,0,1,0,0,0,0,0,0,0
6353,4,bully,1492,1,0,0,2,4,28,56,1,1,4861,1492,0,2,0,0,0,NORMAL,0,6353000,0,6496,6346504,0,0,2,0,0,0,4,0,0,0,0,0,0,0
6548,1,bully,1869,1,0,0,3,4,42,56,2,2,4679,1869,0,3,0,0,0,NORMAL,0,6548000,0,6496,6541504,0,0,3,0,0,0,4,0,0,0,0,0,0,0
7507,2,bully,2372,1,0,0,2,7,28,98,2,2,5135,2372,0,3,0,0,0,LEADER,1,7507000,0,6496,7500504,0,0,2,0,0,0,7,0,0,0,0,0,0,0
8997,2,bully,2372,1,0,0,2,7,28,98,2,2,6625,2372,0,3,0,0,0,LEADER,1,8997000,0,6496,8990504,0,0,2,0,0,0,7,0,0,0,0,0,0,0
9104,4,bully,1492,1,0,0,3,5,42,70,2,2,7612,1492,0,3,0,0,0,NORMAL,0,9104000,0,9744,9094256,0,0,3,0,0,0,5,0,0,0,0,0,0,0
10487,2,bully,2372,1,0,0,2,7,28,98,2,2,8115,2372,0,3,0,0,0,LEADER,1,10487000,0,6496,10480504,0,0,2,0,0,0,7,0,0,0,0,0,0,0
11220,3,bully,2077,1,0,0,2,3,28,42,2,3,9143,2077,0,3,0,0,0,LEADER,1,11220000,0,6496,11213504,0,0,2,0,0,0,3,0,0,0,0,0,0,0
11854,4,bully,1492,1,0,0,3,5,42,70,2,2,10362,1492,0,3,0,0,0,NORMAL,0,11854000,0,9744,11844256,0,0,3,0,0,0,5,0,0,0,0,0,0,0
11461,5,bully,1962,1,0,0,2,6,28,84,2,5,9499,1962,0,3,0,0,0,LEADER,1,11461000,0,6496,11454504,0,0,2,0,0,0,6,0,0,0,0,0,0,0
11978,2,bully,2372,1,0,0,3,7,42,98,2,2,9606,2372,0,4,0,0,0,LEADER,1,11978000,0,9744,11968256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
12218,1,bully,1869,1,0,0,3,6,42,84,2,2,10349,1869,0,3,0,0,0,NORMAL,0,12218000,0,9744,12208256,0,0,3,0,0,0,6,0,0,0,0,0,0,0
13468,2,bully,2372,1,0,0,3,7,42,98,2,2,11096,2372,0,4,0,0,0,LEADER,1,13468000,0,9744,13458256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
14604,4,bully,1492,1,0,0,3,5,42,70,2,2,13112,1492,0,3,0,0,0,NORMAL,0,14604000,0,9744,14594256,0,0,3,0,0,0,5,0,0,0,0,0,0,0
18220,1,bully,1869,1,0,0,3,7,42,98,2,2,16351,1869,0,3,0,0,0,NORMAL,0,18220000,0,9744,18210256,0,0,3,0,0,0,7,0,0,0,0,0,0,0
19151,2,bully,2372,1,0,0,3,10,42,140,2,2,16779,2372,0,4,0,0,0,LEADER,1,19151000,0,12544,19138456,0,0,3,0,0,0,10,0,0,0,0,0,0,0
18954,3,bully,2077,1,0,0,3,3,42,42,2,3,16877,2077,0,4,0,0,0,LEADER,1,18954000,0,12544,18941456,0,0,3,0,0,0,3,0,0,0,0,0,0,0
19925,5,bully,1962,1,0,0,4,7,56,98,3,4,17963,1962,0,4,0,0,0,NORMAL,0,19925000,0,12992,19912008,0,0,4,0,0,0,7,0,0,0,0,0,0,0
24039,1,bully,1869,1,0,0,4,9,56,126,3,1,22170,1869,0,4,0,0,0,LEADER,1,24039000,0,12992,24026008,0,0,4,0,0,0,9,0,0,0,0,0,0,0
25656,4,bully,1492,1,0,0,5,9,70,126,3,1,24164,1492,0,4,0,0,0,NORMAL,0,25656000,0,19040,25636960,0,0,5,0,0,0,9,0,0,0,0,0,0,0
29489,1,bully,1869,1,0,0,4,9,56,126,3,1,27620,1869,0,4,0,0,0,LEADER,1,29489000,0,12992,29476008,0,0,4,0,0,0,9,0,0,0,0,0,0,0
29177,3,bully,2077,1,0,0,4,4,56,56,2,3,27100,2077,0,4,0,0,0,LEADER,1,29177000,0,15792,29161208,0,0,4,0,0,0,4,0,0,0,0,0,0,0
32536,2,bully,2372,1,0,0,4,13,56,182,3,1,30164,2372,0,5,0,0,0,NORMAL,0,32536000,0,15792,32520208,0,0,4,0,0,0,13,0,0,0,0,0,0,0
32960,5,bully,1962,1,0,0,5,9,70,126,3,4,30998,1962,0,4,0,0,0,NORMAL,0,32960000,0,19040,32940960,0,0,5,0,0,0,9,0,0,0,0,0,0,0
34939,1,bully,1869,1,0,0,4,9,56,126,3,1,33070,1869,0,4,0,0,0,LEADER,1,34939000,0,12992,34926008,0,0,4,0,0,0,9,0,0,0,0,0,0,0
40390,1,bully,1869,1,0,0,5,9,70,126,3,1,38521,1869,0,5,0,0,0,LEADER,1,40390000,0,16240,40373760,0,0,5,0,0,0,9,0,0,0,0,0,0,0
40856,4,bully,1492,1,0,0,5,10,70,140,3,1,39364,1492,0,4,0,0,0,NORMAL,0,40856000,0,19040,40836960,0,0,5,0,0,0,10,0,0,0,0,0,0,0
44550,2,bully,2372,1,0,0,4,14,56,196,3,1,42178,2372,0,5,0,0,0,NORMAL,0,44550000,0,15792,44534208,0,0,4,0,0,0,14,0,0,0,0,0,0,0
44377,3,bully,2077,1,0,0,4,4,56,56,2,3,42300,2077,0,4,0,0,0,LEADER,1,44377000,0,15792,44361208,0,0,4,0,0,0,4,0,0,0,0,0,0,0
45840,1,bully,1869,1,0,0,5,9,70,126,3,1,43971,1869,0,5,0,0,0,LEADER,1,45840000,0,19040,45820960,0,0,5,0,0,0,9,0,0,0,0,0,0,0
48010,5,bully,1962,1,0,0,5,9,70,126,3,4,46048,1962,0,4,0,0,0,NORMAL,0,48010000,0,19040,47990960,0,0,5,0,0,0,9,0,0,0,0,0,0,0
51290,1,bully,1869,1,0,0,5,9,70,126,3,1,49421,1869,0,5,0,0,0,LEADER,1,51290000,0,19040,51270960,0,0,5,0,0,0,9,0,0,0,0,0,0,0
