trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-line,10,70,3207,NA
2,prasle-line,10,70,3012,NA
3,prasle-line,10,70,3002,NA
4,prasle-line,10,70,3160,NA
5,prasle-line,10,70,3021,NA
6,prasle-line,10,70,3387,NA
7,prasle-line,10,70,2945,NA
8,prasle-line,10,70,3027,NA
9,prasle-line,10,70,3040,NA
10,prasle-line,10,70,2972,NA
11,prasle-line,10,70,3069,NA
12,prasle-line,10,70,3036,NA
13,prasle-line,10,70,3233,NA
14,prasle-line,10,70,3107,NA
15,prasle-line,10,70,3232,NA
16,prasle-line,10,70,3342,NA
17,prasle-line,10,70,2811,NA
18,prasle-line,10,70,2998,NA
19,prasle-line,10,70,3087,NA
20,prasle-line,10,70,3082,NA
21,prasle-line,10,70,3090,NA
22,prasle-line,10,70,2840,NA
23,prasle-line,10,70,3234,NA
24,prasle-line,10,70,3023,NA
25,prasle-line,10,70,3103,NA
26,prasle-line,10,70,2890,NA
27,prasle-line,10,70,2942,NA
28,prasle-line,10,70,3015,NA
29,prasle-line,10,70,3176,NA
30,prasle-line,10,70,3138,NA
31,prasle-line,10,70,3024,NA
32,prasle-line,10,70,2775,NA
33,prasle-line,10,70,3072,NA
34,prasle-line,10,70,3226,NA
35,prasle-line,10,70,3078,NA
36,prasle-line,10,70,2912,NA
37,prasle-line,10,70,3174,NA
38,prasle-line,10,70,2906,NA
39,prasle-line,10,70,2753,NA
40,prasle-line,10,70,3534,NA
41,prasle-line,10,70,2906,NA
42,prasle-line,10,70,2801,NA
43,prasle-line,10,70,2876,NA
44,prasle-line,10,70,3198,NA
45,prasle-line,10,70,3306,NA
46,prasle-line,10,70,2934,NA
47,prasle-line,10,70,2930,NA
48,prasle-line,10,70,3087,NA
49,prasle-line,10,70,3032,NA
50,prasle-line,10,70,3015,NA
51,prasle-line,10,70,2985,NA
52,prasle-line,10,70,3100,NA
53,prasle-line,10,70,2936,NA
54,prasle-line,10,70,3111,NA
55,prasle-line,10,70,2979,NA
56,prasle-line,10,70,3087,NA
57,prasle-line,10,70,3281,NA
58,prasle-line,10,70,3204,NA
59,prasle-line,10,70,3106,NA
60,prasle-line,10,70,3227,NA
61,prasle-line,10,70,3252,NA
62,prasle-line,10,70,3355,NA
63,prasle-line,10,70,2886,NA
64,prasle-line,10,70,3361,NA
65,prasle-line,10,70,3176,NA
66,prasle-line,10,70,2968,NA
67,prasle-line,10,70,3174,NA
68,prasle-line,10,70,3061,NA
69,prasle-line,10,70,2955,NA
70,prasle-line,10,70,2858,NA
71,prasle-line,10,70,3496,NA
72,prasle-line,10,70,2834,NA
73,prasle-line,10,70,2916,NA
74,prasle-line,10,70,3288,NA
75,prasle-line,10,70,2973,NA
76,prasle-line,10,70,2991,NA
77,prasle-line,10,70,2940,NA
78,prasle-line,10,70,3064,NA
79,prasle-line,10,70,2939,NA
80,prasle-line,10,70,2982,NA
81,prasle-line,10,70,2723,NA
82,prasle-line,10,70,3147,NA
83,prasle-line,10,70,3206,NA
84,prasle-line,10,70,2824,NA
85,prasle-line,10,70,2811,NA
86,prasle-line,10,70,3124,NA
87,prasle-line,10,70,3301,NA
88,prasle-line,10,70,2954,NA
89,prasle-line,10,70,3021,NA
90,prasle-line,10,70,3442,NA
91,prasle-line,10,70,3202,NA
92,prasle-line,10,70,3167,NA
93,prasle-line,10,70,2951,NA
94,prasle-line,10,70,3245,NA
95,prasle-line,10,70,3478,NA
96,prasle-line,10,70,3339,NA
97,prasle-line,10,70,3189,NA
98,prasle-line,10,70,3568,NA
99,prasle-line,10,70,3076,NA
100,prasle-line,10,70,3133,NA
