trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-ring,5,1811,2702,2,5,true
2,adaptive-prasle-ring,5,1909,2383,2,5,true
3,adaptive-prasle-ring,5,1883,2774,2,5,true
4,adaptive-prasle-ring,5,2121,1826,2,5,true
5,adaptive-prasle-ring,5,2147,1557,2,5,true
6,adaptive-prasle-ring,5,2325,2593,2,5,true
7,adaptive-prasle-ring,5,2020,1876,2,5,true
8,adaptive-prasle-ring,5,2640,1896,2,5,true
9,adaptive-prasle-ring,5,2063,2446,2,5,true
10,adaptive-prasle-ring,5,2297,2153,2,5,true
