trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-ring,10,70,3178,NA
2,prasle-ring,10,70,3183,NA
3,prasle-ring,10,70,3162,NA
4,prasle-ring,10,70,3183,NA
5,prasle-ring,10,70,3019,NA
6,prasle-ring,10,70,2961,NA
7,prasle-ring,10,70,3210,NA
8,prasle-ring,10,70,3270,NA
9,prasle-ring,10,70,3062,NA
10,prasle-ring,10,70,2953,NA
11,prasle-ring,10,70,2910,NA
12,prasle-ring,10,70,3042,NA
13,prasle-ring,10,70,2964,NA
14,prasle-ring,10,70,2784,NA
15,prasle-ring,10,70,3212,NA
16,prasle-ring,10,70,3059,NA
17,prasle-ring,10,70,3148,NA
18,prasle-ring,10,70,2994,NA
19,prasle-ring,10,70,3296,NA
20,prasle-ring,10,70,3209,NA
21,prasle-ring,10,70,3089,NA
22,prasle-ring,10,70,3245,NA
23,prasle-ring,10,70,3076,NA
24,prasle-ring,10,70,3033,NA
25,prasle-ring,10,70,2793,NA
26,prasle-ring,10,70,3355,NA
27,prasle-ring,10,70,3413,NA
28,prasle-ring,10,70,2978,NA
29,prasle-ring,10,70,3261,NA
30,prasle-ring,10,70,3226,NA
31,prasle-ring,10,70,2919,NA
32,prasle-ring,10,70,2871,NA
33,prasle-ring,10,70,2863,NA
34,prasle-ring,10,70,3103,NA
35,prasle-ring,10,70,3137,NA
36,prasle-ring,10,70,3140,NA
37,prasle-ring,10,70,3088,NA
38,prasle-ring,10,70,3291,NA
39,prasle-ring,10,70,3085,NA
40,prasle-ring,10,70,2912,NA
41,prasle-ring,10,70,2914,NA
42,prasle-ring,10,70,3212,NA
43,prasle-ring,10,70,3189,NA
44,prasle-ring,10,70,2854,NA
45,prasle-ring,10,70,3078,NA
46,prasle-ring,10,70,3287,NA
47,prasle-ring,10,70,3113,NA
48,prasle-ring,10,70,2859,NA
49,prasle-ring,10,70,2786,NA
50,prasle-ring,10,70,2876,NA
51,prasle-ring,10,70,2725,NA
52,prasle-ring,10,70,3269,NA
53,prasle-ring,10,70,3295,NA
54,prasle-ring,10,70,2884,NA
55,prasle-ring,10,70,2888,NA
56,prasle-ring,10,70,2794,NA
57,prasle-ring,10,70,2899,NA
58,prasle-ring,10,70,2830,NA
59,prasle-ring,10,70,3167,NA
60,prasle-ring,10,70,2966,NA
61,prasle-ring,10,70,3025,NA
62,prasle-ring,10,70,3138,NA
63,prasle-ring,10,70,3252,NA
64,prasle-ring,10,70,2913,NA
65,prasle-ring,10,70,2879,NA
66,prasle-ring,10,70,2750,NA
67,prasle-ring,10,70,3096,NA
68,prasle-ring,10,70,3046,NA
69,prasle-ring,10,70,3060,NA
70,prasle-ring,10,70,3128,NA
71,prasle-ring,10,70,3095,NA
72,prasle-ring,10,70,3276,NA
73,prasle-ring,10,70,2944,NA
74,prasle-ring,10,70,2890,NA
75,prasle-ring,10,70,3291,NA
76,prasle-ring,10,70,3213,NA
77,prasle-ring,10,70,3080,NA
78,prasle-ring,10,70,2969,NA
79,prasle-ring,10,70,3210,NA
80,prasle-ring,10,70,3346,NA
81,prasle-ring,10,70,3338,NA
82,prasle-ring,10,70,2985,NA
83,prasle-ring,10,70,3181,NA
84,prasle-ring,10,70,2966,NA
85,prasle-ring,10,70,3386,NA
86,prasle-ring,10,70,3288,NA
87,prasle-ring,10,70,3245,NA
88,prasle-ring,10,70,3043,NA
89,prasle-ring,10,70,2880,NA
90,prasle-ring,10,70,2946,NA
91,prasle-ring,10,70,3036,NA
92,prasle-ring,10,70,2947,NA
93,prasle-ring,10,70,3322,NA
94,prasle-ring,10,70,3323,NA
95,prasle-ring,10,70,3244,NA
96,prasle-ring,10,70,3143,NA
97,prasle-ring,10,70,3382,NA
98,prasle-ring,10,70,3066,NA
99,prasle-ring,10,70,2776,NA
100,prasle-ring,10,70,3180,NA
