trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-line,50,2852,2742,1,32,true
2,prasle-line,50,2941,2776,24,45,true
3,prasle-line,50,2994,2824,25,28,true
4,prasle-line,50,3041,3010,1,31,true
5,prasle-line,50,2909,2849,18,49,true
6,prasle-line,50,2851,2925,25,34,true
7,prasle-line,50,2995,2951,24,37,true
8,prasle-line,50,3050,2835,24,50,true
9,prasle-line,50,3055,3068,1,34,true
10,prasle-line,50,3020,2977,21,36,true
11,prasle-line,50,2805,3023,19,50,true
12,prasle-line,50,3093,2731,1,47,true
13,prasle-line,50,2825,2966,1,44,true
14,prasle-line,50,2732,2918,20,28,true
15,prasle-line,50,2864,2846,1,29,true
16,prasle-line,50,2892,3016,15,47,true
17,prasle-line,50,2745,2918,1,45,true
18,prasle-line,50,2994,2924,24,42,true
19,prasle-line,50,2977,2887,1,41,true
20,prasle-line,50,3313,2917,1,32,true
21,prasle-line,50,2780,2901,1,35,true
22,prasle-line,50,2907,2826,22,42,true
23,prasle-line,50,2876,2970,25,42,true
24,prasle-line,50,2860,2870,1,37,true
25,prasle-line,50,3238,2814,16,35,true
26,prasle-line,50,2957,2890,18,48,true
27,prasle-line,50,2940,2949,1,38,true
28,prasle-line,50,2853,2824,1,36,true
29,prasle-line,50,3069,2930,23,40,true
30,prasle-line,50,2785,2861,1,31,true
31,prasle-line,50,3127,2910,20,39,true
32,prasle-line,50,2877,2819,1,48,true
33,prasle-line,50,2950,3027,1,29,true
34,prasle-line,50,2889,3113,1,31,true
35,prasle-line,50,2840,3011,16,29,true
36,prasle-line,50,2995,2914,16,26,true
37,prasle-line,50,3001,2900,19,47,true
38,prasle-line,50,2902,3098,1,32,true
39,prasle-line,50,2969,2741,21,31,true
40,prasle-line,50,2823,3001,1,47,true
41,prasle-line,50,2922,2962,23,33,true
42,prasle-line,50,2871,2880,1,28,true
43,prasle-line,50,2856,2807,23,48,true
44,prasle-line,50,3010,3228,21,40,true
45,prasle-line,50,3083,2988,1,27,true
46,prasle-line,50,2850,2946,1,49,true
47,prasle-line,50,2719,3042,23,29,true
48,prasle-line,50,2987,2841,1,35,true
49,prasle-line,50,3116,2916,1,31,true
50,prasle-line,50,2999,2929,21,31,true
51,prasle-line,50,2808,3085,1,47,true
52,prasle-line,50,2907,2761,19,46,true
53,prasle-line,50,2818,2962,19,48,true
54,prasle-line,50,3017,2966,1,43,true
55,prasle-line,50,3045,2933,16,49,true
56,prasle-line,50,2905,2825,20,27,true
57,prasle-line,50,3108,3065,1,43,true
58,prasle-line,50,3087,3117,1,31,true
59,prasle-line,50,2914,2859,1,35,true
60,prasle-line,50,2991,3206,20,42,true
61,prasle-line,50,2855,2849,1,37,true
62,prasle-line,50,2820,2724,1,39,true
63,prasle-line,50,2999,2802,19,48,true
64,prasle-line,50,3070,2832,18,30,true
65,prasle-line,50,2935,2891,20,39,true
66,prasle-line,50,3006,2890,15,49,true
67,prasle-line,50,3006,2955,24,30,true
68,prasle-line,50,2775,2915,1,45,true
69,prasle-line,50,2731,3184,1,32,true
70,prasle-line,50,2915,2737,1,46,true
71,prasle-line,50,3080,3042,1,40,true
72,prasle-line,50,2877,3117,16,43,true
73,prasle-line,50,3115,2878,1,48,true
74,prasle-line,50,3017,3184,21,36,true
75,prasle-line,50,2866,2935,1,31,true
76,prasle-line,50,3052,2764,1,35,true
77,prasle-line,50,3109,3011,20,47,true
78,prasle-line,50,2925,2832,1,44,true
79,prasle-line,50,2802,3125,1,30,true
80,prasle-line,50,2816,3177,1,30,true
81,prasle-line,50,2841,2899,1,29,true
82,prasle-line,50,2936,2898,1,34,true
83,prasle-line,50,3007,2904,25,47,true
84,prasle-line,50,3023,2933,1,37,true
85,prasle-line,50,2777,2982,24,39,true
86,prasle-line,50,3021,2911,1,44,true
87,prasle-line,50,3134,2986,1,46,true
88,prasle-line,50,2812,2777,1,26,true
89,prasle-line,50,2929,2796,23,50,true
90,prasle-line,50,2946,2875,19,39,true
91,prasle-line,50,3108,2915,25,48,true
92,prasle-line,50,2931,2913,1,47,true
93,prasle-line,50,2929,3088,18,41,true
94,prasle-line,50,2895,3084,1,39,true
95,prasle-line,50,2775,2816,1,32,true
96,prasle-line,50,2927,2839,1,40,true
97,prasle-line,50,2959,2908,1,48,true
98,prasle-line,50,2718,3061,1,29,true
99,prasle-line,50,3010,3042,1,34,true
100,prasle-line,50,3025,3013,1,26,true
