trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,5,60,2231,66875,6875
2,adaptive-prasle-mesh,5,60,1688,62773,2773
3,adaptive-prasle-mesh,5,60,1867,68859,8859
4,adaptive-prasle-mesh,5,60,1480,62136,2136
5,adaptive-prasle-mesh,5,60,1789,62237,2237
6,adaptive-prasle-mesh,5,60,1939,60037,37
7,adaptive-prasle-mesh,5,60,2242,63853,3853
8,adaptive-prasle-mesh,5,60,1965,67594,7594
9,adaptive-prasle-mesh,5,60,1470,66767,6767
10,adaptive-prasle-mesh,5,60,1812,62256,2256
11,adaptive-prasle-mesh,5,60,2760,64393,4393
12,adaptive-prasle-mesh,5,60,1682,66035,6035
13,adaptive-prasle-mesh,5,60,2198,60257,257
14,adaptive-prasle-mesh,5,60,2033,63604,3604
15,adaptive-prasle-mesh,5,60,1906,67494,7494
16,adaptive-prasle-mesh,5,60,2609,62733,2733
17,adaptive-prasle-mesh,5,60,2055,68431,8431
18,adaptive-prasle-mesh,5,60,2083,60429,429
19,adaptive-prasle-mesh,5,60,2537,62331,2331
20,adaptive-prasle-mesh,5,60,2618,64775,4775
21,adaptive-prasle-mesh,5,60,1824,60386,386
22,adaptive-prasle-mesh,5,60,2112,62504,2504
23,adaptive-prasle-mesh,5,60,1896,68664,8664
24,adaptive-prasle-mesh,5,60,2036,64695,4695
25,adaptive-prasle-mesh,5,60,2177,64324,4324
26,adaptive-prasle-mesh,5,60,2196,63733,3733
27,adaptive-prasle-mesh,5,60,1874,71506,11506
28,adaptive-prasle-mesh,5,60,1762,61452,1452
29,adaptive-prasle-mesh,5,60,2190,69205,9205
30,adaptive-prasle-mesh,5,60,2229,63669,3669
31,adaptive-prasle-mesh,5,60,2106,64838,4838
32,adaptive-prasle-mesh,5,60,1655,60034,34
33,adaptive-prasle-mesh,5,60,2173,66335,6335
34,adaptive-prasle-mesh,5,60,1634,84553,24553
35,adaptive-prasle-mesh,5,60,1528,60797,797
36,adaptive-prasle-mesh,5,60,2293,78936,18936
37,adaptive-prasle-mesh,5,60,2023,65346,5346
38,adaptive-prasle-mesh,5,60,2196,62813,2813
39,adaptive-prasle-mesh,5,60,1524,62661,2661
40,adaptive-prasle-mesh,5,60,2781,64517,4517
41,adaptive-prasle-mesh,5,60,1864,64516,4516
42,adaptive-prasle-mesh,5,60,1900,60323,323
43,adaptive-prasle-mesh,5,60,2162,62542,2542
44,adaptive-prasle-mesh,5,60,1631,61056,1056
45,adaptive-prasle-mesh,5,60,2237,62017,2017
46,adaptive-prasle-mesh,5,60,1945,68822,8822
47,adaptive-prasle-mesh,5,60,2201,61649,1649
48,adaptive-prasle-mesh,5,60,2404,60399,399
49,adaptive-prasle-mesh,5,60,2542,60966,966
50,adaptive-prasle-mesh,5,60,2004,62752,2752
51,adaptive-prasle-mesh,5,60,1683,60878,878
52,adaptive-prasle-mesh,5,60,1788,60131,131
53,adaptive-prasle-mesh,5,60,1926,62210,2210
54,adaptive-prasle-mesh,5,60,2330,63466,3466
55,adaptive-prasle-mesh,5,60,2493,60160,160
56,adaptive-prasle-mesh,5,60,1944,62407,2407
57,adaptive-prasle-mesh,5,60,2351,65897,5897
58,adaptive-prasle-mesh,5,60,2045,66192,6192
59,adaptive-prasle-mesh,5,60,2088,68384,8384
60,adaptive-prasle-mesh,5,60,2187,61416,1416
61,adaptive-prasle-mesh,5,60,1762,63788,3788
62,adaptive-prasle-mesh,5,60,2250,61173,1173
63,adaptive-prasle-mesh,5,60,1710,61345,1345
64,adaptive-prasle-mesh,5,60,2072,68856,8856
65,adaptive-prasle-mesh,5,60,2158,66806,6806
66,adaptive-prasle-mesh,5,60,1675,60908,908
67,adaptive-prasle-mesh,5,60,2110,65461,5461
68,adaptive-prasle-mesh,5,60,1674,67524,7524
69,adaptive-prasle-mesh,5,60,1983,62188,2188
70,adaptive-prasle-mesh,5,60,1724,63504,3504
71,adaptive-prasle-mesh,5,60,1802,71548,11548
72,adaptive-prasle-mesh,5,60,2347,60047,47
73,adaptive-prasle-mesh,5,60,1887,62338,2338
74,adaptive-prasle-mesh,5,60,1964,61443,1443
75,adaptive-prasle-mesh,5,60,2157,67904,7904
76,adaptive-prasle-mesh,5,60,1993,62317,2317
77,adaptive-prasle-mesh,5,60,1928,61811,1811
78,adaptive-prasle-mesh,5,60,1660,63013,3013
79,adaptive-prasle-mesh,5,60,1593,62121,2121
80,adaptive-prasle-mesh,5,60,2374,70013,10013
81,adaptive-prasle-mesh,5,60,1909,60679,679
82,adaptive-prasle-mesh,5,60,2000,66022,6022
83,adaptive-prasle-mesh,5,60,2441,61939,1939
84,adaptive-prasle-mesh,5,60,2053,62208,2208
85,adaptive-prasle-mesh,5,60,2132,66882,6882
86,adaptive-prasle-mesh,5,60,1955,60409,409
