trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-ring,100,90,1496,NA
2,adaptive-prasle-ring,100,90,1477,NA
3,adaptive-prasle-ring,100,90,1562,NA
4,adaptive-prasle-ring,100,90,1603,NA
5,adaptive-prasle-ring,100,90,1542,NA
6,adaptive-prasle-ring,100,90,1643,NA
7,adaptive-prasle-ring,100,90,1487,NA
8,adaptive-prasle-ring,100,90,1558,NA
9,adaptive-prasle-ring,100,90,1724,NA
10,adaptive-prasle-ring,100,90,1533,NA
