timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
2762,60,bully,2762,1,1,2762,3,0,18,0,1,60,0,2762,0,2,0,0,0,LEADER,1,2762000,0,5984,2756016,4,1,63,1,3,0,0,0,0,0,0,0,0,0
2728,23,bully,2728,1,1,2728,3,0,18,0,1,23,0,2728,0,2,0,0,0,LEADER,1,2728000,0,5984,2722016,4,1,26,1,3,0,0,0,0,0,0,0,0,0
2913,25,bully,2913,1,1,2913,3,0,18,0,1,25,0,2913,0,2,0,0,0,LEADER,1,2913000,0,5976,2907024,4,1,28,1,3,0,0,0,0,0,0,0,0,0
2713,82,bully,2713,1,1,2713,3,0,18,0,1,82,0,2713,0,2,0,0,0,LEADER,1,2713000,0,5984,2707016,4,1,85,1,3,0,0,0,0,0,0,0,0,0
2743,18,bully,2743,1,1,2743,3,0,18,0,1,18,0,2743,0,2,0,0,0,LEADER,1,2743000,0,5984,2737016,4,1,21,1,3,0,0,0,0,0,0,0,0,0
2916,22,bully,2916,1,1,2916,3,0,18,0,1,22,0,2916,0,2,0,0,0,LEADER,1,2916000,0,5984,2910016,4,1,25,1,3,0,0,0,0,0,0,0,0,0
2968,34,bully,2968,1,1,2968,3,0,18,0,1,34,0,2968,0,2,0,0,0,LEADER,1,2968000,0,5984,2962016,4,1,37,1,3,0,0,0,0,0,0,0,0,0
2816,46,bully,2816,1,1,2816,3,0,18,0,1,46,0,2816,0,2,0,0,0,LEADER,1,2816000,0,5984,2810016,4,1,49,1,3,0,0,0,0,0,0,0,0,0
2855,69,bully,2855,1,1,2855,3,0,18,0,1,69,0,2855,0,2,0,0,0,LEADER,1,2855000,0,5984,2849016,4,1,72,1,3,0,0,0,0,0,0,0,0,0
2919,50,bully,2919,1,1,2919,3,0,18,0,1,50,0,2919,0,2,0,0,0,LEADER,1,2919000,0,5984,2913016,4,1,53,1,3,0,0,0,0,0,0,0,0,0
3049,64,bully,3049,1,1,3049,3,0,18,0,1,64,0,3049,0,2,0,0,0,LEADER,1,3049000,0,5984,3043016,4,1,67,1,3,0,0,0,0,0,0,0,0,0
3101,74,bully,3101,1,1,3101,3,0,18,0,1,74,0,3101,0,2,0,0,0,LEADER,1,3101000,0,5984,3095016,4,1,77,1,3,0,0,0,0,0,0,0,0,0
3020,86,bully,3020,1,1,3020,3,0,18,0,1,86,0,3020,0,2,0,0,0,LEADER,1,3020000,0,5984,3014016,4,1,89,1,3,0,0,0,0,0,0,0,0,0
