trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle,50,2804,3044,1,36,true
2,prasle,50,2847,2798,1,29,true
3,prasle,50,2982,2799,1,32,true
4,prasle,50,2818,2766,1,28,true
5,prasle,50,2762,3039,1,49,true
6,prasle,50,2787,3043,1,37,true
7,prasle,50,3197,2806,1,30,true
8,prasle,50,2892,2883,1,41,true
9,prasle,50,3271,3058,1,27,true
10,prasle,50,2854,2949,1,27,true
11,prasle,50,2793,2852,1,34,true
12,prasle,50,2833,2918,1,46,true
13,prasle,50,2969,2821,1,45,true
14,prasle,50,3060,2810,1,44,true
15,prasle,50,2970,2802,1,27,true
16,prasle,50,2910,3183,1,32,true
17,prasle,50,2942,3160,1,33,true
18,prasle,50,2951,2741,1,43,true
19,prasle,50,3113,2959,1,33,true
20,prasle,50,2781,2802,1,46,true
21,prasle,50,2740,2783,1,43,true
22,prasle,50,2921,2751,1,37,true
23,prasle,50,2720,3108,1,38,true
24,prasle,50,2903,2886,1,36,true
25,prasle,50,3061,2930,1,38,true
26,prasle,50,2865,3088,1,48,true
27,prasle,50,2931,2805,1,35,true
28,prasle,50,2868,3079,1,46,true
29,prasle,50,2854,2818,1,44,true
30,prasle,50,2986,2994,1,32,true
31,prasle,50,3089,3044,1,46,true
32,prasle,50,2843,2864,1,27,true
33,prasle,50,2795,2847,1,34,true
34,prasle,50,2983,2763,1,49,true
35,prasle,50,2748,2896,1,42,true
36,prasle,50,2778,2978,1,32,true
37,prasle,50,2872,2822,1,35,true
38,prasle,50,3132,2925,1,48,true
39,prasle,50,2947,2853,1,38,true
40,prasle,50,2916,2739,1,41,true
41,prasle,50,2918,2865,1,38,true
42,prasle,50,2873,2942,1,37,true
43,prasle,50,2859,2855,1,39,true
44,prasle,50,2885,2781,1,35,true
45,prasle,50,3063,2900,1,37,true
46,prasle,50,2981,3020,1,43,true
47,prasle,50,2969,3108,1,44,true
48,prasle,50,2820,2968,1,30,true
49,prasle,50,2896,3091,1,35,true
50,prasle,50,2968,2790,1,30,true
51,prasle,50,2728,2840,1,33,true
52,prasle,50,2803,2899,1,32,true
53,prasle,50,2909,2775,1,36,true
54,prasle,50,2929,2996,1,45,true
55,prasle,50,2838,2859,1,42,true
56,prasle,50,3040,3083,1,35,true
57,prasle,50,2781,3063,1,32,true
58,prasle,50,3047,2904,1,29,true
59,prasle,50,2860,2823,1,47,true
60,prasle,50,2830,3085,1,33,true
61,prasle,50,2917,3015,1,28,true
62,prasle,50,3027,2899,1,32,true
63,prasle,50,2817,3177,1,46,true
64,prasle,50,2774,2799,1,37,true
65,prasle,50,2900,2932,1,36,true
66,prasle,50,2944,2884,1,50,true
67,prasle,50,3011,2793,1,38,true
68,prasle,50,2906,2956,1,35,true
69,prasle,50,3127,3016,1,38,true
70,prasle,50,2768,2935,1,47,true
71,prasle,50,2802,2962,1,44,true
72,prasle,50,2918,3071,1,46,true
73,prasle,50,2889,2791,1,28,true
74,prasle,50,2867,2781,1,26,true
75,prasle,50,3075,3111,1,42,true
76,prasle,50,2851,2803,1,44,true
77,prasle,50,2898,3170,1,29,true
78,prasle,50,2941,3016,1,36,true
79,prasle,50,2954,3182,1,36,true
80,prasle,50,2801,2873,1,38,true
81,prasle,50,2782,3007,1,34,true
82,prasle,50,2831,2781,1,30,true
83,prasle,50,3001,2883,1,31,true
84,prasle,50,2845,3069,1,26,true
85,prasle,50,3105,3025,1,26,true
86,prasle,50,2869,2777,1,44,true
87,prasle,50,2929,2887,1,46,true
88,prasle,50,2799,3057,1,35,true
89,prasle,50,2805,2878,1,27,true
90,prasle,50,3031,2989,1,44,true
91,prasle,50,2842,2803,1,35,true
92,prasle,50,2785,2849,1,32,true
93,prasle,50,2922,2957,1,40,true
94,prasle,50,3053,2782,1,27,true
95,prasle,50,3022,2778,1,29,true
96,prasle,50,3194,3164,1,41,true
97,prasle,50,2913,2903,1,26,true
98,prasle,50,3057,2884,1,50,true
99,prasle,50,2911,3056,1,31,true
100,prasle,50,2880,2876,1,29,true
