trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,50,1883,1704,25,50,true
2,adaptive-prasle-mesh,50,1729,1785,25,50,true
3,adaptive-prasle-mesh,50,1784,1718,25,50,true
4,adaptive-prasle-mesh,50,1658,1580,25,50,true
5,adaptive-prasle-mesh,50,1621,1776,25,50,true
6,adaptive-prasle-mesh,50,1610,1574,25,50,true
7,adaptive-prasle-mesh,50,1712,1505,25,50,true
8,adaptive-prasle-mesh,50,1497,1767,25,50,true
9,adaptive-prasle-mesh,50,1981,2095,25,50,true
10,adaptive-prasle-mesh,50,1706,1549,25,50,true
