trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,100,1527,1541,50,100,true
2,adaptive-prasle-mesh,100,1562,1646,50,100,true
3,adaptive-prasle-mesh,100,1625,1589,50,100,true
4,adaptive-prasle-mesh,100,1592,1530,50,100,true
5,adaptive-prasle-mesh,100,1801,1512,50,100,true
6,adaptive-prasle-mesh,100,1725,1492,50,100,true
7,adaptive-prasle-mesh,100,1561,1494,50,100,true
8,adaptive-prasle-mesh,100,1644,1710,50,100,true
9,adaptive-prasle-mesh,100,1714,1606,50,100,true
10,adaptive-prasle-mesh,100,1495,1639,50,100,true
