trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-ring,5,70,1977,NA
2,adaptive-prasle-ring,5,70,1797,NA
3,adaptive-prasle-ring,5,70,1674,NA
4,adaptive-prasle-ring,5,70,1930,NA
5,adaptive-prasle-ring,5,70,1924,NA
6,adaptive-prasle-ring,5,70,2082,NA
7,adaptive-prasle-ring,5,70,1682,NA
8,adaptive-prasle-ring,5,70,2273,NA
9,adaptive-prasle-ring,5,70,1815,NA
10,adaptive-prasle-ring,5,70,1815,NA
