trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,5,2448,1859,2,5,true
2,adaptive-prasle,5,2733,1726,2,5,true
3,adaptive-prasle,5,2476,1829,2,5,true
4,adaptive-prasle,5,1892,2530,2,5,true
5,adaptive-prasle,5,2108,2531,2,5,true
6,adaptive-prasle,5,1648,1901,2,5,true
7,adaptive-prasle,5,2764,2271,2,5,true
8,adaptive-prasle,5,2430,2142,2,5,true
9,adaptive-prasle,5,2701,2357,2,5,true
10,adaptive-prasle,5,2235,1494,2,5,true
