trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,50,1509,1493,25,50,true
2,adaptive-prasle-line,50,1740,1600,25,50,true
3,adaptive-prasle-line,50,1816,1660,25,50,true
4,adaptive-prasle-line,50,1630,1701,25,50,true
5,adaptive-prasle-line,50,1722,1656,25,50,true
6,adaptive-prasle-line,50,1751,1477,25,50,true
7,adaptive-prasle-line,50,1589,1642,25,50,true
8,adaptive-prasle-line,50,1487,1611,25,50,true
9,adaptive-prasle-line,50,1866,1633,25,50,true
10,adaptive-prasle-line,50,1617,1803,25,50,true
