trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-mesh,5,3023,3072,2,4,true
2,prasle-mesh,5,3885,3636,2,5,true
3,prasle-mesh,5,3229,3445,1,3,true
4,prasle-mesh,5,3521,3087,1,4,true
5,prasle-mesh,5,3554,3106,1,4,true
6,prasle-mesh,5,3788,3412,1,4,true
7,prasle-mesh,5,3209,3807,1,4,true
8,prasle-mesh,5,3430,2974,2,3,true
9,prasle-mesh,5,3163,2979,1,3,true
10,prasle-mesh,5,3522,3781,2,3,true
11,prasle-mesh,5,3822,3515,2,4,true
12,prasle-mesh,5,3235,3218,1,3,true
13,prasle-mesh,5,3165,3218,2,3,true
14,prasle-mesh,5,3953,3787,2,3,true
15,prasle-mesh,5,3207,3601,1,5,true
16,prasle-mesh,5,3018,3451,1,5,true
17,prasle-mesh,5,2899,3608,1,5,true
18,prasle-mesh,5,2985,3797,2,5,true
19,prasle-mesh,5,2974,3073,2,5,true
20,prasle-mesh,5,3179,3390,2,5,true
21,prasle-mesh,5,3186,3281,1,3,true
22,prasle-mesh,5,3651,2859,1,4,true
23,prasle-mesh,5,3126,3327,2,4,true
24,prasle-mesh,5,3251,3640,2,5,true
25,prasle-mesh,5,3598,3544,2,3,true
26,prasle-mesh,5,3132,3183,2,3,true
27,prasle-mesh,5,3790,3450,1,4,true
28,prasle-mesh,5,4163,3524,2,3,true
29,prasle-mesh,5,2854,3234,2,3,true
30,prasle-mesh,5,3055,2896,1,4,true
31,prasle-mesh,5,3218,3025,2,5,true
32,prasle-mesh,5,3428,3441,1,3,true
33,prasle-mesh,5,3743,3357,2,4,true
34,prasle-mesh,5,3708,3745,1,3,true
35,prasle-mesh,5,3984,3329,1,4,true
36,prasle-mesh,5,3621,2863,2,5,true
37,prasle-mesh,5,3734,3360,2,3,true
38,prasle-mesh,5,3892,3391,2,5,true
39,prasle-mesh,5,3249,3340,2,4,true
40,prasle-mesh,5,3628,3146,1,5,true
41,prasle-mesh,5,3596,3367,2,5,true
42,prasle-mesh,5,3783,3684,1,5,true
43,prasle-mesh,5,3058,2918,1,3,true
44,prasle-mesh,5,3498,3242,1,3,true
45,prasle-mesh,5,3340,3042,2,4,true
46,prasle-mesh,5,3644,3346,1,4,true
47,prasle-mesh,5,3290,3643,1,3,true
48,prasle-mesh,5,3816,3480,2,5,true
49,prasle-mesh,5,3463,2836,2,4,true
50,prasle-mesh,5,3635,3604,2,4,true
51,prasle-mesh,5,3331,3302,2,4,true
52,prasle-mesh,5,4001,3464,2,5,true
53,prasle-mesh,5,4082,2940,1,5,true
54,prasle-mesh,5,3464,3126,2,3,true
55,prasle-mesh,5,3447,3131,2,5,true
56,prasle-mesh,5,3010,3236,1,5,true
57,prasle-mesh,5,2818,3690,1,4,true
58,prasle-mesh,5,3758,3144,1,4,true
59,prasle-mesh,5,3538,3579,2,3,true
60,prasle-mesh,5,3380,3990,2,3,true
61,prasle-mesh,5,3298,3633,2,3,true
62,prasle-mesh,5,2872,3760,2,5,true
63,prasle-mesh,5,3259,3129,2,5,true
64,prasle-mesh,5,3379,3121,1,5,true
65,prasle-mesh,5,3431,2788,2,3,true
66,prasle-mesh,5,3850,3457,2,5,true
67,prasle-mesh,5,3120,3999,1,5,true
68,prasle-mesh,5,3104,3275,1,5,true
69,prasle-mesh,5,3595,3164,2,3,true
70,prasle-mesh,5,3637,3234,1,4,true
71,prasle-mesh,5,3097,3593,2,4,true
72,prasle-mesh,5,3693,3843,2,4,true
73,prasle-mesh,5,3431,2827,1,3,true
74,prasle-mesh,5,3305,3683,2,3,true
75,prasle-mesh,5,3256,3387,2,4,true
76,prasle-mesh,5,3731,3240,1,5,true
77,prasle-mesh,5,3682,3517,2,3,true
78,prasle-mesh,5,2974,3271,1,4,true
79,prasle-mesh,5,4081,3741,1,5,true
80,prasle-mesh,5,3769,3578,2,3,true
81,prasle-mesh,5,3267,3693,2,4,true
82,prasle-mesh,5,3170,3250,1,5,true
83,prasle-mesh,5,3320,3707,1,4,true
84,prasle-mesh,5,3512,3539,2,5,true
85,prasle-mesh,5,3688,3229,1,4,true
86,prasle-mesh,5,3270,3546,1,3,true
87,prasle-mesh,5,3050,3187,2,5,true
88,prasle-mesh,5,3271,3430,2,4,true
89,prasle-mesh,5,3550,3424,1,3,true
90,prasle-mesh,5,2899,3586,1,5,true
91,prasle-mesh,5,3085,3299,2,5,true
92,prasle-mesh,5,3762,3477,2,4,true
93,prasle-mesh,5,3728,3317,1,4,true
94,prasle-mesh,5,2839,3723,2,4,true
95,prasle-mesh,5,2999,3858,1,4,true
96,prasle-mesh,5,3799,3342,1,4,true
97,prasle-mesh,5,3417,3988,1,4,true
98,prasle-mesh,5,2782,3417,2,4,true
99,prasle-mesh,5,3660,3538,1,4,true
100,prasle-mesh,5,3463,2896,2,5,true
