trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle,5,90,2390,NA
2,adaptive-prasle,5,90,2090,NA
3,adaptive-prasle,5,90,1713,NA
4,adaptive-prasle,5,90,1701,NA
5,adaptive-prasle,5,90,2264,NA
6,adaptive-prasle,5,90,1571,NA
7,adaptive-prasle,5,90,2146,NA
8,adaptive-prasle,5,90,2149,NA
9,adaptive-prasle,5,90,1928,NA
10,adaptive-prasle,5,90,2470,NA
11,adaptive-prasle,5,90,1702,NA
12,adaptive-prasle,5,90,1896,NA
13,adaptive-prasle,5,90,1970,NA
14,adaptive-prasle,5,90,2236,NA
15,adaptive-prasle,5,90,2265,NA
16,adaptive-prasle,5,90,2063,NA
17,adaptive-prasle,5,90,1875,NA
18,adaptive-prasle,5,90,2066,NA
19,adaptive-prasle,5,90,2156,NA
20,adaptive-prasle,5,90,1785,NA
21,adaptive-prasle,5,90,1898,NA
22,adaptive-prasle,5,90,1894,NA
23,adaptive-prasle,5,90,1816,NA
24,adaptive-prasle,5,90,2351,NA
25,adaptive-prasle,5,90,2119,NA
26,adaptive-prasle,5,90,2131,NA
27,adaptive-prasle,5,90,1747,NA
28,adaptive-prasle,5,90,2013,NA
29,adaptive-prasle,5,90,1555,NA
30,adaptive-prasle,5,90,2159,NA
31,adaptive-prasle,5,90,1645,NA
32,adaptive-prasle,5,90,1926,NA
33,adaptive-prasle,5,90,1686,NA
34,adaptive-prasle,5,90,2147,NA
35,adaptive-prasle,5,90,2247,NA
36,adaptive-prasle,5,90,1842,NA
37,adaptive-prasle,5,90,2260,NA
38,adaptive-prasle,5,90,2281,NA
39,adaptive-prasle,5,90,1918,NA
40,adaptive-prasle,5,90,1742,NA
41,adaptive-prasle,5,90,2176,NA
42,adaptive-prasle,5,90,1740,NA
43,adaptive-prasle,5,90,1658,NA
44,adaptive-prasle,5,90,1784,NA
45,adaptive-prasle,5,90,2248,NA
46,adaptive-prasle,5,90,2010,NA
47,adaptive-prasle,5,90,2131,NA
48,adaptive-prasle,5,90,1835,NA
49,adaptive-prasle,5,90,2108,NA
50,adaptive-prasle,5,90,1943,NA
51,adaptive-prasle,5,90,1958,NA
52,adaptive-prasle,5,90,1501,NA
53,adaptive-prasle,5,90,2006,NA
54,adaptive-prasle,5,90,1759,NA
55,adaptive-prasle,5,90,1705,NA
56,adaptive-prasle,5,90,2403,NA
57,adaptive-prasle,5,90,2045,NA
58,adaptive-prasle,5,90,2162,NA
59,adaptive-prasle,5,90,2101,NA
60,adaptive-prasle,5,90,1647,NA
61,adaptive-prasle,5,90,2124,NA
62,adaptive-prasle,5,90,2065,NA
63,adaptive-prasle,5,90,2460,NA
64,adaptive-prasle,5,90,2051,NA
65,adaptive-prasle,5,90,1850,NA
66,adaptive-prasle,5,90,2009,NA
67,adaptive-prasle,5,90,1915,NA
68,adaptive-prasle,5,90,1961,NA
69,adaptive-prasle,5,90,1920,NA
70,adaptive-prasle,5,90,2489,NA
71,adaptive-prasle,5,90,1932,NA
72,adaptive-prasle,5,90,1927,NA
73,adaptive-prasle,5,90,1539,NA
74,adaptive-prasle,5,90,2483,NA
75,adaptive-prasle,5,90,1809,NA
76,adaptive-prasle,5,90,1750,NA
77,adaptive-prasle,5,90,1922,NA
78,adaptive-prasle,5,90,2223,NA
79,adaptive-prasle,5,90,1546,NA
80,adaptive-prasle,5,90,2129,NA
81,adaptive-prasle,5,90,1752,NA
82,adaptive-prasle,5,90,1483,NA
83,adaptive-prasle,5,90,2533,NA
84,adaptive-prasle,5,90,2077,NA
85,adaptive-prasle,5,90,1969,NA
86,adaptive-prasle,5,90,2245,NA
87,adaptive-prasle,5,90,1769,NA
88,adaptive-prasle,5,90,1896,NA
89,adaptive-prasle,5,90,2134,NA
90,adaptive-prasle,5,90,2322,NA
91,adaptive-prasle,5,90,2283,NA
92,adaptive-prasle,5,90,2072,NA
93,adaptive-prasle,5,90,2453,NA
94,adaptive-prasle,5,90,1921,NA
95,adaptive-prasle,5,90,2275,NA
96,adaptive-prasle,5,90,2634,NA
97,adaptive-prasle,5,90,1540,NA
98,adaptive-prasle,5,90,2312,NA
99,adaptive-prasle,5,90,2396,NA
100,adaptive-prasle,5,90,2305,NA
