trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,50,1779,1768,25,50,true
2,adaptive-prasle-mesh,50,1555,1506,25,50,true
3,adaptive-prasle-mesh,50,1559,1480,25,50,true
4,adaptive-prasle-mesh,50,1571,1810,25,50,true
5,adaptive-prasle-mesh,50,1862,1593,25,50,true
6,adaptive-prasle-mesh,50,1776,1643,25,50,true
7,adaptive-prasle-mesh,50,1526,1613,25,50,true
8,adaptive-prasle-mesh,50,1555,1817,25,50,true
9,adaptive-prasle-mesh,50,1863,1669,25,50,true
10,adaptive-prasle-mesh,50,1967,1546,25,50,true
