timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
2713,36,ring,2713,1,1,2713,3,13,18,78,1,1,0,2713,0,2,0,0,0,NORMAL,0,3,1,3,5,3,13,0,0,0,0,0,0,0,0
2760,14,ring,2760,1,1,2760,3,13,18,78,1,1,0,2760,0,2,0,0,0,NORMAL,0,3,1,3,5,3,13,0,0,0,0,0,0,0,0
2728,4,ring,2728,1,1,2728,3,12,18,72,1,1,0,2728,0,2,0,0,0,NORMAL,0,3,1,3,4,3,12,0,0,0,0,0,0,0,0
2753,45,ring,2753,1,1,2753,3,14,18,84,1,1,0,2753,0,2,0,0,0,NORMAL,0,3,1,3,5,3,14,0,0,0,0,0,0,0,0
2798,98,ring,2798,1,1,2798,3,15,18,90,1,1,0,2798,0,2,0,0,0,NORMAL,0,3,1,3,5,3,15,0,0,0,0,0,0,0,0
2795,95,ring,2795,1,1,2795,3,15,18,90,1,1,0,2795,0,2,0,0,0,NORMAL,0,3,1,3,5,3,15,0,0,0,0,0,0,0,0
2845,76,ring,2845,1,1,2845,3,16,18,96,1,1,0,2845,0,2,0,0,0,NORMAL,0,3,1,3,5,3,16,0,0,0,0,0,0,0,0
2982,73,ring,2982,1,1,2982,3,17,18,102,1,1,0,2982,0,2,0,0,0,NORMAL,0,3,1,3,5,3,17,0,0,0,0,0,0,0,0
2898,11,ring,2898,1,1,2898,3,17,18,102,1,1,0,2898,0,2,0,0,0,NORMAL,0,3,1,3,5,3,17,0,0,0,0,0,0,0,0
2963,31,ring,2963,1,1,2963,3,17,18,102,1,1,0,2963,0,2,0,0,0,NORMAL,0,3,1,3,5,3,17,0,0,0,0,0,0,0,0
3152,80,ring,3152,1,1,3152,3,17,18,102,1,1,0,3152,0,2,0,0,0,NORMAL,0,3,1,3,5,3,17,0,0,0,0,0,0,0,0
2901,85,ring,2901,1,1,2901,3,17,18,102,1,1,0,2901,0,2,0,0,0,NORMAL,0,3,1,3,5,3,17,0,0,0,0,0,0,0,0
3169,5,ring,3169,1,1,3169,3,17,18,102,1,1,0,3169,0,2,0,0,0,NORMAL,0,3,1,3,5,3,17,0,0,0,0,0,0,0,0
3064,22,ring,3064,1,1,3064,3,17,18,102,1,1,0,3064,0,2,0,0,0,NORMAL,0,3,1,3,5,3,17,0,0,0,0,0,0,0,0
2834,65,ring,2834,1,1,2834,3,18,18,108,1,1,0,2834,0,2,0,0,0,NORMAL,0,3,1,3,5,3,18,0,0,0,0,0,0,0,0
3148,6,ring,3148,1,1,3148,3,18,18,108,1,1,0,3148,0,2,0,0,0,NORMAL,0,3,1,3,5,3,18,0,0,0,0,0,0,0,0
3085,60,ring,3085,1,1,3085,3,18,18,108,1,1,0,3085,0,2,0,0,0,NORMAL,0,3,1,3,5,3,18,0,0,0,0,0,0,0,0
2998,41,ring,2998,1,1,2998,3,18,18,108,1,1,0,2998,0,2,0,0,0,NORMAL,0,3,1,3,5,3,18,0,0,0,0,0,0,0,0
2813,66,ring,2813,1,1,2813,3,20,18,120,1,1,0,2813,0,2,0,0,0,NORMAL,0,3,1,3,5,3,20,0,0,0,0,0,0,0,0
3285,3,ring,3285,1,1,3285,3,21,18,126,1,1,0,3285,0,2,0,0,0,NORMAL,0,3,1,3,4,3,21,0,0,0,0,0,0,0,0
3134,38,ring,3134,1,1,3134,3,20,18,120,1,1,0,3134,0,2,0,0,0,NORMAL,0,3,1,3,5,3,20,0,0,0,0,0,0,0,0
2843,2,ring,2843,1,1,2843,3,22,18,132,1,1,0,2843,0,2,0,0,0,NORMAL,0,3,1,3,3,3,22,0,0,0,0,0,0,0,0
2887,81,ring,2887,1,1,2887,3,20,18,120,1,1,0,2887,0,2,0,0,0,NORMAL,0,3,1,3,5,3,20,0,0,0,0,0,0,0,0
2986,30,ring,2986,1,1,2986,3,22,18,132,1,1,0,2986,0,2,0,0,0,NORMAL,0,3,1,3,5,3,22,0,0,0,0,0,0,0,0
3304,26,ring,3304,1,1,3304,3,22,18,132,1,1,0,3304,0,2,0,0,0,NORMAL,0,3,1,3,5,3,22,0,0,0,0,0,0,0,0
3335,55,ring,3335,1,1,3335,3,21,18,126,1,1,0,3335,0,2,0,0,0,NORMAL,0,3,1,3,5,3,21,0,0,0,0,0,0,0,0
