trial,algorithm,node_count,convergence_time_ms
2,adaptive-prasle,10,1859
4,adaptive-prasle,10,1984
10,adaptive-prasle,10,1959
1,adaptive-prasle,10,1895
5,adaptive-prasle,10,1733
3,adaptive-prasle,10,1671
11,adaptive-prasle,10,1575
6,adaptive-prasle,10,1831
9,adaptive-prasle,10,1794
13,adaptive-prasle,10,2131
7,adaptive-prasle,10,1805
14,adaptive-prasle,10,1635
12,adaptive-prasle,10,1778
8,adaptive-prasle,10,1646
15,adaptive-prasle,10,1940
16,adaptive-prasle,10,2042
18,adaptive-prasle,10,1920
17,adaptive-prasle,10,1446
20,adaptive-prasle,10,1889
19,adaptive-prasle,10,1663
22,adaptive-prasle,10,1906
23,adaptive-prasle,10,1697
21,adaptive-prasle,10,1685
25,adaptive-prasle,10,2237
24,adaptive-prasle,10,1954
26,adaptive-prasle,10,2176
30,adaptive-prasle,10,1561
28,adaptive-prasle,10,1786
27,adaptive-prasle,10,1622
29,adaptive-prasle,10,1809
33,adaptive-prasle,10,1964
32,adaptive-prasle,10,1558
31,adaptive-prasle,10,1943
34,adaptive-prasle,10,1934
36,adaptive-prasle,10,1934
37,adaptive-prasle,10,2082
35,adaptive-prasle,10,1947
38,adaptive-prasle,10,1480
42,adaptive-prasle,10,1607
41,adaptive-prasle,10,2006
40,adaptive-prasle,10,1634
39,adaptive-prasle,10,1842
43,adaptive-prasle,10,1559
44,adaptive-prasle,10,2177
45,adaptive-prasle,10,1848
46,adaptive-prasle,10,1723
47,adaptive-prasle,10,1962
56,adaptive-prasle,10,1734
49,adaptive-prasle,10,1971
48,adaptive-prasle,10,2071
54,adaptive-prasle,10,1676
50,adaptive-prasle,10,2048
55,adaptive-prasle,10,1946
51,adaptive-prasle,10,2169
52,adaptive-prasle,10,2032
53,adaptive-prasle,10,1538
57,adaptive-prasle,10,2002
58,adaptive-prasle,10,1792
61,adaptive-prasle,10,1866
59,adaptive-prasle,10,1734
60,adaptive-prasle,10,2076
64,adaptive-prasle,10,1641
62,adaptive-prasle,10,1665
63,adaptive-prasle,10,1911
65,adaptive-prasle,10,1873
67,adaptive-prasle,10,2129
66,adaptive-prasle,10,1906
68,adaptive-prasle,10,2343
71,adaptive-prasle,10,1970
69,adaptive-prasle,10,1815
72,adaptive-prasle,10,2244
70,adaptive-prasle,10,1794
74,adaptive-prasle,10,1947
76,adaptive-prasle,10,1881
73,adaptive-prasle,10,1742
75,adaptive-prasle,10,1830
77,adaptive-prasle,10,2028
78,adaptive-prasle,10,2012
79,adaptive-prasle,10,2049
80,adaptive-prasle,10,1595
83,adaptive-prasle,10,1670
81,adaptive-prasle,10,2160
82,adaptive-prasle,10,1849
85,adaptive-prasle,10,2102
84,adaptive-prasle,10,2026
86,adaptive-prasle,10,1849
89,adaptive-prasle,10,1826
90,adaptive-prasle,10,2221
87,adaptive-prasle,10,1728
92,adaptive-prasle,10,1732
88,adaptive-prasle,10,1853
95,adaptive-prasle,10,2214
93,adaptive-prasle,10,1815
94,adaptive-prasle,10,1825
91,adaptive-prasle,10,1622
96,adaptive-prasle,10,1784
97,adaptive-prasle,10,2027
98,adaptive-prasle,10,2077
99,adaptive-prasle,10,1512
100,adaptive-prasle,10,1895
