trial,algorithm,node_count,convergence_time_ms
3,prasle,50,2786
6,prasle,50,2876
9,prasle,50,2842
4,prasle,50,2892
13,prasle,50,2877
5,prasle,50,2991
1,prasle,50,2814
7,prasle,50,2870
10,prasle,50,2917
12,prasle,50,3036
2,prasle,50,2841
11,prasle,50,2791
8,prasle,50,2918
14,prasle,50,2867
16,prasle,50,2842
15,prasle,50,2823
19,prasle,50,2800
18,prasle,50,2821
20,prasle,50,3021
21,prasle,50,2873
26,prasle,50,2816
17,prasle,50,2930
27,prasle,50,2775
25,prasle,50,2926
22,prasle,50,2985
28,prasle,50,2967
23,prasle,50,2993
24,prasle,50,2930
31,prasle,50,2881
32,prasle,50,2916
29,prasle,50,2813
35,prasle,50,2856
30,prasle,50,2953
40,prasle,50,3010
34,prasle,50,3037
38,prasle,50,2830
39,prasle,50,2975
33,prasle,50,2899
36,prasle,50,2728
37,prasle,50,2886
42,prasle,50,2854
41,prasle,50,2810
43,prasle,50,2728
44,prasle,50,2918
45,prasle,50,2865
46,prasle,50,2833
48,prasle,50,2833
47,prasle,50,2840
50,prasle,50,3100
49,prasle,50,2988
51,prasle,50,2923
52,prasle,50,2821
53,prasle,50,2785
54,prasle,50,2869
55,prasle,50,2741
56,prasle,50,2877
57,prasle,50,2915
58,prasle,50,2758
59,prasle,50,2976
60,prasle,50,2735
63,prasle,50,2933
61,prasle,50,2895
62,prasle,50,2885
64,prasle,50,2800
65,prasle,50,2864
67,prasle,50,2792
66,prasle,50,2828
68,prasle,50,3007
70,prasle,50,2942
69,prasle,50,2872
71,prasle,50,2815
73,prasle,50,2858
72,prasle,50,2773
78,prasle,50,2830
74,prasle,50,2788
76,prasle,50,2833
75,prasle,50,2835
77,prasle,50,2834
81,prasle,50,2831
79,prasle,50,3010
80,prasle,50,2942
82,prasle,50,2759
83,prasle,50,2904
84,prasle,50,2879
85,prasle,50,2871
86,prasle,50,2778
87,prasle,50,2979
89,prasle,50,2792
88,prasle,50,2846
90,prasle,50,2888
91,prasle,50,2845
93,prasle,50,2738
92,prasle,50,2799
94,prasle,50,2917
95,prasle,50,2882
97,prasle,50,2740
96,prasle,50,2966
98,prasle,50,2819
99,prasle,50,2924
100,prasle,50,2874
