trial,algorithm,node_count,convergence_time_ms
6,adaptive-prasle,50,1614
14,adaptive-prasle,50,1802
1,adaptive-prasle,50,1886
8,adaptive-prasle,50,1610
3,adaptive-prasle,50,1703
11,adaptive-prasle,50,1684
5,adaptive-prasle,50,1657
10,adaptive-prasle,50,1533
2,adaptive-prasle,50,1597
13,adaptive-prasle,50,1799
12,adaptive-prasle,50,1704
9,adaptive-prasle,50,1690
4,adaptive-prasle,50,1855
7,adaptive-prasle,50,1746
15,adaptive-prasle,50,1460
17,adaptive-prasle,50,1492
16,adaptive-prasle,50,1798
18,adaptive-prasle,50,1692
19,adaptive-prasle,50,1835
20,adaptive-prasle,50,1673
23,adaptive-prasle,50,1634
21,adaptive-prasle,50,1496
22,adaptive-prasle,50,1526
25,adaptive-prasle,50,1624
27,adaptive-prasle,50,1747
26,adaptive-prasle,50,1753
24,adaptive-prasle,50,1780
28,adaptive-prasle,50,1832
29,adaptive-prasle,50,1517
30,adaptive-prasle,50,1679
32,adaptive-prasle,50,1447
31,adaptive-prasle,50,1777
34,adaptive-prasle,50,1585
33,adaptive-prasle,50,1672
35,adaptive-prasle,50,1672
36,adaptive-prasle,50,1592
37,adaptive-prasle,50,1758
39,adaptive-prasle,50,1834
40,adaptive-prasle,50,1460
42,adaptive-prasle,50,1544
38,adaptive-prasle,50,1837
41,adaptive-prasle,50,1786
43,adaptive-prasle,50,1770
44,adaptive-prasle,50,1706
46,adaptive-prasle,50,1499
47,adaptive-prasle,50,1934
45,adaptive-prasle,50,1506
48,adaptive-prasle,50,1811
49,adaptive-prasle,50,1740
50,adaptive-prasle,50,1731
52,adaptive-prasle,50,1545
51,adaptive-prasle,50,1668
53,adaptive-prasle,50,1586
54,adaptive-prasle,50,1674
55,adaptive-prasle,50,1666
56,adaptive-prasle,50,1757
59,adaptive-prasle,50,1720
57,adaptive-prasle,50,1712
58,adaptive-prasle,50,1518
61,adaptive-prasle,50,1663
63,adaptive-prasle,50,1772
60,adaptive-prasle,50,1633
62,adaptive-prasle,50,1596
64,adaptive-prasle,50,1457
66,adaptive-prasle,50,1638
65,adaptive-prasle,50,1577
68,adaptive-prasle,50,1602
67,adaptive-prasle,50,1946
69,adaptive-prasle,50,1639
72,adaptive-prasle,50,1738
70,adaptive-prasle,50,1834
71,adaptive-prasle,50,1889
75,adaptive-prasle,50,1760
73,adaptive-prasle,50,1809
74,adaptive-prasle,50,1619
77,adaptive-prasle,50,1664
76,adaptive-prasle,50,1744
78,adaptive-prasle,50,1640
79,adaptive-prasle,50,1916
80,adaptive-prasle,50,1512
81,adaptive-prasle,50,1637
82,adaptive-prasle,50,1747
84,adaptive-prasle,50,1502
86,adaptive-prasle,50,1676
87,adaptive-prasle,50,1585
83,adaptive-prasle,50,1579
89,adaptive-prasle,50,1857
88,adaptive-prasle,50,1658
85,adaptive-prasle,50,1831
90,adaptive-prasle,50,1709
91,adaptive-prasle,50,1566
92,adaptive-prasle,50,1776
94,adaptive-prasle,50,1537
93,adaptive-prasle,50,1651
95,adaptive-prasle,50,1736
96,adaptive-prasle,50,1656
98,adaptive-prasle,50,1754
100,adaptive-prasle,50,1656
99,adaptive-prasle,50,1684
97,adaptive-prasle,50,1679
