trial,algorithm,node_count,convergence_time_ms
3,adaptive-prasle,5,2182
4,adaptive-prasle,5,2399
6,adaptive-prasle,5,2344
1,adaptive-prasle,5,2134
11,adaptive-prasle,5,1940
5,adaptive-prasle,5,2249
2,adaptive-prasle,5,1640
12,adaptive-prasle,5,1789
9,adaptive-prasle,5,1675
8,adaptive-prasle,5,1793
14,adaptive-prasle,5,2477
10,adaptive-prasle,5,1847
7,adaptive-prasle,5,1811
13,adaptive-prasle,5,2128
16,adaptive-prasle,5,2386
15,adaptive-prasle,5,1665
17,adaptive-prasle,5,2287
20,adaptive-prasle,5,2402
18,adaptive-prasle,5,1833
23,adaptive-prasle,5,2029
19,adaptive-prasle,5,1642
22,adaptive-prasle,5,2302
21,adaptive-prasle,5,1845
24,adaptive-prasle,5,2269
26,adaptive-prasle,5,2083
27,adaptive-prasle,5,2003
29,adaptive-prasle,5,2056
28,adaptive-prasle,5,2213
25,adaptive-prasle,5,1521
31,adaptive-prasle,5,1630
30,adaptive-prasle,5,1770
32,adaptive-prasle,5,1565
37,adaptive-prasle,5,2343
34,adaptive-prasle,5,1868
33,adaptive-prasle,5,2180
38,adaptive-prasle,5,1480
36,adaptive-prasle,5,2334
39,adaptive-prasle,5,1607
35,adaptive-prasle,5,1873
43,adaptive-prasle,5,1990
42,adaptive-prasle,5,1860
41,adaptive-prasle,5,2044
40,adaptive-prasle,5,1868
44,adaptive-prasle,5,1852
45,adaptive-prasle,5,1953
48,adaptive-prasle,5,1864
46,adaptive-prasle,5,2272
47,adaptive-prasle,5,1597
49,adaptive-prasle,5,2379
50,adaptive-prasle,5,2090
51,adaptive-prasle,5,2191
52,adaptive-prasle,5,1719
53,adaptive-prasle,5,2352
56,adaptive-prasle,5,1950
55,adaptive-prasle,5,2245
54,adaptive-prasle,5,1946
58,adaptive-prasle,5,1758
57,adaptive-prasle,5,1546
62,adaptive-prasle,5,2161
60,adaptive-prasle,5,1794
59,adaptive-prasle,5,2306
61,adaptive-prasle,5,1991
65,adaptive-prasle,5,2503
63,adaptive-prasle,5,1505
64,adaptive-prasle,5,2190
67,adaptive-prasle,5,2014
66,adaptive-prasle,5,1971
69,adaptive-prasle,5,1981
72,adaptive-prasle,5,2099
68,adaptive-prasle,5,1466
70,adaptive-prasle,5,1502
71,adaptive-prasle,5,1990
74,adaptive-prasle,5,1970
75,adaptive-prasle,5,1892
73,adaptive-prasle,5,2149
76,adaptive-prasle,5,2320
77,adaptive-prasle,5,2236
81,adaptive-prasle,5,2028
78,adaptive-prasle,5,2137
79,adaptive-prasle,5,2098
80,adaptive-prasle,5,2128
83,adaptive-prasle,5,2142
82,adaptive-prasle,5,1860
85,adaptive-prasle,5,2103
84,adaptive-prasle,5,2064
86,adaptive-prasle,5,2009
91,adaptive-prasle,5,2507
92,adaptive-prasle,5,1659
90,adaptive-prasle,5,1783
88,adaptive-prasle,5,2093
87,adaptive-prasle,5,1572
89,adaptive-prasle,5,1854
93,adaptive-prasle,5,2096
96,adaptive-prasle,5,2305
97,adaptive-prasle,5,2461
95,adaptive-prasle,5,1772
94,adaptive-prasle,5,1795
98,adaptive-prasle,5,2073
99,adaptive-prasle,5,2086
100,adaptive-prasle,5,2073
