trial,algorithm,node_count,convergence_time_ms
4,prasle-ring,50,2764
1,prasle-ring,50,2729
2,prasle-ring,50,2875
3,prasle-ring,50,2850
9,prasle-ring,50,3064
10,prasle-ring,50,3014
8,prasle-ring,50,2747
5,prasle-ring,50,2983
6,prasle-ring,50,2876
7,prasle-ring,50,2840
