trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,bully,50,75,5653,81686,6686
2,bully,50,75,4789,81129,6129
3,bully,50,75,4418,82443,7443
4,bully,50,75,4788,82793,7793
5,bully,50,75,4992,81283,6283
6,bully,50,75,4531,82572,7572
7,bully,50,75,5312,82574,7574
8,bully,50,75,5054,82660,7660
9,bully,50,75,4779,82229,7229
10,bully,50,75,5048,81194,6194
11,bully,50,75,4457,82475,7475
12,bully,50,75,5368,82157,7157
13,bully,50,75,4755,82791,7791
14,bully,50,75,4871,82577,7577
15,bully,50,75,5118,81498,6498
16,bully,50,75,4688,82697,7697
17,bully,50,75,4693,82732,7732
18,bully,50,75,4052,81917,6917
19,bully,50,75,4370,82397,7397
20,bully,50,75,5115,81153,6153
21,bully,50,75,5210,81326,6326
22,bully,50,75,4219,82233,7233
23,bully,50,75,5250,81259,6259
24,bully,50,75,4289,81523,6523
25,bully,50,75,5455,82528,7528
26,bully,50,75,5150,81691,6691
27,bully,50,75,4417,82452,7452
28,bully,50,75,5260,81298,6298
29,bully,50,75,4847,82874,7874
30,bully,50,75,4903,82117,7117
31,bully,50,75,4819,82857,7857
32,bully,50,75,5131,81173,6173
33,bully,50,75,5110,81124,6124
34,bully,50,75,4585,82605,7605
35,bully,50,75,4802,82062,7062
36,bully,50,75,4710,82723,7723
37,bully,50,75,4975,82167,7167
38,bully,50,75,4043,81902,6902
39,bully,50,75,5098,82037,7037
40,bully,50,75,4762,82784,7784
41,bully,50,75,4268,82306,7306
42,bully,50,75,4627,82643,7643
43,bully,50,75,4960,82967,7967
44,bully,50,75,5037,81077,6077
45,bully,50,75,4784,81164,6164
46,bully,50,75,5406,81420,6420
47,bully,50,75,5348,81921,6921
48,bully,50,75,4097,82125,7125
49,bully,50,75,4947,82564,7564
50,bully,50,75,5227,82373,7373
51,bully,50,75,5077,81999,6999
52,bully,50,75,4843,81727,6727
53,bully,50,75,4644,82689,7689
54,bully,50,75,4764,82329,7329
55,bully,50,75,4718,82730,7730
56,bully,50,75,5573,81589,6589
57,bully,50,75,4712,82462,7462
58,bully,50,75,5188,81283,6283
59,bully,50,75,4862,81476,6476
60,bully,50,75,4391,82221,7221
61,bully,50,75,5382,82280,7280
62,bully,50,75,5418,81685,6685
63,bully,50,75,4334,81939,6939
64,bully,50,75,5001,81115,6115
65,bully,50,75,4877,82895,7895
66,bully,50,75,5106,82497,7497
67,bully,50,75,4323,81798,6798
68,bully,50,75,4501,81740,6740
69,bully,50,75,5066,82299,7299
70,bully,50,75,4555,82595,7595
71,bully,50,75,4233,81577,6577
72,bully,50,75,4990,81074,6074
73,bully,50,75,4284,81501,6501
74,bully,50,75,5319,81790,6790
75,bully,50,75,5258,82258,7258
76,bully,50,75,5250,81852,6852
77,bully,50,75,4952,81679,6679
78,bully,50,75,4936,82942,7942
79,bully,50,75,4912,82940,7940
80,bully,50,75,5281,81327,6327
81,bully,50,75,4192,82213,7213
82,bully,50,75,5147,81528,6528
83,bully,50,75,4889,82907,7907
84,bully,50,75,5021,83055,8055
85,bully,50,75,4071,82599,7599
86,bully,50,75,5448,81454,6454
87,bully,50,75,4873,81483,6483
88,bully,50,75,5201,82635,7635
89,bully,50,75,5051,81094,6094
90,bully,50,75,5463,82369,7369
91,bully,50,75,4900,82745,7745
92,bully,50,75,5287,81317,6317
93,bully,50,75,5305,81479,6479
94,bully,50,75,4963,82998,7998
95,bully,50,75,4721,82743,7743
96,bully,50,75,4921,82942,7942
97,bully,50,75,5191,81208,6208
98,bully,50,75,5154,81386,6386
99,bully,50,75,4998,81009,6009
100,bully,50,75,5092,81115,6115
