trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-mesh,5,1879,1782,2,5,true
2,adaptive-prasle-mesh,5,2524,2246,2,5,true
3,adaptive-prasle-mesh,5,2652,1798,2,5,true
4,adaptive-prasle-mesh,5,2590,1800,2,5,true
5,adaptive-prasle-mesh,5,2724,2519,2,5,true
6,adaptive-prasle-mesh,5,2655,1801,2,5,true
7,adaptive-prasle-mesh,5,1756,2491,2,5,true
8,adaptive-prasle-mesh,5,2560,2032,2,5,true
9,adaptive-prasle-mesh,5,2302,1558,2,5,true
10,adaptive-prasle-mesh,5,2238,2056,2,5,true
