trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-line,100,90,1465,NA
2,adaptive-prasle-line,100,90,1636,NA
3,adaptive-prasle-line,100,90,1484,NA
4,adaptive-prasle-line,100,90,1612,NA
5,adaptive-prasle-line,100,90,1638,NA
6,adaptive-prasle-line,100,90,1455,NA
7,adaptive-prasle-line,100,90,1537,NA
8,adaptive-prasle-line,100,90,1624,NA
9,adaptive-prasle-line,100,90,1493,NA
10,adaptive-prasle-line,100,90,1555,NA
