trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle,100,2856,2846,1,89,true
2,prasle,100,2946,2819,1,56,true
3,prasle,100,2715,2906,1,68,true
4,prasle,100,2747,2785,1,88,true
5,prasle,100,2884,3014,1,63,true
6,prasle,100,2808,2957,1,57,true
7,prasle,100,2882,3088,1,54,true
8,prasle,100,3022,2853,1,71,true
9,prasle,100,2802,2874,1,68,true
10,prasle,100,2919,2899,1,88,true
11,prasle,100,2825,2779,1,52,true
12,prasle,100,2958,3009,1,55,true
13,prasle,100,2808,2973,1,81,true
14,prasle,100,2895,2760,1,79,true
15,prasle,100,2794,2874,1,72,true
16,prasle,100,2909,2916,1,63,true
17,prasle,100,3104,2906,1,68,true
18,prasle,100,3055,2880,1,72,true
19,prasle,100,2798,2839,1,73,true
20,prasle,100,2950,2965,1,57,true
21,prasle,100,2802,2788,1,99,true
22,prasle,100,2982,2976,1,64,true
23,prasle,100,2929,2902,1,72,true
24,prasle,100,2925,2800,1,93,true
25,prasle,100,2834,2969,1,83,true
26,prasle,100,2796,2903,1,59,true
27,prasle,100,2786,2888,1,91,true
28,prasle,100,2785,2937,1,91,true
29,prasle,100,2806,2861,1,82,true
30,prasle,100,2963,2892,1,57,true
31,prasle,100,2963,2750,1,88,true
32,prasle,100,2827,2872,1,89,true
33,prasle,100,2865,2790,1,62,true
34,prasle,100,2986,2850,1,94,true
35,prasle,100,2921,3055,1,77,true
36,prasle,100,2772,2963,1,52,true
37,prasle,100,2769,3054,1,58,true
38,prasle,100,2928,2879,1,63,true
39,prasle,100,2944,2952,1,78,true
40,prasle,100,2873,3014,1,85,true
41,prasle,100,2871,2900,1,53,true
42,prasle,100,2885,2786,1,79,true
43,prasle,100,2970,2837,1,91,true
44,prasle,100,3027,2997,1,74,true
45,prasle,100,2862,2954,1,84,true
46,prasle,100,2946,3040,1,61,true
47,prasle,100,3121,2723,1,67,true
48,prasle,100,2738,2782,1,56,true
49,prasle,100,2910,2782,1,82,true
50,prasle,100,2867,2753,1,87,true
51,prasle,100,2886,2822,1,80,true
52,prasle,100,2801,2911,1,82,true
53,prasle,100,2969,3048,1,74,true
54,prasle,100,2901,3052,1,92,true
55,prasle,100,2813,3053,1,84,true
56,prasle,100,2823,2854,1,67,true
57,prasle,100,2941,2837,1,99,true
58,prasle,100,2880,2933,1,69,true
59,prasle,100,2955,2841,1,97,true
60,prasle,100,2796,2760,1,100,true
61,prasle,100,2899,2983,1,73,true
62,prasle,100,2741,2838,1,98,true
63,prasle,100,2829,2772,1,59,true
64,prasle,100,3007,2839,1,80,true
65,prasle,100,3039,3011,1,57,true
66,prasle,100,3027,2818,1,98,true
67,prasle,100,2860,2877,1,75,true
68,prasle,100,2961,2945,1,72,true
69,prasle,100,2865,3022,1,74,true
70,prasle,100,2820,2895,1,65,true
71,prasle,100,2953,2874,1,75,true
72,prasle,100,3008,2958,1,65,true
73,prasle,100,2969,2905,1,93,true
74,prasle,100,2785,2933,1,73,true
75,prasle,100,2786,2831,1,95,true
76,prasle,100,2804,2907,1,94,true
77,prasle,100,2874,2832,1,80,true
78,prasle,100,3010,2745,1,58,true
79,prasle,100,2981,2876,1,62,true
80,prasle,100,2906,2821,1,95,true
81,prasle,100,2800,2888,1,81,true
82,prasle,100,2932,3003,1,63,true
83,prasle,100,2905,2770,1,55,true
84,prasle,100,2841,2842,1,91,true
85,prasle,100,2764,2950,1,60,true
86,prasle,100,3044,3034,1,87,true
87,prasle,100,2755,2728,1,82,true
88,prasle,100,2711,2969,1,66,true
89,prasle,100,3010,2837,1,85,true
90,prasle,100,3077,2842,1,68,true
91,prasle,100,2711,2776,1,79,true
92,prasle,100,2881,3074,1,83,true
93,prasle,100,2918,2793,1,83,true
94,prasle,100,2920,2805,1,84,true
95,prasle,100,2917,2836,1,68,true
96,prasle,100,2846,2890,1,90,true
97,prasle,100,2911,2897,1,81,true
98,prasle,100,2909,2775,1,66,true
99,prasle,100,2797,2932,1,89,true
100,prasle,100,2827,2737,1,66,true
