trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,ring,10,60,1196,71522,11522
2,ring,10,60,1720,72071,12071
3,ring,10,60,2824,71145,11145
4,ring,10,60,1548,72008,12008
5,ring,10,60,2489,70882,10882
6,ring,10,60,1786,NA,NA
7,ring,10,60,2318,70714,10714
8,ring,10,60,2763,71059,11059
9,ring,10,60,2495,70861,10861
10,ring,10,60,1707,72110,12110
11,ring,10,60,2736,NA,NA
12,ring,10,60,1845,72189,12189
13,ring,10,60,1792,72154,12154
14,ring,10,60,2589,70837,10837
15,ring,10,60,1233,71653,11653
16,ring,10,60,1298,71626,11626
17,ring,10,60,1789,72157,12157
18,ring,10,60,2024,70394,10394
19,ring,10,60,3047,71429,11429
20,ring,10,60,1767,72129,12129
21,ring,10,60,1138,71480,11480
22,ring,10,60,2484,70823,10823
23,ring,10,60,2248,70506,10506
24,ring,10,60,2251,NA,NA
25,ring,10,60,2161,70458,10458
26,ring,10,60,1433,71793,11793
27,ring,10,60,2117,70596,10596
28,ring,10,60,1765,72145,12145
29,ring,10,60,2115,70447,10447
30,ring,10,60,1257,NA,NA
31,ring,10,60,1662,72061,12061
32,ring,10,60,3116,NA,NA
33,ring,10,60,1542,71962,11962
34,ring,10,60,1647,72070,12070
35,ring,10,60,1543,71767,11767
36,ring,10,60,2777,NA,NA
37,ring,10,60,1396,NA,NA
38,ring,10,60,3096,71407,11407
39,ring,10,60,2686,NA,NA
40,ring,10,60,1570,NA,NA
41,ring,10,60,1238,71738,11738
42,ring,10,60,2516,70818,10818
43,ring,10,60,8434,70736,10736
44,ring,10,60,2193,70624,10624
45,ring,10,60,1617,72164,12164
46,ring,10,60,2972,NA,NA
47,ring,10,60,1589,71908,11908
48,ring,10,60,2242,70666,10666
49,ring,10,60,1332,71657,11657
50,ring,10,60,1390,71821,11821
51,ring,10,60,3169,71515,11515
52,ring,10,60,1296,NA,NA
53,ring,10,60,1573,71961,11961
54,ring,10,60,1423,71741,11741
55,ring,10,60,2160,70601,10601
56,ring,10,60,2468,70885,10885
57,ring,10,60,3241,71573,11573
58,ring,10,60,2245,70560,10560
59,ring,10,60,2090,70348,10348
60,ring,10,60,2485,NA,NA
61,ring,10,60,1505,71854,11854
62,ring,10,60,2758,NA,NA
63,ring,10,60,1589,72019,12019
64,ring,10,60,1630,71987,11987
65,ring,10,60,1726,72117,12117
66,ring,10,60,1614,71902,11902
67,ring,10,60,1169,NA,NA
68,ring,10,60,2205,70557,10557
69,ring,10,60,1457,NA,NA
70,ring,10,60,1552,71899,11899
71,ring,10,60,3166,71442,11442
72,ring,10,60,1441,71735,11735
73,ring,10,60,2819,NA,NA
74,ring,10,60,2426,NA,NA
75,ring,10,60,2541,70847,10847
76,ring,10,60,1314,71775,11775
77,ring,10,60,2808,71126,11126
78,ring,10,60,2286,70631,10631
79,ring,10,60,1794,72315,12315
80,ring,10,60,1432,71790,11790
81,ring,10,60,2949,71350,11350
82,ring,10,60,2210,NA,NA
83,ring,10,60,1236,71554,11554
84,ring,10,60,2133,70534,10534
85,ring,10,60,1932,NA,NA
86,ring,10,60,2507,70870,10870
87,ring,10,60,1914,72298,12298
88,ring,10,60,1685,NA,NA
89,ring,10,60,2236,70576,10576
90,ring,10,60,2858,71253,11253
91,ring,10,60,2542,70864,10864
92,ring,10,60,2778,NA,NA
93,ring,10,60,1909,72419,12419
94,ring,10,60,1485,71754,11754
95,ring,10,60,1373,71776,11776
96,ring,10,60,2837,71183,11183
97,ring,10,60,1829,NA,NA
98,ring,10,60,1672,NA,NA
99,ring,10,60,2513,NA,NA
100,ring,10,60,1642,71998,11998
