timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
10081,11,bully,3698,0,0,0,5,7,70,98,1,50,6383,2269,0,2,0,3,3,NORMAL,0,10081000,0,22736,10058264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10096,18,bully,4023,0,0,0,5,7,70,98,1,50,6073,2275,0,2,0,3,3,NORMAL,0,10096000,0,22736,10073264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10232,15,bully,3970,0,0,0,5,7,70,98,1,50,6262,2280,0,2,0,3,3,NORMAL,0,10232000,0,22736,10209264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10177,6,bully,3285,0,0,0,5,7,70,98,1,50,6892,2241,0,2,0,3,3,NORMAL,0,10177000,0,22736,10154264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10150,27,bully,4259,0,0,0,5,7,70,98,1,50,5891,2300,0,2,1,3,3,NORMAL,0,10150000,0,22736,10127264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10505,9,bully,3657,0,0,0,5,7,70,98,1,50,6848,2292,0,2,0,3,3,NORMAL,0,10505000,0,22736,10482264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10314,3,bully,3097,0,0,0,5,7,70,98,1,50,7217,2265,0,2,0,3,3,NORMAL,0,10314000,0,22736,10291264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10014,30,bully,4160,0,0,0,5,7,70,98,1,50,5854,2309,0,2,1,3,3,NORMAL,0,10014000,0,22736,9991264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10353,44,bully,4979,0,0,0,5,7,70,98,1,50,5374,2317,0,2,1,3,3,NORMAL,0,10353000,0,22736,10330264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10162,38,bully,4470,0,0,0,5,7,70,98,1,50,5692,2314,0,2,1,3,3,NORMAL,0,10162000,0,22736,10139264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10638,49,bully,5391,0,0,0,5,7,70,98,1,50,5247,2397,0,2,1,3,3,NORMAL,0,10638000,0,22736,10615264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10490,41,bully,4830,0,0,0,5,7,70,98,1,50,5660,2341,0,2,1,3,3,NORMAL,0,10490000,0,22736,10467264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10775,46,bully,5266,0,0,0,5,7,70,98,1,50,5509,2303,0,2,1,3,3,NORMAL,0,10775000,0,22736,10752264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10217,47,bully,4774,0,0,0,5,7,70,98,1,50,5443,2324,0,2,1,3,3,NORMAL,0,10217000,0,22736,10194264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10941,50,bully,3233,1,1,2293,5,7,70,98,1,50,7708,2293,0,2,0,3,3,LEADER,1,10941000,0,22736,10918264,6,5,2,2,6,1,2,4,5,4,0,0,0,0
10653,17,bully,3612,0,0,0,5,7,70,98,1,50,7041,2261,0,2,0,3,3,NORMAL,0,10653000,0,22736,10630264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10435,13,bully,3110,0,0,0,5,7,70,98,1,50,7325,2246,0,2,0,3,3,NORMAL,0,10435000,0,22736,10412264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10299,29,bully,3817,0,0,0,5,7,70,98,1,50,6482,2309,0,2,0,3,3,NORMAL,0,10299000,0,22736,10276264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10981,20,bully,4034,0,0,0,5,7,70,98,1,50,6947,2307,0,2,0,3,3,NORMAL,0,10981000,0,22736,10958264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10368,12,bully,2945,0,0,0,5,7,70,98,1,50,7423,2272,0,2,0,3,3,NORMAL,0,10368000,0,22736,10345264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
11062,8,bully,3469,0,0,0,5,7,70,98,1,50,7593,2286,0,2,0,3,3,NORMAL,0,11062000,0,22736,11039264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10411,35,bully,4141,0,0,0,5,7,70,98,1,50,6270,2354,0,2,0,3,3,NORMAL,0,10411000,0,22736,10388264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
11468,42,bully,5284,0,0,0,5,7,70,98,1,50,6184,2316,0,2,0,3,3,NORMAL,0,11468000,0,22736,11445264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
11335,2,bully,3173,0,0,0,6,8,84,112,1,50,8162,2265,0,2,0,4,4,NORMAL,0,11335000,0,25984,11309016,0,6,2,2,8,1,2,5,6,4,0,0,0,0
11320,34,bully,4745,0,0,0,5,7,70,98,1,50,6575,2303,0,2,0,3,3,NORMAL,0,11320000,0,22736,11297264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10844,23,bully,3659,0,0,0,5,7,70,98,1,50,7185,2246,0,2,0,3,3,NORMAL,0,10844000,0,22736,10821264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
10708,26,bully,3670,0,0,0,5,7,70,98,1,50,7038,2309,0,2,0,3,3,NORMAL,0,10708000,0,22736,10685264,0,5,2,2,6,1,2,4,5,4,0,0,0,0
