trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-line,50,90,1570,90052,52
2,adaptive-prasle-line,50,90,1593,90082,82
3,adaptive-prasle-line,50,90,1543,90061,61
4,adaptive-prasle-line,50,90,1541,90065,65
5,adaptive-prasle-line,50,90,1676,90028,28
6,adaptive-prasle-line,50,90,1528,90128,128
7,adaptive-prasle-line,50,90,1697,90049,49
8,adaptive-prasle-line,50,90,1516,90101,101
9,adaptive-prasle-line,50,90,1518,90135,135
10,adaptive-prasle-line,50,90,1576,90083,83
11,adaptive-prasle-line,50,90,1651,90003,3
12,adaptive-prasle-line,50,90,1497,90061,61
13,adaptive-prasle-line,50,90,1504,90031,31
14,adaptive-prasle-line,50,90,1757,90109,109
15,adaptive-prasle-line,50,90,1537,90104,104
16,adaptive-prasle-line,50,90,1619,90060,60
17,adaptive-prasle-line,50,90,1693,90115,115
18,adaptive-prasle-line,50,90,1518,90045,45
19,adaptive-prasle-line,50,90,1532,90149,149
20,adaptive-prasle-line,50,90,1667,90019,19
21,adaptive-prasle-line,50,90,1688,90040,40
22,adaptive-prasle-line,50,90,1571,90048,48
23,adaptive-prasle-line,50,90,1520,90131,131
24,adaptive-prasle-line,50,90,1667,90019,19
25,adaptive-prasle-line,50,90,1651,90003,3
26,adaptive-prasle-line,50,90,1530,90165,165
27,adaptive-prasle-line,50,90,1727,90079,79
28,adaptive-prasle-line,50,90,1586,90121,121
29,adaptive-prasle-line,50,90,1651,90003,3
30,adaptive-prasle-line,50,90,1738,90144,144
31,adaptive-prasle-line,50,90,1692,90044,44
32,adaptive-prasle-line,50,90,1648,90001,1
33,adaptive-prasle-line,50,90,1586,90100,100
34,adaptive-prasle-line,50,90,1597,90093,93
35,adaptive-prasle-line,50,90,1525,90108,108
36,adaptive-prasle-line,50,90,1549,90034,34
37,adaptive-prasle-line,50,90,1787,90139,139
38,adaptive-prasle-line,50,90,1504,90034,34
39,adaptive-prasle-line,50,90,1762,90114,114
40,adaptive-prasle-line,50,90,1746,90098,98
41,adaptive-prasle-line,50,90,1624,90175,175
42,adaptive-prasle-line,50,90,1752,90104,104
43,adaptive-prasle-line,50,90,1510,90059,59
44,adaptive-prasle-line,50,90,1525,90069,69
45,adaptive-prasle-line,50,90,1583,90008,8
46,adaptive-prasle-line,50,90,1562,90013,13
47,adaptive-prasle-line,50,90,1713,90065,65
48,adaptive-prasle-line,50,90,1590,90018,18
49,adaptive-prasle-line,50,90,1450,90104,104
50,adaptive-prasle-line,50,90,1670,90022,22
51,adaptive-prasle-line,50,90,1547,90041,41
52,adaptive-prasle-line,50,90,1623,90035,35
53,adaptive-prasle-line,50,90,1625,90094,94
54,adaptive-prasle-line,50,90,1503,90066,66
55,adaptive-prasle-line,50,90,1641,90040,40
56,adaptive-prasle-line,50,90,1627,90022,22
57,adaptive-prasle-line,50,90,1685,90037,37
58,adaptive-prasle-line,50,90,1623,90182,182
59,adaptive-prasle-line,50,90,1533,90069,69
60,adaptive-prasle-line,50,90,1771,90123,123
61,adaptive-prasle-line,50,90,1575,90084,84
62,adaptive-prasle-line,50,90,1432,90027,27
63,adaptive-prasle-line,50,90,1631,90023,23
64,adaptive-prasle-line,50,90,1623,90006,6
65,adaptive-prasle-line,50,90,1463,90005,5
66,adaptive-prasle-line,50,90,1924,90343,343
67,adaptive-prasle-line,50,90,1568,90038,38
68,adaptive-prasle-line,50,90,1617,90052,52
69,adaptive-prasle-line,50,90,1506,90007,7
70,adaptive-prasle-line,50,90,1510,90275,275
71,adaptive-prasle-line,50,90,1524,90023,23
72,adaptive-prasle-line,50,90,1621,90021,21
73,adaptive-prasle-line,50,90,1637,90055,55
74,adaptive-prasle-line,50,90,1657,90009,9
75,adaptive-prasle-line,50,90,1644,90003,3
76,adaptive-prasle-line,50,90,1634,90062,62
77,adaptive-prasle-line,50,90,1692,90044,44
78,adaptive-prasle-line,50,90,1655,90035,35
79,adaptive-prasle-line,50,90,1646,90106,106
80,adaptive-prasle-line,50,90,1669,90021,21
81,adaptive-prasle-line,50,90,1550,90015,15
82,adaptive-prasle-line,50,90,1625,90224,224
83,adaptive-prasle-line,50,90,1486,90344,344
84,adaptive-prasle-line,50,90,1521,90057,57
85,adaptive-prasle-line,50,90,1682,90034,34
86,adaptive-prasle-line,50,90,1701,90188,188
87,adaptive-prasle-line,50,90,1745,90097,97
88,adaptive-prasle-line,50,90,1680,90032,32
89,adaptive-prasle-line,50,90,1516,90032,32
90,adaptive-prasle-line,50,90,1519,90011,11
91,adaptive-prasle-line,50,90,1502,90227,227
92,adaptive-prasle-line,50,90,1487,90172,172
93,adaptive-prasle-line,50,90,1561,90164,164
94,adaptive-prasle-line,50,90,1675,90075,75
95,adaptive-prasle-line,50,90,1635,90007,7
96,adaptive-prasle-line,50,90,1519,90081,81
97,adaptive-prasle-line,50,90,1790,90142,142
98,adaptive-prasle-line,50,90,1529,90184,184
99,adaptive-prasle-line,50,90,1618,90071,71
100,adaptive-prasle-line,50,90,1674,90026,26
