timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1484,15,bully,1484,1,0,0,1,0,14,0,1,15,0,1484,0,2,0,0,0,LEADER,1,1484000,0,3248,1480752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,32,bully,1687,1,0,0,1,0,14,0,1,32,0,1687,0,2,0,0,0,LEADER,1,1687000,0,3248,1683752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1720,42,bully,1720,1,0,0,1,0,14,0,1,42,0,1720,0,2,0,0,0,LEADER,1,1720000,0,3248,1716752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1495,26,bully,1495,1,0,0,1,0,14,0,1,26,0,1495,0,2,0,0,0,LEADER,1,1495000,0,3248,1491752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1665,33,bully,1665,1,0,0,1,0,14,0,1,33,0,1665,0,2,0,0,0,LEADER,1,1665000,0,3248,1661752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1735,43,bully,1735,1,0,0,1,0,14,0,1,43,0,1735,0,2,0,0,0,LEADER,1,1735000,0,3248,1731752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1447,48,bully,1447,1,0,0,1,0,14,0,1,48,0,1447,0,2,0,0,0,LEADER,1,1447000,0,3248,1443752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1584,45,bully,1584,1,0,0,1,0,14,0,1,45,0,1584,0,2,0,0,0,LEADER,1,1584000,0,3248,1580752,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1832,6,bully,1832,1,0,0,1,1,14,14,1,6,0,1832,0,2,0,0,0,LEADER,1,1832000,0,3248,1828752,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1871,7,bully,1871,1,0,0,1,2,14,28,1,6,0,1871,0,2,0,0,0,NORMAL,0,1871000,0,3248,1867752,0,0,1,0,0,0,2,0,0,0,0,0,0,0
