trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
37,adaptive-prasle-ring,5,1669,2424,2,5,true
38,adaptive-prasle-ring,5,2595,1800,2,5,true
39,adaptive-prasle-ring,5,2573,2394,2,5,true
40,adaptive-prasle-ring,5,2386,2122,2,5,true
41,adaptive-prasle-ring,5,2374,2506,2,5,true
42,adaptive-prasle-ring,5,2775,1880,2,5,true
43,adaptive-prasle-ring,5,2267,2030,2,5,true
44,adaptive-prasle-ring,5,2333,2622,2,5,true
45,adaptive-prasle-ring,5,2380,2000,2,5,true
46,adaptive-prasle-ring,5,1866,1960,2,5,true
47,adaptive-prasle-ring,5,2440,2527,2,5,true
48,adaptive-prasle-ring,5,1731,1877,2,5,true
49,adaptive-prasle-ring,5,2207,1968,2,5,true
50,adaptive-prasle-ring,5,2641,2169,2,5,true
51,adaptive-prasle-ring,5,1941,2250,2,5,true
52,adaptive-prasle-ring,5,2239,2495,2,5,true
53,adaptive-prasle-ring,5,1859,2397,2,5,true
54,adaptive-prasle-ring,5,2027,1980,2,5,true
55,adaptive-prasle-ring,5,1900,1874,2,5,true
56,adaptive-prasle-ring,5,1882,2345,2,5,true
57,adaptive-prasle-ring,5,2670,2352,2,5,true
58,adaptive-prasle-ring,5,1851,2252,2,5,true
59,adaptive-prasle-ring,5,1703,2156,2,5,true
60,adaptive-prasle-ring,5,2118,2375,2,5,true
61,adaptive-prasle-ring,5,2160,2632,2,5,true
62,adaptive-prasle-ring,5,2252,2022,2,5,true
63,adaptive-prasle-ring,5,2737,2171,2,5,true
64,adaptive-prasle-ring,5,2556,2368,2,5,true
65,adaptive-prasle-ring,5,2473,2258,2,5,true
66,adaptive-prasle-ring,5,1996,1693,2,5,true
67,adaptive-prasle-ring,5,1956,2642,2,5,true
68,adaptive-prasle-ring,5,2248,2627,2,5,true
69,adaptive-prasle-ring,5,2598,2397,2,5,true
70,adaptive-prasle-ring,5,2214,1857,2,5,true
71,adaptive-prasle-ring,5,1918,1770,2,5,true
72,adaptive-prasle-ring,5,3162,1850,2,5,true
73,adaptive-prasle-ring,5,1873,1766,2,5,true
74,adaptive-prasle-ring,5,2239,2118,2,5,true
75,adaptive-prasle-ring,5,2519,1829,2,5,true
76,adaptive-prasle-ring,5,1824,1569,2,5,true
77,adaptive-prasle-ring,5,2315,1650,2,5,true
78,adaptive-prasle-ring,5,2599,2147,2,5,true
79,adaptive-prasle-ring,5,2415,2035,2,5,true
80,adaptive-prasle-ring,5,2355,2317,2,5,true
81,adaptive-prasle-ring,5,2605,1951,2,5,true
82,adaptive-prasle-ring,5,2420,2356,2,5,true
83,adaptive-prasle-ring,5,1958,1998,2,5,true
84,adaptive-prasle-ring,5,2204,1887,2,5,true
85,adaptive-prasle-ring,5,3319,2035,2,5,true
86,adaptive-prasle-ring,5,2398,2339,2,5,true
87,adaptive-prasle-ring,5,2410,2463,2,5,true
88,adaptive-prasle-ring,5,2048,2691,2,5,true
89,adaptive-prasle-ring,5,2166,2318,2,5,true
90,adaptive-prasle-ring,5,1736,1770,2,5,true
91,adaptive-prasle-ring,5,2918,2137,2,5,true
92,adaptive-prasle-ring,5,1769,1653,2,5,true
93,adaptive-prasle-ring,5,2556,2059,2,5,true
94,adaptive-prasle-ring,5,2224,2143,2,5,true
95,adaptive-prasle-ring,5,2238,1855,2,5,true
96,adaptive-prasle-ring,5,2054,2277,2,5,true
97,adaptive-prasle-ring,5,3297,2408,2,5,true
98,adaptive-prasle-ring,5,3127,2274,2,5,true
99,adaptive-prasle-ring,5,2270,2440,2,5,true
100,adaptive-prasle-ring,5,2822,2373,2,5,true
