trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,ring,100,70,105869,NA
2,ring,100,70,105965,NA
3,ring,100,70,105791,NA
4,ring,100,70,106256,NA
5,ring,100,70,105456,NA
6,ring,100,70,105623,NA
7,ring,100,70,106113,NA
8,ring,100,70,106236,NA
9,ring,100,70,105925,NA
10,ring,100,70,105474,NA
11,ring,100,70,106145,NA
12,ring,100,70,106181,NA
13,ring,100,70,106180,NA
14,ring,100,70,105714,NA
15,ring,100,70,105890,NA
16,ring,100,70,105730,NA
17,ring,100,70,105954,NA
18,ring,100,70,106143,NA
19,ring,100,70,105499,NA
20,ring,100,70,105910,NA
21,ring,100,70,105896,NA
22,ring,100,70,106123,NA
23,ring,100,70,105619,NA
24,ring,100,70,105986,NA
25,ring,100,70,105543,NA
26,ring,100,70,105983,NA
27,ring,100,70,105479,NA
28,ring,100,70,105435,NA
29,ring,100,70,105481,NA
30,ring,100,70,103359,NA
31,ring,100,70,105548,NA
32,ring,100,70,105518,NA
33,ring,100,70,105542,NA
34,ring,100,70,106147,NA
35,ring,100,70,105473,NA
36,ring,100,70,105553,NA
37,ring,100,70,105668,NA
38,ring,100,70,105816,NA
39,ring,100,70,103663,NA
40,ring,100,70,105932,NA
41,ring,100,70,105421,NA
42,ring,100,70,106051,NA
43,ring,100,70,105818,NA
44,ring,100,70,105815,NA
45,ring,100,70,105641,NA
46,ring,100,70,106247,NA
47,ring,100,70,106140,NA
48,ring,100,70,105713,NA
49,ring,100,70,105709,NA
50,ring,100,70,106067,NA
51,ring,100,70,105518,NA
52,ring,100,70,105327,NA
53,ring,100,70,106558,NA
54,ring,100,70,105805,NA
55,ring,100,70,106169,NA
56,ring,100,70,102341,NA
57,ring,100,70,105937,NA
58,ring,100,70,105730,NA
59,ring,100,70,106053,NA
60,ring,100,70,105613,NA
61,ring,100,70,105890,NA
62,ring,100,70,105827,NA
63,ring,100,70,105989,NA
64,ring,100,70,106109,NA
65,ring,100,70,105608,NA
66,ring,100,70,106124,NA
67,ring,100,70,106018,NA
68,ring,100,70,105731,NA
69,ring,100,70,106074,NA
70,ring,100,70,105794,NA
71,ring,100,70,105764,NA
72,ring,100,70,105633,NA
73,ring,100,70,105612,NA
74,ring,100,70,106049,NA
75,ring,100,70,105990,NA
76,ring,100,70,105664,NA
77,ring,100,70,105504,NA
78,ring,100,70,105752,NA
79,ring,100,70,106191,NA
80,ring,100,70,105648,NA
81,ring,100,70,105901,NA
82,ring,100,70,105677,NA
83,ring,100,70,106243,NA
84,ring,100,70,105869,NA
85,ring,100,70,106149,NA
86,ring,100,70,105715,NA
87,ring,100,70,105813,NA
88,ring,100,70,105823,NA
89,ring,100,70,105952,NA
90,ring,100,70,105575,NA
91,ring,100,70,105825,NA
92,ring,100,70,106088,NA
93,ring,100,70,106045,NA
94,ring,100,70,105334,NA
95,ring,100,70,105378,NA
96,ring,100,70,106094,NA
97,ring,100,70,105634,NA
98,ring,100,70,105265,NA
99,ring,100,70,105375,NA
100,ring,100,70,105821,NA
