trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,bully,50,6389,4563,25,50,true
2,bully,50,5441,4216,25,50,true
3,bully,50,4035,5116,25,50,true
4,bully,50,5939,5169,25,50,true
5,bully,50,5433,6612,25,50,true
6,bully,50,5587,4877,25,50,true
7,bully,50,4386,5236,25,50,true
8,bully,50,5859,4431,25,50,true
9,bully,50,5059,5524,25,50,true
10,bully,50,5759,5986,25,50,true
11,bully,50,6097,5546,25,50,true
12,bully,50,4210,6381,25,50,true
13,bully,50,4589,5428,25,50,true
14,bully,50,5290,4095,25,50,true
15,bully,50,4504,5441,25,50,true
16,bully,50,5717,4901,25,50,true
17,bully,50,5597,5791,25,50,true
18,bully,50,5043,5789,25,50,true
19,bully,50,4142,4470,25,50,true
20,bully,50,6434,5300,25,50,true
21,bully,50,5442,5500,25,50,true
22,bully,50,6291,5140,25,50,true
23,bully,50,6448,5607,25,50,true
24,bully,50,5677,5638,25,50,true
25,bully,50,4230,4066,25,50,true
26,bully,50,5353,6733,25,50,true
27,bully,50,4580,5655,25,50,true
28,bully,50,4793,4847,25,50,true
29,bully,50,6091,4973,25,50,true
30,bully,50,6145,5500,25,50,true
31,bully,50,5661,6254,25,50,true
32,bully,50,4106,4012,25,50,true
33,bully,50,6338,5559,25,50,true
34,bully,50,5532,4755,25,50,true
35,bully,50,5398,4174,25,50,true
36,bully,50,6025,4591,25,50,true
37,bully,50,5188,5277,25,50,true
38,bully,50,5431,6123,25,50,true
39,bully,50,5920,5161,25,50,true
40,bully,50,4319,5293,25,50,true
41,bully,50,4457,6554,25,50,true
42,bully,50,6105,6437,25,50,true
43,bully,50,5368,4189,25,50,true
44,bully,50,6172,4882,25,50,true
45,bully,50,5268,4296,25,50,true
46,bully,50,5592,5788,25,50,true
47,bully,50,4697,6016,25,50,true
48,bully,50,6100,5291,25,50,true
49,bully,50,5015,4612,25,50,true
50,bully,50,5927,4836,25,50,true
51,bully,50,4670,5876,25,50,true
52,bully,50,5635,4197,25,50,true
53,bully,50,6501,4727,25,50,true
54,bully,50,5103,6646,25,50,true
55,bully,50,6418,5142,25,50,true
56,bully,50,4567,5271,25,50,true
57,bully,50,6463,4661,25,50,true
58,bully,50,6491,4832,25,50,true
59,bully,50,4232,5525,25,50,true
60,bully,50,4908,5571,25,50,true
61,bully,50,4075,6547,25,50,true
62,bully,50,4850,4424,25,50,true
63,bully,50,6300,4528,25,50,true
64,bully,50,4481,4675,25,50,true
65,bully,50,4426,4814,25,50,true
66,bully,50,5709,6272,25,50,true
67,bully,50,5359,6106,25,50,true
68,bully,50,5084,5862,25,50,true
69,bully,50,4095,5825,25,50,true
70,bully,50,5408,4502,25,50,true
71,bully,50,6166,4874,25,50,true
72,bully,50,6570,4757,25,50,true
73,bully,50,5331,4588,25,50,true
74,bully,50,5170,5183,25,50,true
75,bully,50,4669,5480,25,50,true
76,bully,50,6140,4762,25,50,true
77,bully,50,5569,4236,25,50,true
78,bully,50,4695,5043,25,50,true
79,bully,50,4619,5423,25,50,true
80,bully,50,5845,4526,25,50,true
81,bully,50,4647,4912,25,50,true
82,bully,50,6075,4510,25,50,true
83,bully,50,4574,6534,25,50,true
84,bully,50,4370,5350,25,50,true
85,bully,50,4189,4509,25,50,true
86,bully,50,5306,5138,25,50,true
87,bully,50,4858,5360,25,50,true
88,bully,50,4974,5410,25,50,true
89,bully,50,4273,4707,25,50,true
90,bully,50,6025,4562,25,50,true
91,bully,50,5103,4172,25,50,true
92,bully,50,4470,4483,25,50,true
93,bully,50,5688,4705,25,50,true
94,bully,50,5675,6304,25,50,true
95,bully,50,5873,4580,25,50,true
96,bully,50,5507,4365,25,50,true
97,bully,50,5438,5348,25,50,true
98,bully,50,6004,5146,25,50,true
99,bully,50,5846,4401,25,50,true
100,bully,50,4256,5315,25,50,true
