trial,algorithm,node_count,convergence_time_ms
9,bully,5,5157
2,bully,5,5231
6,bully,5,4969
8,bully,5,4558
12,bully,5,5640
1,bully,5,5189
14,bully,5,4782
13,bully,5,4790
3,bully,5,4697
10,bully,5,5735
11,bully,5,4830
4,bully,5,5071
5,bully,5,6131
7,bully,5,5551
15,bully,5,5511
16,bully,5,4407
18,bully,5,6095
17,bully,5,5567
19,bully,5,4883
20,bully,5,4358
21,bully,5,5872
22,bully,5,5155
25,bully,5,5168
24,bully,5,6015
23,bully,5,4857
26,bully,5,5041
27,bully,5,4140
28,bully,5,6315
29,bully,5,4376
30,bully,5,4215
31,bully,5,5124
34,bully,5,5469
32,bully,5,5346
33,bully,5,5381
35,bully,5,5623
36,bully,5,5952
38,bully,5,5123
37,bully,5,5791
41,bully,5,5797
40,bully,5,4650
39,bully,5,6467
42,bully,5,5630
43,bully,5,5960
44,bully,5,6420
45,bully,5,5837
46,bully,5,5802
47,bully,5,5280
48,bully,5,5257
49,bully,5,5222
50,bully,5,4740
51,bully,5,6337
52,bully,5,6137
53,bully,5,4907
54,bully,5,5491
55,bully,5,6471
56,bully,5,4158
58,bully,5,4445
57,bully,5,4588
59,bully,5,5354
61,bully,5,5553
60,bully,5,5594
62,bully,5,4817
63,bully,5,6483
65,bully,5,5174
64,bully,5,5385
68,bully,5,5842
67,bully,5,6135
66,bully,5,6786
69,bully,5,4930
70,bully,5,4258
72,bully,5,6061
71,bully,5,4619
75,bully,5,5671
73,bully,5,4853
74,bully,5,5710
76,bully,5,6109
78,bully,5,4549
77,bully,5,4445
79,bully,5,6310
80,bully,5,4935
81,bully,5,5033
83,bully,5,6022
82,bully,5,5087
85,bully,5,4621
86,bully,5,4540
84,bully,5,5154
87,bully,5,4458
88,bully,5,6402
89,bully,5,5992
90,bully,5,6104
92,bully,5,5934
91,bully,5,4674
93,bully,5,5605
94,bully,5,5880
97,bully,5,5078
95,bully,5,4941
96,bully,5,4596
99,bully,5,5942
98,bully,5,4987
100,bully,5,5583
